Gene = CTCF
index = 1047
Annotated 5SS: [ 133  647 2672]
Annotated 3SS: [ 253  707 2733]
SMsplice 5SS: [ 647 2372 2672]
SMsplice 3SS: [ 707 2428 2733]
top_k =  100
Partition function (log Z): -2.8641522256193443

Sorted 5' Splice Sites (High to Low Probability):
Position 2672: 0.9891428494621405
Position 647: 0.9351712784341039
Position 2372: 0.3825502663534901
Position 1139: 0.12336717467549624
Position 2864: 0.0882480445643118
Position 947: 0.08165447320928708
Position 625: 0.06310960473652241
Position 133: 0.027397835037521148
Position 2115: 0.01522853483941414
Position 2906: 0.01250004066441165
Position 974: 0.009725177917713766
Position 2883: 0.009452765869689655
Position 1412: 0.007595505298374092
Position 1639: 0.007472647855595358
Position 2245: 0.006369378840151243
Position 2570: 0.002817460761723202
Position 1618: 0.0015394909888187854
Position 137: 0.0009588533378539888
Position 64: 0.0003502219670514105
Position 629: 0.0003241682575984096
Position 217: 0.0002641760081529466
Position 2916: 0.00021625585688978888
Position 670: 5.099911071291307e-05
Position 129: 4.385860129060045e-05
Position 860: 3.915504976633138e-05
Position 507: 3.678812721082958e-05
Position 352: 2.1145820670628383e-05
Position 207: 1.9597242204395353e-05
Position 355: 1.4817712193017902e-05
Position 2588: 8.787430747195827e-06
Position 166: 7.78165537276205e-06
Position 94: 5.081937462367444e-06
Position 2606: 3.5934964179241926e-06
Position 46: 2.8685280645581874e-06
Position 622: 2.146869880061233e-06
Position 651: 1.1252060257268193e-06
Position 127: 3.5801149693787106e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2733: 0.9917902300090227
Position 707: 0.8160081333424318
Position 2428: 0.7594121251963754
Position 2975: 0.09201948978728437
Position 253: 0.027550730185960253
Position 2455: 0.017057020175070256
Position 2953: 0.016712360047911566
Position 767: 0.014594441144054237
Position 1001: 0.012172869000434346
Position 1714: 0.004394533209368419
Position 1669: 0.004302734439601667
Position 1567: 0.003838593279247725
Position 1689: 0.0012662770173441345
Position 2957: 0.001108144350218835
Position 3092: 0.0008826641577941069
Position 725: 0.0006969523765097324
Position 324: 0.0006614614852218513
Position 3034: 0.00031595382497336713
Position 2981: 0.0002620818125994112
Position 327: 0.00018560606423251804
Position 380: 8.247720080750008e-05
Position 187: 7.227366918583973e-05
Position 127: 7.055897293872901e-05
Position 266: 4.416188493182005e-05
Position 558: 3.7501242592477437e-05
Position 588: 3.6430956552434634e-05
Position 372: 2.923368658239028e-05
Position 300: 2.718409911449419e-05
Position 543: 2.2955261925755658e-05
Position 136: 2.0527096042059446e-05
Position 517: 1.9821040287826666e-05
Position 757: 7.726654569705974e-06
Position 263: 7.298086712751615e-06
Position 276: 3.4367675796059857e-06
