Gene = CYLD
index = 1049
Annotated 5SS: [ 101  804 1067 2143 2417 2632 2910 3223 3424 3676]
Annotated 3SS: [ 626  857 1910 2240 2476 2690 2987 3281 3478 3736]
SMsplice 5SS: [ 804 1378 1825 2143 2417 2632 2910 3223 3424 3676]
SMsplice 3SS: [ 857 1448 1910 2240 2476 2690 2987 3281 3478 3736]
top_k =  100
Partition function (log Z): 23.500108639623587

Sorted 5' Splice Sites (High to Low Probability):
Position 2632: 0.9978809677931493
Position 3424: 0.9976125096548654
Position 804: 0.976577351169161
Position 3223: 0.9710282758015713
Position 2143: 0.9683782594909531
Position 2417: 0.9617659010271095
Position 2910: 0.9612256249180811
Position 1378: 0.9559093555722468
Position 1825: 0.9412715441586872
Position 420: 0.2371046371381684
Position 1067: 0.18479133149876123
Position 416: 0.11499933475705729
Position 983: 0.052195720301144555
Position 3644: 0.047226876887269335
Position 507: 0.030083305228133104
Position 86: 0.025644755738195944
Position 3192: 0.025498228560534613
Position 3706: 0.018961308393106585
Position 2919: 0.014667135200548471
Position 101: 0.013362385695454155
Position 998: 0.012268772255421015
Position 2181: 0.010854865546821432
Position 2081: 0.010777651104453806
Position 191: 0.009010418414487398
Position 157: 0.007917856598076166
Position 336: 0.007407905594389063
Position 206: 0.007067330372889229
Position 2900: 0.006340792818154414
Position 1454: 0.006020529986236534
Position 203: 0.005185725427176804
Position 3691: 0.0050381278585331325
Position 2138: 0.004992868247675642
Position 408: 0.003588228808717589
Position 808: 0.0034855788230097806
Position 2820: 0.00303837577043068
Position 1382: 0.0027929503367772213
Position 2869: 0.002210028999072193
Position 3617: 0.0020437094309168993
Position 1572: 0.001963507160177935
Position 3557: 0.0019533985144085412
Position 3227: 0.0017408730654889456
Position 3727: 0.0014774153835582667
Position 760: 0.0014752798914023403
Position 1704: 0.0014601729239271308
Position 2108: 0.0014214281516120493
Position 237: 0.0011016195872598003
Position 584: 0.0010959574000248757
Position 109: 0.0009481397154802174
Position 493: 0.0009475457836167129
Position 2892: 0.0008942765447250086
Position 1370: 0.0008075072002484486
Position 105: 0.0007587041168035414
Position 1605: 0.0007233162498895829
Position 400: 0.0006819913386439153
Position 266: 0.0006623008274308641
Position 2858: 0.0006237580571407607
Position 2037: 0.0005959541693126161
Position 253: 0.0005411175296125123
Position 485: 0.0005261942749828154
Position 468: 0.0004733758277251067
Position 128: 0.0003975523817230451
Position 811: 0.0003357971728791158
Position 2000: 0.00027830920501802363
Position 1682: 0.00026825498375778926
Position 3543: 0.00021548070623191642
Position 3114: 0.00019576648103110408
Position 2351: 0.00016303757661452776
Position 2636: 5.369806453515111e-05
Position 3167: 4.3766680887302805e-05
Position 149: 3.7670307522093636e-05
Position 3071: 1.3303882870089307e-05
Position 90: 5.67667269355321e-06
Position 216: 3.512779370867046e-06
Position 1167: 2.140429097681372e-06
Position 2815: 1.7783836124963232e-06
Position 3411: 1.1884825017027401e-06
Position 103: 8.261605901485678e-07
Position 275: 6.805958519420942e-07
Position 3393: 2.8367902476221897e-07
Position 2610: 1.5625047189101074e-07
Position 2827: 7.982403356694079e-09
Position 3384: 4.605251653589196e-09
Position 2317: 1.579781035590777e-11
Position 2024: 1.7330590915103878e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3281: 0.995933759043592
Position 3478: 0.9932936816871312
Position 2987: 0.9896499552910254
Position 2240: 0.9805714136993361
Position 2690: 0.9764279558606688
Position 1910: 0.974262362525911
Position 857: 0.9661940680824
Position 2476: 0.9656200713558076
Position 1448: 0.9288005129056519
Position 626: 0.40597235194273457
Position 1122: 0.0665946563914379
Position 1048: 0.05436113654016722
Position 1129: 0.04964243698118695
Position 3781: 0.04368362613436354
Position 3736: 0.03716584568539925
Position 1520: 0.03071144627178543
Position 1166: 0.030029502124002804
Position 878: 0.020497969345163423
Position 670: 0.017965130609416062
Position 2707: 0.01718220220132299
Position 493: 0.014947184464981483
Position 230: 0.007243700671117761
Position 1270: 0.00673861333256281
Position 633: 0.005569238340561596
Position 667: 0.0049158508301343955
Position 2288: 0.004675220962941929
Position 2342: 0.004206240622621423
Position 1249: 0.004104749101551314
Position 1227: 0.003920599188825478
Position 1365: 0.003711003841506003
Position 165: 0.002832861878449906
Position 701: 0.002822149860852316
Position 1099: 0.0027693353696707874
Position 2281: 0.002725382138180644
Position 3292: 0.0026182728923949145
Position 1874: 0.0022735695684881654
Position 2992: 0.0015622013962239276
Position 292: 0.001382782636099065
Position 1782: 0.0012030165886766585
Position 1488: 0.0011485532151182128
Position 2720: 0.0010617491678260292
Position 373: 0.0009500982948637747
Position 2504: 0.0008588682633807455
Position 3035: 0.0007891064003451493
Position 2615: 0.0004080266023601098
Position 3500: 0.00039297760479723484
Position 3314: 0.0002936381837750292
Position 2591: 0.00019707608966098325
Position 194: 0.00010212163205937545
Position 3345: 8.618630577873106e-05
Position 836: 3.324753969643166e-05
Position 3352: 1.5544906641582196e-05
