Gene = lok
index = 1759
Annotated 5SS: [ 299  642  884 1232 1750 2191]
Annotated 3SS: [ 359  725 1122 1311 1955 2249]
SMsplice 5SS: [ 591  884 1232 2191]
SMsplice 3SS: [ 725 1122 1955 2249]
top_k =  100
Partition function (log Z): 10.524958603329422

Sorted 5' Splice Sites (High to Low Probability):
Position 2191: 0.9991474981950185
Position 591: 0.8117233624100327
Position 1232: 0.6856837227210983
Position 884: 0.6433936748615969
Position 1011: 0.34732795209164646
Position 299: 0.272128696471131
Position 1750: 0.25982885436220043
Position 1251: 0.2123244195078433
Position 1419: 0.12962706182510197
Position 642: 0.07278279750980401
Position 559: 0.06171492994720032
Position 1826: 0.04439481281389264
Position 827: 0.036948072422617884
Position 141: 0.025777532504594865
Position 2729: 0.022066088205508337
Position 1277: 0.015255774834530977
Position 322: 0.0073546705301292
Position 1409: 0.006750002125496755
Position 518: 0.004474634701422008
Position 97: 0.004461254192458527
Position 333: 0.002969178850673212
Position 638: 0.0028182907539047904
Position 1201: 0.0022720196980198695
Position 2894: 0.001625100406788331
Position 303: 0.0015411586509551474
Position 1733: 0.0014682741122275461
Position 2864: 0.001140544767390695
Position 1571: 0.0009931300577020394
Position 2325: 0.0009698771437408755
Position 132: 0.0009016063791205336
Position 211: 0.0008738087920419264
Position 888: 0.0006140146151633458
Position 2046: 0.0005797464955611962
Position 319: 0.0005714072042463114
Position 552: 0.000458495164184526
Position 597: 0.0004567777862402288
Position 545: 0.0004050324771631221
Position 2177: 0.00026882451752348313
Position 2674: 0.00018363453985936854
Position 2875: 0.0001296802212006044
Position 195: 0.0001291342921368625
Position 297: 0.00011286005420102159
Position 305: 8.321005187239055e-05
Position 492: 6.941508635703773e-05
Position 2554: 6.586253005497543e-05
Position 112: 5.5997791470212766e-05
Position 2606: 4.799396723343843e-05
Position 2584: 3.910748125647483e-05
Position 129: 2.363654298679876e-06
Position 2174: 2.2682657695473804e-06
Position 2195: 1.319869259780609e-06
Position 2280: 1.1409357238573007e-06
Position 151: 7.489010333474831e-07
Position 100: 1.3538992492189905e-07
Position 160: 9.188591955430162e-08
Position 145: 5.1064016501337564e-08
Position 2153: 5.337038271333592e-09
Position 2114: 4.2127755303960625e-09
Position 2050: 1.1030750951114556e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2249: 0.999709232501632
Position 1122: 0.9916877802443732
Position 1955: 0.9904607262905523
Position 725: 0.9616582707697652
Position 1311: 0.2816666637741087
Position 359: 0.21058816979816375
Position 1325: 0.05084969011891241
Position 387: 0.04906599052702126
Position 1516: 0.03343720802134597
Position 883: 0.03290837520873655
Position 365: 0.029511666464569104
Position 2806: 0.016305562052986843
Position 2938: 0.007415702178802752
Position 1096: 0.0048939178329402006
Position 186: 0.0032924902792464
Position 939: 0.0029795754956187335
Position 752: 0.002291785119809279
Position 1333: 0.0021118652547368723
Position 948: 0.0018104055144957981
Position 407: 0.0017987815644984423
Position 1504: 0.0013685176910372627
Position 2433: 0.0012617855778326128
Position 1941: 0.00117830146482536
Position 256: 0.0011681046320996843
Position 2911: 0.001095227976379241
Position 265: 0.0009827082602585986
Position 887: 0.0009135579378603074
Position 517: 0.0005926032651972007
Position 325: 0.0004060284929375851
Position 872: 0.00030272062754323485
Position 2875: 0.0002978853712640209
Position 935: 0.0002559447081905363
Position 2727: 0.00018363453985936854
Position 190: 0.0001516843131827872
Position 230: 0.0001231706563185506
Position 284: 8.63738025316257e-05
Position 273: 8.433211504409838e-05
Position 145: 4.603273066393207e-05
Position 1057: 2.387972161174911e-05
Position 1175: 2.2801954558594773e-05
Position 227: 1.3175614244481789e-05
Position 204: 1.0771437895970509e-05
Position 1054: 5.0221293826175216e-06
Position 1394: 2.7074123705917235e-09
