Gene = Vps53
index = 1598
Annotated 5SS: [ 180  747 1978]
Annotated 3SS: [ 239  802 2039]
SMsplice 5SS: [ 180  747 1978]
SMsplice 3SS: [ 239  802 2039]
top_k =  100
Partition function (log Z): 6.321625416045584

Sorted 5' Splice Sites (High to Low Probability):
Position 1978: 0.9990936630577323
Position 180: 0.9965955619492882
Position 747: 0.9759303596679039
Position 618: 0.34351354108027715
Position 2180: 0.06601724201819734
Position 634: 0.05867764422152055
Position 399: 0.041493569979714075
Position 331: 0.03143902435186584
Position 622: 0.02573182158927813
Position 459: 0.009931382250323539
Position 2509: 0.005233637623103655
Position 2665: 0.0049340230661667275
Position 443: 0.0029031412205152733
Position 1117: 0.0021781080432573168
Position 2119: 0.001092210798188891
Position 184: 0.0010362278715655335
Position 525: 0.0010092386567887568
Position 2235: 0.0009708767289896181
Position 1866: 0.0006571059541958184
Position 159: 0.0005404789079610155
Position 760: 0.0005347692851647177
Position 492: 0.0004403054925627087
Position 366: 0.00042794265449741016
Position 359: 0.0003962138634893017
Position 396: 0.00037495038944081004
Position 667: 0.00016011046717294533
Position 168: 9.126438921166023e-05
Position 1982: 2.5830452565059702e-05
Position 1919: 2.485981930151064e-05
Position 1722: 5.738043270210357e-06
Position 16: 5.237913354154638e-06
Position 126: 1.5803159535269118e-06
Position 751: 1.55965942775996e-06
Position 1235: 1.3142787087566083e-06
Position 2494: 1.0581231645341018e-06
Position 99: 8.976677907059355e-07
Position 473: 5.167082669918256e-07
Position 105: 1.2736349667460645e-07
Position 25: 8.841200343434704e-08
Position 188: 6.076312364042554e-08
Position 240: 4.03837558174055e-08
Position 92: 1.720368549772385e-08
Position 203: 1.612144374265808e-08
Position 968: 9.75560179353426e-09
Position 1480: 5.580536331913483e-09
Position 988: 5.170845929840638e-09
Position 199: 1.1272639965399318e-09
Position 229: 3.0764944322230426e-12
Position 285: 5.18603305314736e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2039: 0.9967898355989075
Position 239: 0.9745610700085583
Position 802: 0.7468439490875801
Position 689: 0.5254029424817427
Position 821: 0.19781196330139048
Position 2643: 0.04712436753590053
Position 925: 0.014527712179769042
Position 2247: 0.012369375346269465
Position 2825: 0.011055670869598544
Position 816: 0.008720331727799457
Position 1446: 0.006042222131150559
Position 554: 0.0058497008577705805
Position 3015: 0.0033783062731276804
Position 478: 0.0033617918143096647
Position 2074: 0.003023327520524577
Position 458: 0.0025896218654283395
Position 832: 0.002511064415621656
Position 1183: 0.0021781080432573168
Position 2395: 0.0021455778021496666
Position 2382: 0.0014454230610118726
Position 466: 0.0011803730368134917
Position 2283: 0.0007303274697530086
Position 497: 0.0004965398986460118
Position 302: 0.0004837108821292017
Position 722: 0.0002739654999443928
Position 425: 0.00022692655046540662
Position 353: 0.00013592287185572847
Position 551: 9.735923484898535e-05
Position 719: 6.732840479994177e-05
Position 359: 1.3277254409697292e-05
Position 710: 1.1939980329154103e-05
Position 317: 1.1682422673579884e-05
Position 72: 5.195286817547828e-06
Position 1780: 3.0495674434379247e-06
Position 2080: 2.0032414913354784e-06
Position 155: 7.087127865843983e-07
Position 158: 3.244681361239175e-07
Position 2106: 2.608119507510737e-07
Position 79: 9.85267514363504e-08
Position 83: 9.57186560532167e-09
Position 102: 5.449214313588679e-09
Position 206: 4.889406215148551e-09
Position 365: 2.5572185972866813e-09
Position 167: 1.1147130937639573e-09
Position 164: 7.92015857454743e-10
Position 121: 2.4485736185817186e-11
Position 92: 2.1779718429627227e-12
