Gene = qua
index = 1852
Annotated 5SS: [ 5407  7516  7778  8752  9807 10069]
Annotated 3SS: [ 7305  7574  7826  8807  9870 10133]
SMsplice 5SS: [  474  7516  7778  8752  9807 10069]
SMsplice 3SS: [ 7305  7574  7838  8807  9870 10133]
top_k =  100
Partition function (log Z): 6.464442614883952

Sorted 5' Splice Sites (High to Low Probability):
Position 8752: 0.9967102610979368
Position 10069: 0.9900527172802989
Position 7516: 0.9887018498723954
Position 9807: 0.9814223244777408
Position 7778: 0.9791387785482454
Position 474: 0.93358938120677
Position 1356: 0.17005207156862978
Position 831: 0.09551176415907074
Position 9301: 0.07436919631581575
Position 9421: 0.0741616077381357
Position 10328: 0.07059011758031183
Position 9061: 0.02937327428499187
Position 9436: 0.016313710407673064
Position 7481: 0.00683421520063698
Position 8957: 0.005351406446083528
Position 8359: 0.004644180150504126
Position 8455: 0.0036614987743292327
Position 8739: 0.0032502888823627133
Position 274: 0.0022193130241218175
Position 918: 0.0018266277875021281
Position 603: 0.0013659004814247635
Position 7596: 0.001343934125157032
Position 8167: 0.0009905814664091168
Position 10331: 0.0007891876083068728
Position 598: 0.0005100797521506722
Position 7771: 0.0005089778299253272
Position 10271: 0.0003900785578897478
Position 202: 0.00035076325478411967
Position 114: 0.0002359504092477033
Position 7741: 0.00021253751524796276
Position 9433: 0.00018411221202965807
Position 10073: 0.00017252928469552748
Position 308: 0.00016791059959339927
Position 318: 0.0001602953799053864
Position 666: 0.0001502431787032655
Position 10287: 0.00013492067319048848
Position 10278: 6.69912139563731e-05
Position 9034: 4.4386157120574504e-05
Position 131: 3.6731097146896834e-05
Position 299: 2.8848431701555995e-06
Position 28: 2.592893197779706e-06
Position 33: 2.5290782412772663e-06
Position 330: 2.1934466655326603e-06
Position 7757: 1.806165228072923e-06
Position 209: 1.6784637869670556e-06
Position 9999: 1.3840171891956208e-06
Position 104: 5.550965793078103e-07
Position 86: 4.397747558650322e-07
Position 343: 3.402342387394217e-07
Position 811: 3.270100116387446e-07
Position 8677: 2.549903403589216e-07
Position 40: 2.484522746502051e-07
Position 8686: 2.1112430021442383e-07
Position 8180: 2.0346200816681255e-07
Position 144: 1.9518739484500167e-07
Position 122: 1.8511506420656812e-07
Position 8704: 1.8487551012849664e-07
Position 174: 1.5259826623456535e-07
Position 7638: 1.3313749830281117e-07
Position 164: 2.5156164272370998e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7574: 0.9968416909083436
Position 9870: 0.9953469317724163
Position 10133: 0.9838270477976087
Position 7838: 0.9796345605594587
Position 8807: 0.8502622340509172
Position 7305: 0.5485560249987294
Position 7338: 0.447954516753807
Position 892: 0.15077603897555347
Position 8829: 0.1479031178551073
Position 10375: 0.07116076280497068
Position 9481: 0.05522583268189908
Position 9348: 0.04653772307246675
Position 9715: 0.03487762758145447
Position 9536: 0.018483722194768914
Position 547: 0.014630415520028275
Position 810: 0.014363272662541931
Position 9115: 0.009132960353346748
Position 9160: 0.008790021817411174
Position 9379: 0.00874367834699624
Position 636: 0.00596964261556698
Position 9002: 0.005092216344483521
Position 645: 0.004630167817911752
Position 983: 0.004544677743472145
Position 10164: 0.004342138328788014
Position 8526: 0.0036612410016827594
Position 534: 0.003494545044137503
Position 8614: 0.0030362299639565306
Position 10386: 0.0024900994604441355
Position 421: 0.0020780180825130472
Position 7544: 0.00203457100171609
Position 602: 0.001867473020844787
Position 8430: 0.0015770784104546611
Position 1023: 0.0012528640381182384
Position 8235: 0.0009865717680656626
Position 658: 0.0009168729451385605
Position 7679: 0.0008310899223790559
Position 676: 0.0007592241491261411
Position 8005: 0.000710245644981192
Position 663: 0.0006864026454943555
Position 9971: 0.0005017523758132097
Position 10247: 0.0003786584323556878
Position 8867: 0.0002699385169258827
Position 7826: 0.00017931780208680262
Position 707: 0.0001525462652600269
Position 10023: 4.823894963117321e-05
Position 390: 4.597239397169129e-05
Position 273: 8.580793608558763e-06
Position 245: 5.364564277781564e-06
Position 426: 3.5628021262530743e-06
Position 343: 3.5058953638786933e-06
Position 326: 2.231273804913349e-06
