Gene = Atac2
index = 33
Annotated 5SS: [ 481  693  923 2221]
Annotated 3SS: [ 540  747  988 2286]
SMsplice 5SS: [ 481  693  923 2221]
SMsplice 3SS: [ 540  747  988 2286]
top_k =  100
Partition function (log Z): 9.570783242182978

Sorted 5' Splice Sites (High to Low Probability):
Position 923: 0.9997465167655432
Position 693: 0.9996255570102572
Position 481: 0.9943941053150667
Position 2221: 0.9833909736462298
Position 1240: 0.13643992337390623
Position 247: 0.0879658017679616
Position 1410: 0.07590094691359478
Position 1297: 0.05511752209467958
Position 1198: 0.0502709321590637
Position 256: 0.020961291563255307
Position 2473: 0.013138602269618084
Position 1168: 0.010044938003545657
Position 1470: 0.007806407397808204
Position 2409: 0.0076709961893044985
Position 2373: 0.005838556498641724
Position 176: 0.0016143840975829853
Position 491: 0.0009450607341098297
Position 2197: 0.0006810230456319492
Position 323: 0.0006558868027311455
Position 471: 0.00047623553574051785
Position 485: 0.00045341601654272
Position 317: 0.00039158316133853534
Position 2154: 0.0003501847486195291
Position 479: 0.00032207465871368987
Position 230: 0.00031953396111207056
Position 258: 0.0002441121646741518
Position 910: 0.00019331639333002975
Position 34: 0.00013890436023684385
Position 1134: 0.0001145887987587243
Position 284: 9.683157520875649e-05
Position 241: 7.620376649178094e-05
Position 27: 7.08406422667037e-05
Position 1093: 5.2993672020350506e-05
Position 680: 2.636603184488161e-05
Position 643: 2.5016200513721104e-05
Position 260: 2.4174906479957238e-05
Position 1193: 2.27483497180857e-05
Position 697: 1.786163398388229e-05
Position 120: 1.7513450425406124e-05
Position 67: 1.4788691058120907e-05
Position 251: 1.36336592069286e-05
Position 154: 1.2923186646069973e-05
Position 615: 1.1690147548414245e-05
Position 438: 9.024353955800942e-06
Position 52: 6.072985592478921e-06
Position 708: 4.696586886138314e-06
Position 350: 3.637527810494913e-06
Position 895: 4.218790162547857e-07
Position 1003: 9.90500776865076e-08
Position 954: 1.3887870973634356e-08
Position 84: 6.868570594367916e-10
Position 443: 1.0291380197789919e-10
Position 837: 1.2797382945686875e-14
Position 820: 3.4245020006515143e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.999680912747947
Position 2286: 0.9904173720374624
Position 747: 0.9601882868280689
Position 988: 0.8909239432308543
Position 1365: 0.11184495038302006
Position 1043: 0.10299978993962157
Position 1578: 0.07126293829298197
Position 296: 0.06067183890971625
Position 1368: 0.03860944845844828
Position 1296: 0.03602633576404437
Position 1469: 0.033886671428819154
Position 791: 0.027731929246978922
Position 391: 0.023087917475007883
Position 1924: 0.018943354581609048
Position 1606: 0.01373829970364709
Position 2468: 0.012226858571532648
Position 2549: 0.011160822424692459
Position 313: 0.010297622039298434
Position 302: 0.008444101702558503
Position 333: 0.006369541332842667
Position 1056: 0.005630918464405978
Position 758: 0.005455264420280735
Position 804: 0.004575732971965197
Position 1484: 0.00436646946629237
Position 2534: 0.0018898370212427702
Position 764: 0.0016133031958431097
Position 2290: 0.0011925925224508826
Position 2431: 0.000586081310714955
Position 2443: 0.00040588327870430606
Position 2606: 0.00037867235067717706
Position 317: 0.00025233799381585724
Position 103: 0.00021581798809602648
Position 1209: 0.00014721018821415948
Position 1013: 0.00013421946432268486
Position 610: 8.974720548721742e-05
Position 876: 7.133058959481036e-05
Position 1074: 4.9355296476818916e-05
Position 594: 3.498414619239899e-05
Position 224: 2.7298867717310204e-05
Position 631: 2.1506559324122422e-05
Position 1083: 1.9412030983760974e-05
Position 438: 1.5298934410433704e-05
Position 879: 1.1159898007899434e-05
Position 272: 6.329040533282103e-06
Position 553: 6.024270961044772e-06
Position 256: 5.0887693657349045e-06
Position 678: 3.6123129627208267e-06
Position 675: 1.3399954835162919e-06
Position 723: 1.1647683278869045e-06
