Gene = swm
index = 1903
Annotated 5SS: [ 132  707 1248 3619 3839]
Annotated 3SS: [ 414  781 1305 3709 3908]
SMsplice 5SS: [ 707 1248 3619 3839]
SMsplice 3SS: [ 781 1308 3709 3908]
top_k =  100
Partition function (log Z): 4.665553039310466

Sorted 5' Splice Sites (High to Low Probability):
Position 1248: 0.9990767057155291
Position 707: 0.9971582845869167
Position 3619: 0.9883054626320734
Position 3839: 0.9809416897007417
Position 2485: 0.3044892901627371
Position 1563: 0.1308218004069427
Position 224: 0.10799681947136466
Position 2345: 0.10483083661404337
Position 132: 0.04427782548222279
Position 449: 0.03295976490379611
Position 2341: 0.02812302519108101
Position 1579: 0.02666433039291164
Position 216: 0.021127335109702657
Position 1745: 0.016330937088577663
Position 220: 0.015392161463960413
Position 498: 0.014676144423879137
Position 374: 0.012686919754292598
Position 1439: 0.009786849047953074
Position 264: 0.009557838912092439
Position 49: 0.007702594441108676
Position 386: 0.004703548412387539
Position 2069: 0.00466250500525631
Position 439: 0.004465698523591147
Position 3982: 0.004223355853041652
Position 4188: 0.0034999451925281483
Position 1421: 0.0027881313895111344
Position 4168: 0.0013870783619168582
Position 277: 0.0012756534780827896
Position 1451: 0.0011869745122737535
Position 260: 0.0010293152131838922
Position 1261: 0.0009152212469688138
Position 258: 0.0007957026656471087
Position 299: 0.0007377050434117939
Position 241: 0.000622199850439501
Position 1074: 0.0003768219908328802
Position 1496: 0.0003690195758691475
Position 3744: 0.00032595765654680887
Position 54: 0.00032301024207124845
Position 245: 0.00029541349833497725
Position 1068: 0.00028209696458789975
Position 94: 0.0002415456200136469
Position 915: 0.00016908066304171322
Position 292: 0.00014746856833886254
Position 1139: 6.985347506592289e-05
Position 893: 4.5890494523556575e-05
Position 960: 4.386535127626051e-05
Position 690: 1.1260584647660839e-05
Position 1412: 5.247683028360336e-06
Position 1258: 1.8718070641655776e-06
Position 3968: 1.3047279158539571e-06
Position 1110: 1.7031772609334283e-07
Position 249: 1.649560008578157e-08
Position 91: 7.123974167265724e-09
Position 203: 6.130387105321202e-09
Position 262: 5.2625202375298956e-09
Position 147: 4.624349875864804e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 781: 0.9975366228782213
Position 3709: 0.9930110646696253
Position 3908: 0.9570787059779038
Position 1308: 0.8154910859908826
Position 2670: 0.26628454915771843
Position 1630: 0.1694707525907939
Position 414: 0.15176338602620013
Position 2559: 0.11781463215450463
Position 560: 0.09329048059200384
Position 1305: 0.09226189144930322
Position 1338: 0.07734896455814094
Position 1837: 0.031053297555231566
Position 2406: 0.02258825082270205
Position 2690: 0.020649570081583635
Position 4404: 0.016372508823911374
Position 565: 0.013119659245585462
Position 611: 0.011695012004272
Position 4025: 0.010413116183723467
Position 2126: 0.00466250500525631
Position 4357: 0.004192378798167855
Position 3796: 0.0032468771822938575
Position 3757: 0.0026960529636079105
Position 614: 0.0021964971589968226
Position 336: 0.0018863765588795537
Position 1373: 0.001722901442685316
Position 984: 0.0012731549079553165
Position 1126: 0.0012027040975916916
Position 472: 0.001140242370394507
Position 285: 0.0011312652991704933
Position 3942: 0.000868680994672589
Position 4053: 0.000819432638182054
Position 427: 0.0007129412719587482
Position 333: 0.0006469012989307183
Position 3740: 0.00038649347526517976
Position 4033: 0.0003100286787936811
Position 180: 0.000251299992187314
Position 124: 0.0002425669990724804
Position 646: 0.00023994434930880255
Position 302: 0.00023867375223159126
Position 113: 0.0001477012577676245
Position 1014: 0.00012315326149472527
Position 836: 9.390403248636867e-05
Position 1133: 6.590306558490003e-05
Position 878: 5.6872272248963194e-05
Position 1196: 4.744034404634484e-05
Position 943: 4.105958722529979e-05
Position 1192: 2.2065289120181968e-05
