Gene = Cln3
index = 1081
Annotated 5SS: [  60 3334 3537 3784 4183]
Annotated 3SS: [3119 3405 3624 3842 4239]
SMsplice 5SS: [ 203 3334 3537 3784 4183]
SMsplice 3SS: [3119 3405 3635 3842 4239]
top_k =  100
Partition function (log Z): 12.089687403717454

Sorted 5' Splice Sites (High to Low Probability):
Position 3334: 0.9984832512174308
Position 3537: 0.9949007034834234
Position 3784: 0.9941709329071932
Position 4183: 0.9875531097375523
Position 203: 0.547706730584453
Position 60: 0.18939941654772438
Position 801: 0.14522190221149847
Position 96: 0.0357510082448607
Position 64: 0.02947171930542308
Position 269: 0.02676153616380354
Position 501: 0.02664011797853156
Position 2776: 0.017261187837638078
Position 293: 0.016404760537804673
Position 542: 0.014082663919615145
Position 508: 0.011654886689562969
Position 1324: 0.006680507780876183
Position 3796: 0.005092389119108345
Position 4039: 0.0031645261320543305
Position 3532: 0.0027835386311822596
Position 655: 0.0018550223688275688
Position 4389: 0.0011842971327717634
Position 4303: 0.0005885320168450191
Position 3263: 0.0005791185782159698
Position 4287: 0.0004886148570685606
Position 3541: 0.0004263160535158418
Position 4086: 0.0003342990133959403
Position 4321: 0.0002900567156011775
Position 260: 0.00027898185911960643
Position 3289: 0.00019655028765140495
Position 4015: 0.00018404436489536066
Position 4081: 0.00016713736919887173
Position 4720: 0.0001407681833989217
Position 4147: 0.00012275747795018518
Position 3461: 0.00012076174015638786
Position 3286: 0.00012048703503871455
Position 3993: 0.00011726084058604502
Position 4671: 0.00010706978731937705
Position 209: 9.87182581653669e-05
Position 4399: 9.159713771284602e-05
Position 267: 7.058857845995136e-05
Position 229: 6.64409722099719e-05
Position 3788: 4.7115131848242934e-05
Position 3481: 3.341213246400437e-05
Position 4796: 3.286230837316978e-05
Position 139: 1.3284608506984213e-05
Position 80: 1.2922116681730776e-05
Position 241: 7.133126409082654e-06
Position 4054: 3.2157134804471243e-06
Position 3791: 2.65570776067102e-06
Position 3499: 2.4022903355872433e-06
Position 3451: 2.0830692096985477e-06
Position 73: 1.8672011385146807e-06
Position 132: 1.4788932400571114e-06
Position 3711: 8.975548220668108e-07
Position 3674: 4.5704592906529087e-07
Position 4030: 1.9612181360158924e-08
Position 4007: 9.130807888642371e-09
Position 4044: 9.001159734952989e-09
Position 4004: 6.872732685672638e-09
Position 3932: 1.985946450496958e-09
Position 3875: 1.0541799794051805e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9992173033124903
Position 3405: 0.9988934059675892
Position 3119: 0.9814695549434037
Position 4239: 0.9707454998462364
Position 3635: 0.5333580375658772
Position 3624: 0.448476653346272
Position 2543: 0.029022251122403742
Position 4261: 0.017592821059810172
Position 3659: 0.01641620895358263
Position 332: 0.01621781052617478
Position 598: 0.009167662895393308
Position 719: 0.00764773147962833
Position 541: 0.006871974457053576
Position 685: 0.005603563222253975
Position 3098: 0.004988242622926787
Position 339: 0.00458306619427869
Position 4356: 0.0038686860312022934
Position 355: 0.0015109683292003925
Position 4442: 0.00127589427048461
Position 673: 0.00119752185503271
Position 1690: 0.0007220684245739171
Position 3460: 0.0006013425522214281
Position 4389: 0.0005254739981486882
Position 4113: 0.0003189998238300682
Position 4092: 0.00015099364847978133
Position 4767: 0.0001407681833989217
Position 4731: 0.00010706978731937707
Position 3421: 8.150638008072033e-05
Position 3425: 7.817915252601196e-05
Position 4098: 6.250404109645512e-05
Position 4855: 3.286230837316978e-05
Position 3925: 2.349823633021377e-05
Position 3735: 6.019677377473419e-06
