Gene = tweek
index = 1922
Annotated 5SS: [  636  3248  6454  6715  7341  7682  7868  8415  9579 14375 15642 15912
 16223 16900 17105 17826 18024 18949 19634 23151 26866 27132 27331]
Annotated 3SS: [ 2967  3302  6510  6796  7400  7746  8318  8997 14037 14441 15746 15969
 16808 17000 17169 17890 18086 19017 22181 23213 26930 27181 27390]
SMsplice 5SS: [  636  3248  6454  6715  7341  7682  8415  9579 14375 15642 15912 16172
 16900 17105 17826 18024 18949 19634 23151 23976 26866 27132 27331]
SMsplice 3SS: [ 2967  3302  6510  6796  7400  7746  8997 14037 14441 15746 15969 16808
 17000 17169 17890 18086 19017 22181 23213 25027 26930 27199 27390]
top_k =  100
Partition function (log Z): 83.58846847012221

Sorted 5' Splice Sites (High to Low Probability):
Position 3248: 0.9999998858537839
Position 18024: 0.9999533485455063
Position 18949: 0.999874025649512
Position 15912: 0.9992904851300664
Position 23151: 0.9990174815952851
Position 27132: 0.9979617120845217
Position 14375: 0.9977940467054219
Position 7341: 0.9973671544925446
Position 17826: 0.9962718576838453
Position 9579: 0.9961219592482733
Position 17105: 0.9953935243949459
Position 6715: 0.9921716301537225
Position 27331: 0.9899987279193803
Position 16900: 0.98391500409177
Position 19634: 0.9743385881689145
Position 6454: 0.9431999876427121
Position 26866: 0.9048028770532115
Position 7682: 0.8920398591524021
Position 8415: 0.8472415960413479
Position 636: 0.7481209846571345
Position 23976: 0.5942967732831663
Position 16172: 0.5934325574833637
Position 15642: 0.5177944307080294
Position 15654: 0.42259166282641175
Position 7868: 0.3034722408976681
Position 23445: 0.21879655143052906
Position 8200: 0.2180265756871108
Position 4021: 0.15782589987365503
Position 23476: 0.1526369593153122
Position 16599: 0.13441170094628366
Position 14569: 0.12600141501254908
Position 16622: 0.09980674975814768
Position 242: 0.08792762593897595
Position 4340: 0.08641471951867344
Position 16223: 0.0833020871848595
Position 4114: 0.07833992812497076
Position 15368: 0.07557646804401343
Position 16121: 0.06083364022669086
Position 10045: 0.05977470539383566
Position 273: 0.05960481334455522
Position 15662: 0.05647840165974768
Position 15104: 0.04865815111430781
Position 22660: 0.04399149515773244
Position 23335: 0.043243775408470055
Position 20811: 0.040754374045121625
Position 9169: 0.036625851939937976
Position 9106: 0.029933574026490356
Position 222: 0.024399239433204906
Position 252: 0.017948404854934524
Position 28260: 0.01659738215484105
Position 250: 0.016167889894547594
Position 19547: 0.01612504918383815
Position 16268: 0.015289678997067898
Position 19211: 0.012745485848978121
Position 1140: 0.01231461630403059
Position 246: 0.01202190633552599
Position 1131: 0.011463130883858547
Position 7919: 0.010913609050066646
Position 16265: 0.010213831317699285
Position 27328: 0.00935074276667034
Position 28492: 0.009161046214341906
Position 691: 0.008964041988830872
Position 275: 0.008960511237903661
Position 28340: 0.008901446534584577
Position 16444: 0.007989178604356438
Position 6719: 0.007568318524358628
Position 26772: 0.006947867420969425
Position 16626: 0.006780067545616728
Position 7696: 0.006282943154642693
Position 14581: 0.005632557613556955
Position 19041: 0.0055623007103473175
Position 23315: 0.005479556744878071
Position 19762: 0.005199985755917506
Position 19218: 0.005129362756255357
Position 7132: 0.004508348039235255
Position 8029: 0.0037508032229741205
Position 14553: 0.0036044383708262644
Position 3379: 0.003299161015476532
Position 5630: 0.003137728333898742
Position 21031: 0.0030873337261142124
Position 19582: 0.00223375323539091
Position 17805: 0.0021931339730911045
Position 14379: 0.0021400497083132125
Position 20379: 0.002075267645244023
Position 20879: 0.0020454976354511117
Position 19227: 0.0019762752922316976
Position 19863: 0.0018307906407808668
Position 7356: 0.0018139716367992858
Position 16394: 0.001788441561976827
Position 9088: 0.0016430826244639755
Position 18713: 0.0015454363918012274
Position 25647: 0.0014756858148429553
Position 27136: 0.0012882161889199771
Position 3521: 0.0011957733771937738
Position 17109: 0.0010437871142220038
Position 18573: 0.0010046215681708854
Position 1339: 0.0007653822954418765
Position 15916: 0.0006945358051231604
Position 27129: 0.0006517210204194035
Position 7030: 0.000546730725853068
Position 7535: 0.0005464689077354433
Position 7626: 0.0005256948438614154
Position 7027: 0.00048040803341028456
Position 1539: 0.00046343306923290464
Position 248: 0.0003978843946537706
Position 1172: 0.00035605300659113297
Position 7512: 0.0003541899144571299
Position 17214: 0.0003490726716655167
Position 7489: 0.00029488158409987555
Position 7041: 0.0002590915897948828
Position 16035: 0.0002477274441154071
Position 17891: 0.00024327698994216473
Position 27988: 0.00024155147450409065
Position 16023: 0.00023890952388299911
Position 27952: 0.00019449959381761218
Position 7345: 0.00016087671106406444
Position 18325: 0.0001422078159724073
Position 16008: 9.317215311559897e-05
Position 6591: 8.655101732218059e-05
Position 277: 6.89035350202366e-05
Position 22306: 6.728822500713572e-05
Position 17092: 6.31096850084641e-05
Position 289: 5.2502644708911724e-05
Position 6850: 5.214073321897197e-05
Position 18028: 4.6650349934003854e-05
Position 14123: 3.5391580751650675e-05
Position 7644: 3.531949501572564e-05
Position 151: 3.3082415106434455e-05
Position 23327: 2.100838724521694e-05
Position 7641: 1.971722978062986e-05
Position 22395: 1.7407827882816518e-05
Position 27763: 1.4647705205516614e-05
Position 120: 1.430964101454295e-05
Position 28267: 1.261806087114688e-05
Position 7272: 1.2177699672924689e-05
Position 256: 1.1757008602586152e-05
Position 6967: 1.046620702721369e-05
Position 14535: 9.482127550708654e-06
Position 6899: 9.455797065677866e-06
Position 1355: 9.079708706663729e-06
Position 7021: 8.03687202257651e-06
Position 18899: 7.2201497488302254e-06
Position 7234: 7.144267202844421e-06
Position 240: 6.71278270611324e-06
Position 262: 2.9474943018443853e-06
Position 254: 2.1157534114222893e-06
Position 414: 2.000065915543789e-06
Position 14495: 2.8471360422902565e-07
Position 18461: 2.8200668920032316e-07
Position 18520: 2.639266583225797e-07
Position 22340: 4.8936360109411694e-08
Position 27310: 1.74910533675136e-08
Position 7073: 1.580010440798948e-08
Position 27335: 1.3756215713545827e-08
Position 7010: 4.547425725129701e-09
Position 7249: 3.6724673959860426e-09
Position 7155: 2.7105739364766542e-09
Position 15830: 1.3179889904927279e-09
Position 18013: 1.1045807878991173e-09
Position 6935: 3.8645496450559253e-10
Position 27337: 1.7179545639248666e-10
Position 17784: 2.3232979168981686e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 23213: 0.9999998619412518
Position 14441: 0.9999633306513155
Position 26930: 0.9997709230306641
Position 6510: 0.9997477291730961
Position 7400: 0.999452851868028
Position 27199: 0.9989543489851838
Position 17890: 0.9985075253534968
Position 19017: 0.9984356471342883
Position 17169: 0.998417565991751
Position 6796: 0.9980834769501002
Position 18086: 0.9956331298293349
Position 14037: 0.992632788602496
Position 22181: 0.9920244178038087
Position 27390: 0.9907386815892608
Position 15746: 0.9897691469824179
Position 15969: 0.9888518019305857
Position 2967: 0.9734230258174937
Position 16808: 0.9693835207865134
Position 8997: 0.9365836920863635
Position 25027: 0.9134555072583943
Position 3302: 0.8300031716746669
Position 17000: 0.7768893586704106
Position 7746: 0.7188175966365946
Position 5572: 0.4403808569780327
Position 8318: 0.4112831646084624
Position 17060: 0.17157240936419416
Position 14630: 0.13528484718682457
Position 7797: 0.07925807228733352
Position 15437: 0.07349365431869817
Position 8959: 0.05550369725010219
Position 19748: 0.04998385382835107
Position 22709: 0.043494462693658316
Position 7923: 0.04189538462270018
Position 9626: 0.039550366679301355
Position 9168: 0.031576656650954334
Position 9214: 0.02995410913222579
Position 8163: 0.028969479008533854
Position 15165: 0.028808953712054886
Position 16534: 0.026684709341828587
Position 17018: 0.025964224973400497
Position 16681: 0.01799011397749111
Position 19486: 0.015882460694936415
Position 28396: 0.015435463763860437
Position 15228: 0.015417855396724411
Position 28318: 0.012370499282292412
Position 28559: 0.00920682907899306
Position 16086: 0.00875799870913437
Position 2306: 0.008312712518249332
Position 15782: 0.0075993409954516694
Position 22254: 0.0075748412448029545
Position 1692: 0.007483510918901372
Position 9672: 0.007289704691971002
Position 23558: 0.007237630274222068
Position 27438: 0.0067212236408659195
Position 9243: 0.006671742807712242
Position 23376: 0.005500703190900221
Position 9750: 0.005385370541952051
Position 19292: 0.0053761101058607584
Position 12440: 0.0046569776103853
Position 8533: 0.004502403522773718
Position 311: 0.004160624750629348
Position 17011: 0.003956666459186109
Position 9745: 0.0036712227288388083
Position 7180: 0.003647347224791155
Position 18101: 0.0034679293230641868
Position 502: 0.0032875307287580573
Position 20650: 0.0032013690233843764
Position 15169: 0.0030963988697900605
Position 1234: 0.0029268807118653377
Position 12646: 0.002679721781603239
Position 1423: 0.002614615220336292
Position 8474: 0.002565393063919462
Position 1658: 0.002427290694190931
Position 7937: 0.002230167619582709
Position 17091: 0.0021625537166461792
Position 3434: 0.0018136607708647058
Position 2518: 0.0017738154174433988
Position 23884: 0.0017361467918552281
Position 16718: 0.0015723075501462391
Position 15690: 0.0015638431947631926
Position 18766: 0.001539207356536942
Position 979: 0.001350249687770087
Position 15183: 0.001334943135738482
Position 18158: 0.0008988497510021703
Position 27224: 0.0008216689731140072
Position 16734: 0.0008160196723839964
Position 7193: 0.000758658930621502
Position 1465: 0.0007409384847695821
Position 7199: 0.0007335954428192745
Position 8001: 0.0007191574168278163
Position 6880: 0.0007160737171994077
Position 7598: 0.0006237854813903489
Position 17023: 0.0006131863372472453
Position 726: 0.0005909150349595108
Position 4157: 0.0005839599810893264
Position 17950: 0.0005410038449659498
Position 1780: 0.0005374279926396955
Position 18634: 0.0005172629208267651
Position 6815: 0.0004728638186213543
Position 17067: 0.0004330017034809858
Position 5324: 0.0003876602417557497
Position 7264: 0.0003871366900718101
Position 6909: 0.0002893116167844339
Position 983: 0.00028190409448916213
Position 4208: 0.00026650565111692914
Position 7575: 0.00026062724342490787
Position 18699: 0.0002445943551603662
Position 18630: 0.00024240344828550142
Position 16380: 0.00023574209307229975
Position 4163: 0.00021443630585569153
Position 17279: 0.00021155621583432134
Position 7481: 0.0001655808863067499
Position 7572: 0.00015748061215174001
Position 6835: 0.00015610050071652697
Position 18459: 0.00014186107383722658
Position 16287: 0.0001355245911262707
Position 7458: 0.00012197278534653598
Position 401: 0.0001185657865381476
Position 17355: 0.00011301823792081877
Position 7551: 0.00010995466295632854
Position 17282: 7.678192465637349e-05
Position 27181: 7.542866886395355e-05
Position 7111: 7.369030028755951e-05
Position 19201: 5.2091286955970406e-05
Position 284: 4.86600461915829e-05
Position 19025: 4.127711333706298e-05
Position 27211: 3.494825420148047e-05
Position 8502: 2.591301502706169e-05
Position 19127: 2.0074907970895984e-05
Position 27207: 1.5250900491457545e-05
Position 7805: 1.3501630178432373e-05
Position 17923: 8.077701879349883e-06
Position 17959: 5.836109441425795e-06
Position 3337: 3.51440866781944e-06
Position 1026: 2.898590628480518e-07
Position 23395: 2.8237136844155096e-07
Position 507: 1.632550877555976e-07
Position 423: 6.925076630396884e-08
Position 453: 1.5127933539133295e-08
Position 450: 9.144542210070851e-09
Position 16035: 2.4619197871448908e-09
Position 15986: 1.6330141673271856e-09
