Gene = IFT46
index = 1219
Annotated 5SS: [473]
Annotated 3SS: [597]
SMsplice 5SS: [473]
SMsplice 3SS: [597]
top_k =  100
Partition function (log Z): -2.4678433166080915

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.983228719297291
Position 23: 0.02268160306458498
Position 1108: 0.011735768648920297
Position 480: 0.011443575432001358
Position 496: 0.00261459777342503
Position 1095: 0.001790075599755599
Position 514: 0.0007919197490450658
Position 194: 0.0004019107243388636
Position 1238: 0.00023595468130937583
Position 437: 0.00021449028410742724
Position 724: 0.00021266598517910836
Position 179: 0.00019888614285512243
Position 1112: 0.0001729522268615286
Position 150: 0.00015718885998672314
Position 737: 0.00015714803594680447
Position 1404: 0.00014966057729253883
Position 477: 9.106463456012734e-05
Position 1068: 8.990838865142874e-05
Position 996: 8.503831772284828e-05
Position 1375: 7.895649932852156e-05
Position 920: 6.202903295013601e-05
Position 537: 4.398609423291628e-05
Position 31: 2.638424702401866e-05
Position 153: 2.4294502672138538e-05
Position 1653: 1.97055637481843e-05
Position 148: 1.6418861686113502e-05
Position 465: 3.320985608740608e-07
Position 419: 5.307079159980401e-08
Position 390: 4.681819446680587e-08
Position 548: 3.4445793690339415e-08
Position 402: 1.7165190386657668e-10
Position 405: 1.2848544607768868e-10
Position 264: 6.443150564424256e-11
Position 277: 5.900069535934163e-11
Position 393: 5.840304743144169e-11
Position 12: 1.028310392159783e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9821632280841948
Position 636: 0.01651872330943907
Position 93: 0.01566277005946481
Position 1158: 0.0152225486273429
Position 273: 0.0022373172137137927
Position 377: 0.0011939145050968113
Position 68: 0.0010742474695932226
Position 72: 0.0009774820708699909
Position 1497: 0.00045032264481119496
Position 212: 0.00022864183166199824
Position 371: 0.00018012232085035562
Position 1170: 0.00013211314397016102
Position 1140: 9.538469751126035e-05
Position 89: 8.862791039409436e-05
Position 660: 8.244895015257329e-05
Position 1742: 6.469280406120471e-05
Position 334: 6.15392705533301e-05
Position 1521: 6.040129618307814e-05
Position 345: 4.4636737780525953e-05
Position 175: 4.4574523741130615e-05
Position 229: 4.411096158611976e-05
Position 171: 3.757112085880428e-05
Position 101: 3.067070776110022e-05
Position 304: 1.2772773860686397e-05
Position 307: 6.640942553228063e-06
Position 126: 3.6453989004581806e-06
Position 129: 2.9345858542661864e-06
Position 413: 1.167054873174341e-06
Position 200: 1.1637084138712205e-06
Position 148: 9.554157706143244e-07
