Gene = Nup160
index = 1339
Annotated 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3072 3246 3916 4503 4957]
Annotated 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3126 3300 3980 4558 5029]
SMsplice 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3246 3916 4503 4957]
SMsplice 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3300 3980 4558 5029]
top_k =  100
Partition function (log Z): 36.41473389356186

Sorted 5' Splice Sites (High to Low Probability):
Position 4957: 0.9999039941463717
Position 1150: 0.9968051114091525
Position 2373: 0.9945253707720122
Position 4503: 0.9914125277906813
Position 911: 0.9911020893837551
Position 2774: 0.9748926350670397
Position 1633: 0.9704152884475414
Position 2544: 0.95598472965786
Position 199: 0.9280138324304589
Position 3916: 0.9267106402448632
Position 366: 0.9168131806230224
Position 3246: 0.6911416747015136
Position 541: 0.4929450470525978
Position 3072: 0.3229377463682403
Position 3715: 0.28810375122437787
Position 5152: 0.21236111867329985
Position 2957: 0.2119452453327623
Position 3901: 0.05807915618990497
Position 4826: 0.02985733274010788
Position 1612: 0.024249503068505023
Position 2996: 0.0189389994935601
Position 2554: 0.01821602826252742
Position 5145: 0.01366175369110955
Position 3456: 0.012073084507813272
Position 4176: 0.012049589582829543
Position 3203: 0.01116212322133174
Position 453: 0.009571657021976274
Position 4214: 0.009218881753496251
Position 3414: 0.007116708803790344
Position 183: 0.006703718819816438
Position 3878: 0.0038511245167078562
Position 2343: 0.002205757403829948
Position 3076: 0.0020307519614765454
Position 1154: 0.0019433893244450973
Position 3049: 0.0017973790932968286
Position 3163: 0.0017323545676985557
Position 2560: 0.0015726093870040907
Position 1772: 0.0015441826590203475
Position 1637: 0.0012555651422953935
Position 41: 0.0012496398036417494
Position 5437: 0.0009794751174647884
Position 2226: 0.0007869981682787244
Position 353: 0.0007496278375820754
Position 2758: 0.0007165317971079139
Position 5205: 0.0006630601314920487
Position 2581: 0.000645420593448391
Position 1949: 0.00048631842410299997
Position 622: 0.00043436910563337573
Position 1958: 0.00039607692384092583
Position 2198: 0.00039345189896576057
Position 1527: 0.00031457040096848543
Position 901: 0.00021774940595093757
Position 2521: 0.0001884930577654808
Position 522: 0.00013776378053285499
Position 1073: 0.00013139244469299768
Position 234: 0.0001058697432783395
Position 2659: 9.722042325149836e-05
Position 2727: 9.635747713437456e-05
Position 29: 9.534900311388812e-05
Position 203: 7.11175587920585e-05
Position 259: 6.04248354550546e-05
Position 2114: 5.978394658533145e-05
Position 1306: 5.9071723477824996e-05
Position 72: 4.772689608993867e-05
Position 2794: 4.5718140558306034e-05
Position 337: 1.6731726235873206e-05
Position 370: 1.5384859288802863e-05
Position 4961: 1.2844940964375043e-05
Position 31: 1.0898754588750608e-05
Position 2637: 7.645743292004552e-06
Position 173: 5.062523117120437e-06
Position 6: 4.605520814081034e-06
Position 4916: 4.30255007541916e-06
Position 4680: 3.4443969008971042e-06
Position 208: 2.684798421821638e-06
Position 5156: 1.5541374938069685e-06
Position 5179: 1.5311840614340323e-06
Position 5166: 1.4146527771267334e-06
Position 144: 1.3456154139520834e-06
Position 163: 9.95440355432001e-07
Position 60: 8.662707569385255e-07
Position 4855: 4.889485647642458e-07
Position 1595: 1.264992551633613e-07
Position 66: 4.9009551292485995e-08
Position 88: 1.079128328365839e-08
Position 91: 3.623936567319191e-09
Position 2267: 2.6837895918240184e-09
Position 1861: 2.66263329374879e-09
Position 2486: 2.0694804514986233e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5029: 0.9998737985845023
Position 1222: 0.9925049075782971
Position 3980: 0.9904726307002526
Position 1705: 0.985265948531658
Position 967: 0.9841476351308116
Position 4558: 0.9818933941266014
Position 2828: 0.9735490455528144
Position 418: 0.9635040466095299
Position 3300: 0.9465939123570518
Position 2437: 0.9456651150919523
Position 2611: 0.8114121808097358
Position 262: 0.5177210739603197
Position 605: 0.4907881960400526
Position 282: 0.35636866846357707
Position 3126: 0.3311081417947309
Position 3782: 0.2865237365141734
Position 5237: 0.1616379563877866
Position 2645: 0.15027726898938146
Position 2466: 0.05328763357419367
Position 5259: 0.02889570884393885
Position 4875: 0.028000712086898524
Position 5242: 0.0240094484072541
Position 4295: 0.0205827065421169
Position 3521: 0.019297270122384035
Position 762: 0.011145706127029923
Position 5201: 0.010895554057573602
Position 1757: 0.0075833199623979745
Position 476: 0.0070954754344683575
Position 1012: 0.00705838379472268
Position 4574: 0.005718661807876029
Position 4892: 0.003790664011128393
Position 617: 0.003475930982139986
Position 1713: 0.0018974324033085663
Position 1356: 0.001853673019933282
Position 4701: 0.0018031624185056968
Position 1462: 0.0014693225351172805
Position 797: 0.0014022301061671334
Position 97: 0.0013417938900145605
Position 1676: 0.0012654822397577393
Position 2870: 0.0010179433707705938
Position 5390: 0.001011991501703436
Position 1232: 0.0009942996701325121
Position 5522: 0.0009794751174647903
Position 1310: 0.0009622690953655297
Position 431: 0.0008598806750656873
Position 1741: 0.0007709078045093444
Position 2284: 0.0007209196696985091
Position 4245: 0.0006741058568632947
Position 342: 0.000655551497221086
Position 394: 0.0006044173659668552
Position 993: 0.0005066426664068436
Position 770: 0.00039478910411632384
Position 270: 0.00037927877056910303
Position 1834: 0.00035516200901777856
Position 1091: 0.000327123095663657
Position 1510: 0.0003249368979508654
Position 1291: 0.0003230527329700704
Position 1837: 0.0002782119993255753
Position 450: 0.00025175760192963826
Position 5474: 0.00023977327197738724
Position 5051: 0.00010266201796247585
Position 2804: 8.588690591704286e-05
