Gene = Spc105R
index = 1511
Annotated 5SS: [  96  261 1059 5450 5965]
Annotated 3SS: [ 156  312 1134 5511 6023]
SMsplice 5SS: [  96  261 1059 1300 5450 5965]
SMsplice 3SS: [ 156  312 1134 5263 5511 6023]
top_k =  100
Partition function (log Z): -0.24017907726514054

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9870982000739636
Position 261: 0.9701871171725931
Position 1059: 0.9671748681014998
Position 1300: 0.9390039696764229
Position 5450: 0.8452255882470332
Position 5965: 0.7407292950025296
Position 794: 0.17525926444729142
Position 1348: 0.04872153119812718
Position 6122: 0.014966478558794039
Position 252: 0.01074089792568574
Position 1038: 0.01045326769545824
Position 256: 0.006383250550800651
Position 767: 0.005007322428883653
Position 265: 0.0036467405092352684
Position 942: 0.0034271757508587864
Position 270: 0.002286850700251371
Position 1063: 0.00211057644356472
Position 929: 0.0010705955278099042
Position 91: 0.0007801338179613222
Position 100: 0.0005578278943066409
Position 723: 0.00018730066485879324
Position 719: 0.00013949782868723072
Position 770: 0.00010931950635806071
Position 656: 6.532861435959448e-05
Position 52: 2.3043656224935725e-05
Position 285: 1.0418738666223082e-05
Position 236: 4.344254018035056e-06
Position 20: 1.803291995659121e-06
Position 798: 6.836504954310843e-07
Position 161: 6.191897893142463e-07
Position 166: 4.012778282851059e-07
Position 136: 1.9957752508516393e-07
Position 242: 2.812846842380802e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1134: 0.9972752860240094
Position 156: 0.9879322870283985
Position 5511: 0.8434347815590042
Position 6023: 0.7627084599690658
Position 312: 0.6505885736129579
Position 4182: 0.3626534748744725
Position 4953: 0.33503956219297265
Position 334: 0.3213757458373652
Position 3725: 0.16028137954842092
Position 863: 0.1391941298945844
Position 5514: 0.08789499329546696
Position 900: 0.028270794118371006
Position 331: 0.016098381516674636
Position 6192: 0.014966478558794027
Position 6047: 0.012234153083683858
Position 5587: 0.005023212689022416
Position 517: 0.0015122046168573626
Position 1104: 0.0013921376086399974
Position 1888: 0.0012166936415805647
Position 1093: 0.0008389048604317876
Position 4416: 0.000835136433258672
Position 869: 0.0007860780847578685
Position 2679: 0.0006452908729658141
Position 961: 0.0005653830939409793
Position 1459: 0.0004113792522131379
Position 3530: 0.0003801222758050055
Position 165: 0.00034747782147805464
Position 3533: 0.00033038026661042223
Position 979: 0.00031334595878478353
Position 1913: 0.00029500131359576505
Position 636: 0.00015593220066542393
Position 1606: 0.00011013792200535762
Position 2194: 8.090970811090161e-05
Position 2069: 5.666763969379099e-05
Position 2130: 4.864758616763765e-05
Position 139: 4.25462999264714e-05
Position 177: 2.9629432755427603e-05
Position 225: 4.379441750528263e-06
Position 242: 1.585606106767715e-06
Position 127: 8.835079637379971e-07
Position 236: 6.003831056313177e-07
Position 181: 5.335079169969512e-07
Position 186: 1.8422217731178745e-07
Position 88: 4.742419703990624e-08
