Gene = ppk10
index = 1842
Annotated 5SS: [ 326  490  636  945 1202 1385 1602 1720 1906 2091]
Annotated 3SS: [ 383  543  691 1000 1265 1446 1656 1798 1975 2146]
SMsplice 5SS: [ 326  636  945 1202 1385 1602 1720 1906 2091]
SMsplice 3SS: [ 383  691 1000 1281 1446 1656 1798 1975 2146]
top_k =  100
Partition function (log Z): 16.840641823860533

Sorted 5' Splice Sites (High to Low Probability):
Position 326: 0.9907479818369311
Position 1385: 0.9872962606318443
Position 1906: 0.9782443610550675
Position 1602: 0.9661586635603351
Position 1202: 0.925996252716652
Position 1720: 0.9142754237639946
Position 636: 0.7136580143363774
Position 945: 0.7084485292882088
Position 2091: 0.5094950907194601
Position 490: 0.08469230548061184
Position 1735: 0.07371032601321614
Position 823: 0.043142498807322724
Position 1910: 0.021126854328136158
Position 1084: 0.013273908424106938
Position 653: 0.008839521611883408
Position 919: 0.008074502362303034
Position 910: 0.007357160168106379
Position 2063: 0.007067926032416137
Position 1136: 0.006582713759681808
Position 1102: 0.004867785907269414
Position 93: 0.0039898268345261115
Position 333: 0.002099477869133798
Position 1220: 0.0018976680465651328
Position 632: 0.001504857892291093
Position 1065: 0.0013834796536919666
Position 1724: 0.0013232991016763262
Position 643: 0.0010242845036750197
Position 215: 0.0009608910962585612
Position 586: 0.0005291826144693249
Position 455: 0.000494133413068423
Position 1606: 0.00042053792479560366
Position 691: 0.00040891844530474884
Position 237: 0.00026108969440294014
Position 107: 0.00021964314489311714
Position 317: 0.00020053985670749042
Position 1396: 0.00017945474895884287
Position 1575: 0.00017027847534914568
Position 11: 0.00013487795836094078
Position 1330: 0.00012649303129463825
Position 226: 7.389406405499593e-05
Position 1885: 6.690525067374342e-05
Position 2027: 6.203788149162317e-05
Position 1882: 5.3107562761232496e-05
Position 330: 4.5528061045863875e-05
Position 2046: 4.254374996212687e-05
Position 761: 3.2033893645737105e-05
Position 1896: 2.0739832118867845e-05
Position 2106: 1.7129473157051894e-05
Position 158: 8.765291693015453e-06
Position 198: 7.37591332922906e-06
Position 104: 6.847987622718336e-06
Position 433: 6.167222230576913e-06
Position 257: 5.96439041421027e-06
Position 52: 1.0468465031810233e-06
Position 127: 4.5757036577834645e-07
Position 271: 6.497909530710309e-08
Position 252: 2.8766403379066263e-08
Position 357: 3.800386762036067e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.9994716970052318
Position 1446: 0.9898749981689604
Position 1798: 0.9806856072220755
Position 383: 0.9674229674691242
Position 1656: 0.960952191795267
Position 1000: 0.8966554554758889
Position 1281: 0.6124856848641543
Position 2146: 0.5030865494935091
Position 691: 0.32450079756876143
Position 1265: 0.3168018456901774
Position 776: 0.20834286835309457
Position 543: 0.09644478923630664
Position 1135: 0.03571643769030327
Position 874: 0.02559130236814353
Position 788: 0.02344330474436763
Position 1812: 0.011883645697716216
Position 2164: 0.007190463757186185
Position 707: 0.006096528649518877
Position 1156: 0.005083128190480096
Position 2186: 0.004424715916543247
Position 1670: 0.0037755233120628723
Position 158: 0.002619910808910374
Position 2228: 0.0015703644798129317
Position 944: 0.001359809580270409
Position 1448: 0.0012332077532910355
Position 586: 0.0010517023095510112
Position 172: 0.0007656213121384687
Position 964: 0.0006497172823183221
Position 182: 0.0005232395560456848
Position 2206: 0.00019669309721311067
Position 2114: 0.0001930344541354535
Position 1534: 0.00013096968099749165
Position 2233: 0.00011729127901785061
Position 1696: 0.00011708280441696468
Position 1602: 8.48013890369995e-05
Position 470: 6.845340080110693e-05
Position 127: 6.465780111566506e-05
Position 1674: 4.1225678751520916e-05
Position 83: 3.6844548750866506e-05
Position 743: 2.9035382954645695e-05
Position 1866: 1.6474120046924385e-05
Position 357: 1.3595316052788723e-05
Position 490: 8.633558235394401e-06
Position 136: 6.074231153797779e-06
Position 206: 2.8426594371331036e-06
Position 220: 1.7039201780892447e-06
Position 323: 1.3510532324518673e-06
Position 63: 7.056794227673569e-07
Position 215: 1.1184013626238544e-07
