Gene = Top2
index = 1564
Annotated 5SS: [ 240  952 1763 2244 5348]
Annotated 3SS: [ 696 1174 1819 2309 5428]
SMsplice 5SS: [ 240 1763 2244 5348]
SMsplice 3SS: [1174 1819 2309 5428]
top_k =  100
Partition function (log Z): 10.141377707692259

Sorted 5' Splice Sites (High to Low Probability):
Position 2244: 0.9998535056996605
Position 5348: 0.9973468235900382
Position 240: 0.9963996114902947
Position 1763: 0.9859846169903944
Position 2730: 0.4824960619352656
Position 3967: 0.40528652681869026
Position 952: 0.3279612844500421
Position 1327: 0.2299324117649986
Position 5681: 0.06900232296949525
Position 3254: 0.06413728738859657
Position 933: 0.036871975403654236
Position 3551: 0.033963075342551184
Position 1021: 0.031596516064279385
Position 5865: 0.020771544088168437
Position 5499: 0.015469074900563705
Position 1552: 0.01415659225292686
Position 1333: 0.01249415589281839
Position 2350: 0.00839981206004396
Position 817: 0.0073307962816305154
Position 1358: 0.006948814851566561
Position 2336: 0.00506673504400285
Position 2099: 0.004714132368147764
Position 821: 0.0037475312200763197
Position 1961: 0.0023067646220345153
Position 1619: 0.002025107918188303
Position 5869: 0.0018027133987975525
Position 905: 0.0017246819492279227
Position 1994: 0.0015351372887961797
Position 640: 0.0012579824647099128
Position 618: 0.0011812869389313829
Position 608: 0.0006290581388107429
Position 446: 0.00043283236094115047
Position 66: 0.0003325058307217166
Position 826: 0.00015392853499013225
Position 379: 0.00015028091607710136
Position 1025: 0.00014291593736598452
Position 977: 0.00011877266336904793
Position 645: 8.711708395728447e-05
Position 2192: 5.822415491682006e-05
Position 2222: 4.196999123387734e-05
Position 267: 3.3161783835353113e-05
Position 2135: 2.7361655838764912e-05
Position 51: 2.0481399178124795e-05
Position 450: 9.933660580686602e-06
Position 36: 4.968150787954662e-06
Position 26: 3.954494294482929e-06
Position 70: 2.5738657736058508e-06
Position 4115: 2.2752401385181237e-06
Position 22: 1.7848384517692443e-06
Position 80: 1.3047600795527291e-06
Position 251: 5.344540946991233e-07
Position 86: 4.641313830315395e-07
Position 46: 3.005076205367558e-07
Position 55: 2.9138579433387774e-07
Position 2189: 2.903976082034632e-07
Position 3815: 2.431456581635031e-07
Position 39: 2.3055551531652502e-07
Position 29: 2.253156987379736e-07
Position 3281: 2.1490193309376766e-07
Position 19: 4.640905727903062e-08
Position 110: 4.5298931387241714e-08
Position 119: 3.063013163212217e-08
Position 125: 5.220085755448303e-09
Position 284: 2.671048924815745e-09
Position 279: 8.468274811001182e-10
Position 187: 2.3493834596605383e-10
Position 344: 9.193073589882191e-11
Position 620: 1.0362289104040811e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5428: 0.9997002363190172
Position 2309: 0.993273269296196
Position 1819: 0.976813224749903
Position 1174: 0.7867127497285779
Position 4031: 0.5108816638710942
Position 756: 0.4231454198485521
Position 3754: 0.41292567354617765
Position 1427: 0.22047537621490587
Position 1180: 0.08122523069007333
Position 696: 0.053702605046973315
Position 5771: 0.04124966371831391
Position 5944: 0.03394680829421732
Position 1674: 0.03193947561178327
Position 5753: 0.024938236656405693
Position 3417: 0.02322414327029
Position 4214: 0.018920611746213185
Position 2398: 0.017924799856139553
Position 1240: 0.017585711504756775
Position 1006: 0.015214100665615928
Position 516: 0.012264759238811018
Position 1789: 0.01032972633769035
Position 2803: 0.008001475593700551
Position 5975: 0.005919942581334377
Position 1825: 0.0047248533264376
Position 2156: 0.00471379501346025
Position 1863: 0.004704801879476567
Position 2888: 0.0044597999235845166
Position 1465: 0.004120258707551101
Position 2830: 0.003490199412978394
Position 435: 0.0033002322193088477
Position 476: 0.0032609118686215246
Position 1808: 0.002588005887583567
Position 1396: 0.002511187379454198
Position 2032: 0.0023066887339545173
Position 1072: 0.001707232223381116
Position 3235: 0.001564705974109981
Position 2065: 0.001534635791181711
Position 2335: 0.0012847900152937772
Position 491: 0.0010038066405280183
Position 5990: 0.0009980873199606627
Position 563: 0.0009977645462583417
Position 1033: 0.0009692531385557162
Position 2428: 0.0009685745979250357
Position 858: 0.0006997010028004069
Position 287: 0.0005407888752498148
Position 333: 0.00041862944569276536
Position 1186: 0.00033737057360603065
Position 138: 0.0003003520666873827
Position 1069: 8.976036310077775e-05
Position 5474: 6.432859811426493e-05
Position 419: 2.0513242042370147e-05
Position 861: 1.3496851875046987e-05
Position 125: 4.129119597263135e-06
Position 92: 4.112539111725724e-06
Position 98: 2.713037270211039e-06
Position 169: 1.5902961911680404e-06
Position 2375: 1.158213708474411e-06
Position 102: 8.190716095890169e-08
