Gene = Gr33a
index = 1197
Annotated 5SS: [  95  596 1146 2098]
Annotated 3SS: [ 158  737 1631 2156]
SMsplice 5SS: [  95  596 1146 2098]
SMsplice 3SS: [ 158  737 1631 2156]
top_k =  100
Partition function (log Z): 3.096543484484181

Sorted 5' Splice Sites (High to Low Probability):
Position 2098: 0.9943905194387018
Position 596: 0.9227941652097664
Position 95: 0.8442615593743614
Position 1146: 0.7863894291870572
Position 812: 0.3780240658914595
Position 1531: 0.06121193785656405
Position 495: 0.022190585915552178
Position 600: 0.02137397296442958
Position 50: 0.0181017625671176
Position 1196: 0.01531717339830333
Position 489: 0.014844446577529162
Position 1842: 0.007787140846587483
Position 1352: 0.0062237484193612405
Position 116: 0.0022054736349695083
Position 579: 0.00213356933103054
Position 504: 0.0010764807369184387
Position 590: 0.0010415890517818536
Position 17: 0.00033328443138685553
Position 85: 0.0003313865428919743
Position 30: 0.00020078770642489142
Position 1756: 0.00013898226100371027
Position 514: 0.00010020799375593563
Position 227: 3.809414998517186e-05
Position 1846: 3.283733084823762e-05
Position 1725: 2.423501673924016e-05
Position 552: 2.3300962003334337e-05
Position 125: 1.6760774285423008e-05
Position 43: 1.538535833793248e-05
Position 318: 8.237246861052697e-06
Position 316: 7.007272008068999e-06
Position 249: 3.7297358541677824e-07
Position 3: 1.6981569512078933e-07
Position 159: 7.329511352466685e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2156: 0.9939161819698485
Position 1631: 0.9295397819873737
Position 737: 0.9279106844907421
Position 158: 0.8394734615334685
Position 879: 0.19173909419915094
Position 858: 0.051657747658775025
Position 704: 0.03935569120936124
Position 1668: 0.021145627166941006
Position 1657: 0.019140599530705595
Position 1279: 0.015135951107717316
Position 1276: 0.012938576881565427
Position 188: 0.012456091659965576
Position 2022: 0.0066579539193523446
Position 1225: 0.005537055655498491
Position 717: 0.004966217161321055
Position 165: 0.003602583289500669
Position 800: 0.002967703164418461
Position 989: 0.0028149457149397915
Position 450: 0.0025113025998998724
Position 2198: 0.0022868472684972286
Position 277: 0.002062817076409458
Position 846: 0.0017729989643859173
Position 779: 0.0017162971073325106
Position 1645: 0.001436018825108864
Position 419: 0.0013691848083084086
Position 876: 0.0012516296316426659
Position 933: 0.0011912191972218763
Position 1020: 0.0009709546843063657
Position 316: 0.0007509935179955487
Position 888: 0.0006550137611991947
Position 404: 0.0005389827481857136
Position 939: 0.0003838488314162524
Position 458: 0.00026518136232991983
Position 2169: 0.00017782623916312508
Position 326: 0.00016271637847412685
Position 106: 0.00010314277980488193
Position 2141: 5.274064589924757e-05
Position 2282: 1.979016975636041e-05
Position 1085: 2.3274191191965785e-06
Position 334: 9.612153139649083e-07
