Gene = Wnk
index = 1602
Annotated 5SS: [  375   904  2725  3129  6020  6208  8374  9051 10185 10370 10603]
Annotated 3SS: [  747  1334  2955  3189  6075  7539  8630  9124 10304 10430 10659]
SMsplice 5SS: [  904  2725  3129  6020  6208  8374  9051 10185 10370 10603]
SMsplice 3SS: [ 1334  2955  3189  6075  7539  8630  9124 10304 10430 10659]
top_k =  100
Partition function (log Z): 12.868936711801592

Sorted 5' Splice Sites (High to Low Probability):
Position 904: 0.9999995479931244
Position 10185: 0.9845348811215915
Position 3525: 0.9676280396122959
Position 10370: 0.9597097157291632
Position 10603: 0.9461818284401619
Position 3129: 0.9407470272086483
Position 8374: 0.908259535996612
Position 2725: 0.8337841031398661
Position 6208: 0.37532147205295474
Position 6846: 0.3516733356039873
Position 8814: 0.25120053819228444
Position 590: 0.2368693629657395
Position 1291: 0.19403485836248283
Position 548: 0.15462690917793773
Position 363: 0.10285628533181987
Position 375: 0.08645579347917874
Position 100: 0.05807685260425532
Position 8850: 0.05714580915061077
Position 3135: 0.05013767314340141
Position 9884: 0.027016114212053403
Position 2712: 0.014892772633276203
Position 140: 0.011531411529689265
Position 3560: 0.01141259899899503
Position 2573: 0.009811775805790575
Position 9308: 0.006102804096696139
Position 1060: 0.004561980582846363
Position 8766: 0.004417472082935307
Position 594: 0.0041589745728687275
Position 1613: 0.0037041318298046784
Position 1196: 0.002311143169603086
Position 3439: 0.00212724512423381
Position 18: 0.0019078350074511752
Position 674: 0.0017146430169743376
Position 465: 0.0015249588130541356
Position 254: 0.0013581643015283115
Position 3470: 0.001177688032547992
Position 3162: 0.000588584589026846
Position 3088: 0.000488371831287685
Position 3411: 0.00044035888860140704
Position 10427: 0.0003202387198513304
Position 3224: 0.00028569955580434937
Position 3460: 0.00011331844393269453
Position 379: 8.952173574740766e-05
Position 3464: 6.449298083037974e-05
Position 1001: 2.2859735402553418e-05
Position 311: 2.0072936255296534e-05
Position 349: 1.8885840578306887e-05
Position 94: 9.091602915375899e-06
Position 483: 4.919800805978556e-06
Position 227: 4.073281105391607e-06
Position 434: 1.061096029875807e-06
Position 873: 4.514745267887537e-07
Position 12: 2.8560731955545524e-07
Position 135: 2.3606890267140335e-07
Position 71: 8.396847550736428e-08
Position 908: 5.139654958013086e-10
Position 914: 8.479180499152196e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2955: 0.9978548591911055
Position 8630: 0.9940444783872885
Position 10304: 0.9882334443671779
Position 3189: 0.971357134083747
Position 10430: 0.9344143621175581
Position 7539: 0.9082595359966119
Position 10659: 0.8621049008329557
Position 1334: 0.6404430593328325
Position 6075: 0.4748145347369729
Position 747: 0.47343835952814184
Position 9124: 0.29193257078898455
Position 976: 0.20685341558677597
Position 6782: 0.14873551702686247
Position 422: 0.14046771808125194
Position 1352: 0.07173690071377295
Position 6258: 0.06830710043931283
Position 1067: 0.05725481039560298
Position 10666: 0.05193012657851505
Position 6279: 0.03513765545379337
Position 1112: 0.031201571897794825
Position 9934: 0.027016114212053403
Position 10680: 0.02372979720760709
Position 159: 0.02125437159563755
Position 9207: 0.01772223369950602
Position 1924: 0.017630380108708654
Position 2109: 0.014287135421936891
Position 10240: 0.011468777401162877
Position 1171: 0.010372516154949519
Position 648: 0.009355596969701922
Position 1427: 0.00870933660407059
Position 10449: 0.008582429753834253
Position 427: 0.007384721627196608
Position 10439: 0.007022189524051729
Position 10496: 0.00581891482479397
Position 10734: 0.00416850455782469
Position 221: 0.003889483073109611
Position 1184: 0.003869714362312588
Position 10458: 0.0032165134949842084
Position 3223: 0.0026748908389383364
Position 674: 0.0026448101820660715
Position 10715: 0.0024015998200819207
Position 10689: 0.002147052445793458
Position 2793: 0.0019467287443472223
Position 3525: 0.0013774855514691203
Position 151: 0.0009738430420030997
Position 10807: 0.0006753917311747917
Position 227: 0.0006476163226728862
Position 1041: 0.0005685321830766784
Position 384: 0.0005060076110408882
Position 483: 0.0003715596506205324
Position 545: 0.00028109817517201174
Position 1097: 0.00019625249723808383
Position 271: 5.064890493435915e-06
Position 239: 4.981022833353556e-06
Position 119: 2.320285665574688e-06
Position 450: 1.5100958728590579e-06
Position 291: 3.605752486909311e-07
