Gene = ssp2
index = 1891
Annotated 5SS: [ 190  428 3500 5898 6115]
Annotated 3SS: [ 320 3443 3557 5958 6217]
SMsplice 5SS: [ 190  428 5898 6115]
SMsplice 3SS: [ 241 5700 5958 6217]
top_k =  100
Partition function (log Z): -3.559388640135214

Sorted 5' Splice Sites (High to Low Probability):
Position 428: 0.998909547144839
Position 190: 0.9916816225269749
Position 5898: 0.9769710735906216
Position 6115: 0.955770166904304
Position 3500: 0.8216090478798505
Position 4291: 0.3925476807985673
Position 2669: 0.1754136819524016
Position 6489: 0.030903278782450982
Position 4045: 0.02796642200353741
Position 649: 0.026846477578669835
Position 6536: 0.022217726580750656
Position 6356: 0.014117266152738613
Position 1233: 0.01296759566208952
Position 6270: 0.01288200094126331
Position 6544: 0.005998549280517293
Position 1910: 0.004036990903891751
Position 307: 0.0015840071208315027
Position 713: 0.0008837848236913316
Position 194: 0.00011436841474681285
Position 1066: 6.467939256191888e-05
Position 91: 5.945306344227674e-05
Position 208: 5.922483094101273e-05
Position 29: 5.51839824613649e-05
Position 124: 3.638877775722024e-05
Position 217: 2.457997712819308e-05
Position 102: 2.1738507257356705e-05
Position 104: 1.4479594908731921e-05
Position 211: 9.627728471114353e-06
Position 223: 8.15517783920289e-06
Position 643: 7.4802981734775184e-06
Position 226: 6.877360704963398e-06
Position 22: 5.571415585643668e-06
Position 637: 4.974539367520533e-06
Position 414: 2.660948905499378e-06
Position 72: 2.1117624211049662e-06
Position 66: 1.8882942744416448e-13
Position 69: 4.464543528673498e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5958: 0.9981128641106745
Position 3557: 0.9893142389725733
Position 6217: 0.786659542524152
Position 3329: 0.650029523806789
Position 241: 0.6269827207741973
Position 320: 0.2574175810803572
Position 2723: 0.17157952407306146
Position 2571: 0.15601222380071067
Position 4369: 0.14985860322472744
Position 5310: 0.14040880717060933
Position 6603: 0.09552139012122042
Position 4484: 0.09092018746292785
Position 270: 0.0872585351657682
Position 484: 0.053702590442802664
Position 6577: 0.029066482935132875
Position 6331: 0.02403050446385298
Position 7184: 0.023144187406746855
Position 4115: 0.020247904540928376
Position 366: 0.017086360414058657
Position 6246: 0.01708359358204753
Position 7587: 0.01671169108097431
Position 6230: 0.015254617854813026
Position 7686: 0.012853868066642913
Position 6170: 0.0058325588517009795
Position 7836: 0.004360303277412275
Position 7817: 0.004075092958502054
Position 369: 0.0034839293320469518
Position 4131: 0.0032783645934415014
Position 6825: 0.003209927033357195
Position 703: 0.0028807453847901044
Position 4098: 0.0026852522368627403
Position 6765: 0.002566816364865472
Position 496: 0.0020188016226518894
Position 4174: 0.0017549006323047938
Position 6313: 0.001518412120602643
Position 1140: 0.0014850947655198656
Position 1426: 0.001157433961057127
Position 1408: 0.000894228724520799
Position 3836: 0.0008924140444086163
Position 414: 0.0007240574133547069
Position 274: 0.0007048958517856525
Position 1108: 0.0005456749358582001
Position 817: 0.00022872668884277872
Position 1037: 0.00022872083753670301
Position 399: 8.817236499154049e-06
Position 90: 4.235567853994862e-06
Position 603: 2.6807994462931366e-06
Position 336: 1.152401386865039e-06
Position 567: 1.005248565586944e-06
Position 553: 9.285992093960198e-07
Position 629: 8.794429304965392e-07
Position 547: 6.093338443597557e-07
Position 387: 1.9997689679266107e-07
Position 102: 7.308707230768032e-08
