Gene = Glg1
index = 1190
Annotated 5SS: [1111 2523 2997 3548 6981]
Annotated 3SS: [1312 2598 3178 6610 9045]
SMsplice 5SS: [1111 2523 2985 3548 6981]
SMsplice 3SS: [1312 2598 3178 6610 9045]
top_k =  100
Partition function (log Z): 4.005914155281051

Sorted 5' Splice Sites (High to Low Probability):
Position 3548: 0.9997945884963508
Position 1111: 0.9950300303169861
Position 2523: 0.9418416865367866
Position 2985: 0.832600357058287
Position 6981: 0.6831278407055065
Position 3925: 0.24853097176802688
Position 7185: 0.1325734344047259
Position 2935: 0.12760493596645103
Position 4260: 0.07044163219450485
Position 5562: 0.06759531390809999
Position 1461: 0.053673283346055055
Position 5354: 0.03800431862653827
Position 2282: 0.026040410995212468
Position 2231: 0.01871278653589901
Position 4003: 0.018659107839344574
Position 2744: 0.016973831853276417
Position 2980: 0.015766905660006894
Position 9780: 0.0130682186202075
Position 3245: 0.010491681155404655
Position 7334: 0.010481608595866169
Position 7219: 0.009994431089033159
Position 2871: 0.008366867546804593
Position 6164: 0.007086396970532545
Position 5483: 0.006686167310552637
Position 161: 0.006147377778231836
Position 4999: 0.00554771036680173
Position 5369: 0.0030135263642937196
Position 4960: 0.002636326555176929
Position 1522: 0.0018715953231520227
Position 1712: 0.0016997004547647811
Position 4112: 0.0016881018425518271
Position 1223: 0.0014258027954428538
Position 4119: 0.0013243488852320434
Position 1728: 0.001294479258627432
Position 4070: 0.0011976044205112518
Position 35: 0.0011249583162736797
Position 4105: 0.0007683110370804669
Position 708: 0.000694466888355424
Position 3001: 0.0006271396506831861
Position 1517: 0.0005504026206341431
Position 2790: 0.0004628128143585516
Position 936: 0.00033185199439635706
Position 194: 0.0003169654443673101
Position 2941: 0.00027852529983772123
Position 1446: 0.00023657938160045566
Position 1929: 0.00021621816650878447
Position 1947: 0.00020249677261572534
Position 297: 0.00020209418956348244
Position 1734: 0.00016852601478470415
Position 1756: 0.00015032304563351103
Position 3970: 0.00012203778739923606
Position 2803: 0.00011842339985067766
Position 3407: 0.00011281439088625211
Position 2740: 0.0001101191630281411
Position 2723: 0.00010024881509877991
Position 2787: 9.182504802083601e-05
Position 24: 8.893558909543564e-05
Position 31: 8.332928974745139e-05
Position 3567: 8.10363667259113e-05
Position 922: 7.064581285254646e-05
Position 3410: 5.428682574571372e-05
Position 3493: 4.916284670413845e-05
Position 333: 3.5528126292426355e-05
Position 200: 2.155411440837419e-05
Position 1976: 1.630082919705684e-05
Position 1871: 1.4952169082767681e-05
Position 203: 1.2866729191326556e-05
Position 1115: 7.189028123464614e-06
Position 3552: 5.667521240856916e-06
Position 991: 3.399027381557365e-06
Position 1907: 2.3540080119915132e-06
Position 1203: 2.14935391603956e-06
Position 1898: 1.338991492080434e-06
Position 2240: 1.309776161661426e-06
Position 609: 5.596412341965605e-07
Position 502: 4.649841193746688e-07
Position 1075: 1.625313272252701e-09
Position 490: 1.5550869434934053e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9931232597853378
Position 2598: 0.9715618114003821
Position 1312: 0.9388462959533943
Position 6610: 0.9113840411760934
Position 9045: 0.684222201968187
Position 3708: 0.3345337180831496
Position 7049: 0.18675498097265758
Position 5236: 0.08073497744663677
Position 2365: 0.02955415852572546
Position 2622: 0.026277666870340163
Position 9961: 0.023932908569119518
Position 1174: 0.0231490551113285
Position 5249: 0.020534249257495488
Position 7028: 0.02012904189176572
Position 3722: 0.01788468377185457
Position 8638: 0.014190634264601324
Position 2031: 0.01162574800048859
Position 1384: 0.011062954039894164
Position 1604: 0.010556103830079312
Position 1318: 0.00864838849168375
Position 3304: 0.00860153293145768
Position 2333: 0.007736340412538171
Position 5610: 0.007499239502888525
Position 3058: 0.00551980669388508
Position 5294: 0.004828065962668093
Position 4030: 0.004796139824865312
Position 7687: 0.004130778088966523
Position 1636: 0.00324067076773586
Position 1531: 0.0025668693221587552
Position 9625: 0.0022977605479222443
Position 2053: 0.002139555484919613
Position 2803: 0.002008985928911556
Position 3330: 0.0019180273023208319
Position 2793: 0.001474239826407789
Position 3786: 0.001233602800121044
Position 981: 0.0012233337027902581
Position 4658: 0.0011940817676669383
Position 2870: 0.0010961500091338338
Position 3770: 0.001093459452562011
Position 4073: 0.0007100247287983353
Position 1005: 0.0005912834560356622
Position 267: 0.0005884537264707286
Position 3210: 0.00040898570201558846
Position 88: 0.00030999388578479214
Position 626: 0.0002739906619761931
Position 85: 0.0002477188032191427
Position 6629: 0.00023536600428117113
Position 96: 0.00021885432551828368
Position 390: 0.0002145282893653839
Position 582: 0.00020193524449316046
Position 370: 0.0001886481269684787
Position 373: 0.00018526840470673735
Position 3468: 0.00014510201224303583
Position 1180: 0.00013673916053287625
Position 3906: 0.00011991226809196539
Position 4429: 7.991276831906876e-05
Position 778: 5.196349418743059e-05
Position 129: 5.186946414461938e-05
Position 126: 4.4619948534243284e-05
Position 684: 4.2936920654101156e-05
Position 3319: 3.934219723756696e-05
Position 300: 3.2845345254133423e-05
Position 527: 2.563823950098233e-05
Position 3098: 2.2251221784807947e-05
Position 681: 1.8928408578607486e-05
Position 477: 8.933418647823501e-06
Position 386: 8.029745584810856e-06
Position 1255: 7.670451061423072e-06
Position 3816: 7.354293328874385e-06
Position 297: 4.289094693306472e-06
Position 1263: 1.853974277440594e-06
Position 3734: 1.657077203917719e-06
Position 3857: 1.0925249164182506e-06
Position 2770: 4.286879962172086e-08
