Gene = atilla
index = 1614
Annotated 5SS: [ 343 1083]
Annotated 3SS: [ 911 2115]
SMsplice 5SS: [ 343 1083]
SMsplice 3SS: [ 911 2115]
top_k =  100
Partition function (log Z): -2.3140701198029836

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.970094014443069
Position 343: 0.8406790557377645
Position 611: 0.24673305141985472
Position 1213: 0.0329701310289655
Position 1365: 0.02011653819710688
Position 845: 0.020053652584810705
Position 1252: 0.015771307377350673
Position 381: 0.012051501756129247
Position 606: 0.009479068436213857
Position 1292: 0.008026072537865981
Position 1307: 0.00709020366672531
Position 421: 0.006588459568645084
Position 481: 0.005715322518054445
Position 781: 0.004470489889150891
Position 815: 0.0037111099757297194
Position 1274: 0.0014588631848508962
Position 1701: 0.0012575757667253073
Position 1283: 0.0009985833539109625
Position 1060: 0.0007865591812352572
Position 211: 0.0007330122961541832
Position 155: 0.0007274262115956735
Position 1070: 0.0006303647344006747
Position 223: 0.0005830104520856937
Position 204: 0.00047919727573721073
Position 2359: 0.0004185075513247254
Position 201: 0.0004125570483498149
Position 2271: 0.0002148927494410025
Position 111: 0.00015687834165708348
Position 2361: 8.091614474481468e-05
Position 426: 6.805854846768382e-05
Position 347: 5.822939625783113e-05
Position 266: 4.7956179908734245e-05
Position 397: 3.268069084284581e-05
Position 340: 3.188156352332978e-05
Position 171: 2.9169857800379588e-05
Position 300: 2.0447608525334383e-05
Position 164: 1.5442269487562696e-05
Position 14: 5.82579712985342e-06
Position 26: 4.612202064690987e-06
Position 102: 2.625497754200309e-06
Position 82: 8.791344724534207e-07
Position 39: 4.605004916104003e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2115: 0.9911533672114734
Position 911: 0.6845699780378945
Position 681: 0.20729834350160478
Position 515: 0.10321615402832517
Position 480: 0.07621799847523533
Position 1133: 0.06490513817393873
Position 1193: 0.021062861808421166
Position 406: 0.01253275394115828
Position 695: 0.010700584188357929
Position 424: 0.009278043536806314
Position 638: 0.007149251503384561
Position 433: 0.003017078585699412
Position 934: 0.002911987361565205
Position 457: 0.0028350847902894713
Position 1574: 0.0025829158061646718
Position 266: 0.002373997269936764
Position 709: 0.0023456066820695862
Position 967: 0.0019064621937165598
Position 759: 0.0015346995755397357
Position 1863: 0.0008655646460874063
Position 2005: 0.0008206199215588
Position 413: 0.0008077262290208858
Position 2424: 0.0007143164455105427
Position 201: 0.0007043570597102837
Position 1676: 0.0004943532428721678
Position 1828: 0.00047312749944670193
Position 550: 0.00030544513259531266
Position 738: 2.8477329749828153e-05
Position 102: 1.3545648903021556e-07
Position 209: 8.98792786859163e-08
Position 300: 7.316247547379817e-08
