Gene = ebi
index = 1689
Annotated 5SS: [ 380 1644]
Annotated 3SS: [ 444 1721]
SMsplice 5SS: [ 380 1644]
SMsplice 3SS: [ 444 1721]
top_k =  100
Partition function (log Z): 1.0038499360597728

Sorted 5' Splice Sites (High to Low Probability):
Position 1644: 0.998971504434198
Position 380: 0.9985703429679931
Position 2809: 0.1617125474677647
Position 2511: 0.12359188862421489
Position 2289: 0.12355557064835174
Position 1300: 0.03759379953840292
Position 2650: 0.03707540107392647
Position 2031: 0.022816887612260868
Position 2411: 0.010692388051157
Position 2882: 0.010489770456544714
Position 1269: 0.00983320489973037
Position 2024: 0.0067130607052854575
Position 2665: 0.006604980963377963
Position 496: 0.005294953171960084
Position 651: 0.002619218393300958
Position 582: 0.001978495193554981
Position 861: 0.0018669420270447331
Position 3287: 0.001357490026549407
Position 1290: 0.0008550741926665028
Position 1360: 0.0007942268386860419
Position 1504: 0.0007700448308268866
Position 384: 0.0005774355810331518
Position 1249: 0.0003208594714589306
Position 1996: 0.0002859363230665763
Position 2029: 0.00022388688742598848
Position 2016: 0.00019500831196968353
Position 1003: 0.00016461194785403053
Position 180: 0.0001254003817056982
Position 343: 0.00010898235191225329
Position 1648: 0.0001071484631574453
Position 600: 9.48716498179913e-05
Position 1819: 6.674293424711899e-05
Position 240: 6.34743044404684e-05
Position 570: 5.527944566879694e-05
Position 1605: 4.888393307447824e-05
Position 141: 4.52645405710456e-05
Position 1847: 4.313874158895131e-05
Position 575: 3.6392329232834056e-05
Position 223: 2.0171404350822486e-05
Position 208: 1.449917125987257e-05
Position 210: 1.1871232512434923e-05
Position 2073: 1.0719221370953452e-05
Position 282: 5.1922035250801e-06
Position 50: 5.171405742970651e-06
Position 290: 4.974906407710159e-06
Position 22: 3.853257378968479e-06
Position 165: 3.455340476593647e-06
Position 293: 3.3883735962434673e-06
Position 189: 2.8770848139582863e-06
Position 796: 2.497333209981927e-06
Position 72: 1.5285156048554708e-06
Position 270: 1.4709371119333916e-06
Position 1942: 8.903590896423854e-07
Position 150: 6.446123610396838e-07
Position 1679: 4.29101146812995e-07
Position 1458: 3.900692988770559e-07
Position 59: 2.950082377796635e-07
Position 772: 2.6601692999340207e-07
Position 35: 2.5546561572375876e-07
Position 314: 7.951921595133453e-08
Position 375: 4.609260206972486e-08
Position 319: 4.1986972342495325e-08
Position 672: 3.410934104348547e-08
Position 355: 1.9617810776320446e-08
Position 1565: 1.4169339056725333e-09
Position 1257: 1.3886047625363643e-09
Position 976: 2.2642492379338637e-10
Position 1434: 2.0132777237959613e-10
Position 326: 8.998822509609097e-11
Position 553: 8.517764306668384e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1721: 0.997396281804046
Position 444: 0.9935906650595648
Position 3187: 0.19827530611443914
Position 2741: 0.05631867683175213
Position 2939: 0.053434656459831094
Position 2872: 0.04681344290522231
Position 1354: 0.04569841717730759
Position 2099: 0.030340440525113123
Position 3133: 0.026246916825773098
Position 2881: 0.025994192840046136
Position 3010: 0.01907575355101983
Position 2346: 0.01826718301095728
Position 3455: 0.013160388559115423
Position 548: 0.0070870909697933
Position 1565: 0.005890679224816215
Position 1330: 0.004175566595512382
Position 2339: 0.003970402896123805
Position 2779: 0.003360600178333945
Position 2401: 0.003201869070824905
Position 3167: 0.0030318398554345202
Position 2744: 0.0023924118902922038
Position 1750: 0.0018921510209157302
Position 633: 0.001270056884993494
Position 1427: 0.0007914244163757402
Position 2638: 0.0007469219055169185
Position 1203: 0.0005786299139463068
Position 2579: 0.0005118115102293347
Position 681: 0.0004928572421216503
Position 1377: 0.00048056205210405943
Position 1059: 0.0004559853913785992
Position 1135: 0.00043552296970135137
Position 2371: 0.00029254680478758784
Position 1318: 0.00019835678464812293
Position 551: 9.990925870541315e-05
Position 496: 8.434554413220238e-05
Position 267: 6.987294670261705e-05
Position 335: 6.078631946559967e-05
Position 201: 4.0342277921622843e-05
Position 570: 3.0380114002899847e-05
Position 290: 2.6761315812987967e-05
Position 293: 2.451487177056668e-05
Position 372: 2.2151255655918455e-05
Position 223: 1.9605279307742607e-05
Position 2141: 1.10401306122429e-05
Position 1996: 9.645910879538707e-06
Position 1942: 7.404894228291049e-06
Position 120: 6.584927808899411e-06
Position 2058: 5.721125550471158e-06
Position 2087: 4.596599659841568e-06
Position 296: 4.589688374014722e-06
Position 2048: 4.175033652470125e-06
Position 95: 3.4515944046338163e-06
Position 282: 3.4219902198552354e-06
Position 2183: 1.7116016416584995e-06
Position 299: 1.3330974707457085e-06
Position 270: 8.819434773962747e-07
Position 218: 7.215810208371675e-07
Position 92: 7.177440759963977e-07
Position 302: 5.444446267217206e-07
Position 342: 4.320726562720859e-07
Position 375: 3.5160874159436804e-07
Position 77: 3.4864494844372343e-07
Position 404: 2.224109025243587e-07
