Gene = hgo
index = 1726
Annotated 5SS: [  55  683  938 1124 1309 1656 1893]
Annotated 3SS: [ 412  750 1002 1177 1373 1710 1955]
SMsplice 5SS: [ 683  938 1124 1309 1656 1893]
SMsplice 3SS: [ 750 1002 1177 1400 1710 1955]
top_k =  100
Partition function (log Z): 13.16569708729805

Sorted 5' Splice Sites (High to Low Probability):
Position 683: 0.988057070082335
Position 1124: 0.987635556422165
Position 1893: 0.9783655982648964
Position 1309: 0.972205759062216
Position 938: 0.9458952533005329
Position 1656: 0.9212575922401791
Position 1477: 0.12417668234082983
Position 1458: 0.08272360664537069
Position 55: 0.08149905005207321
Position 1511: 0.0707707375543791
Position 1499: 0.050234187597398
Position 188: 0.029916530717698196
Position 1615: 0.027127780354881573
Position 199: 0.023258258947033646
Position 923: 0.019063176567245845
Position 110: 0.016246003147289193
Position 1302: 0.014526591684825427
Position 130: 0.014048447672294781
Position 974: 0.011012436764395932
Position 1101: 0.008957450354105705
Position 244: 0.003352207577509475
Position 695: 0.0030115131969311116
Position 393: 0.002468901846790413
Position 332: 0.002404846984427683
Position 1492: 0.0011749464460079472
Position 1897: 0.0011657992019222243
Position 250: 0.0011500627915089002
Position 823: 0.0009070791012131768
Position 166: 0.0008600207817551907
Position 268: 0.0005197102225537903
Position 1107: 0.000517615510342593
Position 412: 0.000432644242518349
Position 430: 0.0003980305180389291
Position 321: 0.00031857547133520706
Position 1286: 0.0002885091686935748
Position 382: 0.00027463329319471117
Position 91: 0.0002719682556233649
Position 357: 0.00024246474065664643
Position 423: 0.00023819630216818092
Position 164: 0.0002230520579943301
Position 1843: 0.00020432099277704386
Position 325: 0.00018224102237888478
Position 857: 0.00011713746649203178
Position 1929: 0.0001120325463954082
Position 42: 6.660845179913742e-05
Position 258: 5.5813008175923625e-05
Position 637: 3.0912241241652446e-05
Position 1074: 1.140695422027718e-05
Position 1283: 1.0805811234881058e-05
Position 1135: 8.806007754014953e-06
Position 1049: 6.212559351739035e-06
Position 1246: 5.53398474131283e-07
Position 950: 1.8805974200607526e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1177: 0.9985791190434119
Position 1710: 0.9963836688590225
Position 1002: 0.9559795472470705
Position 750: 0.9346064185097704
Position 1955: 0.7990874317640568
Position 1381: 0.3683078220506144
Position 1400: 0.33704640565377164
Position 1373: 0.2641517866330621
Position 1981: 0.1728849176337154
Position 1563: 0.1296906990869163
Position 1536: 0.11190576115285052
Position 476: 0.0890133543872317
Position 412: 0.07390059114874678
Position 1515: 0.05698028983814853
Position 783: 0.05686824201653627
Position 1035: 0.014179214678705023
Position 312: 0.00916200038045347
Position 1010: 0.0054107488857319365
Position 2141: 0.004102299175377633
Position 1997: 0.00346032075130251
Position 526: 0.0013362176205703325
Position 298: 0.000797954758126324
Position 134: 0.0006547648480384271
Position 619: 0.0005749530568466746
Position 811: 0.0005606525864255404
Position 130: 0.000451791882457131
Position 1014: 0.0002970942352578574
Position 484: 0.0002674161560019312
Position 258: 0.00019929719163035278
Position 1193: 0.00019809544340891366
Position 555: 0.00019143400170370265
Position 2051: 0.00018112221957138758
Position 1937: 0.00013165946196457505
Position 585: 0.00012886376136610835
Position 375: 0.00010152004850248899
Position 1420: 5.6494282760229705e-05
Position 1085: 5.467387071925956e-05
Position 199: 4.6268880738590265e-05
Position 917: 4.467714712229931e-05
Position 1123: 2.3512089074966527e-05
Position 1261: 6.483564580702309e-06
