Gene = axo
index = 1619
Annotated 5SS: [  350 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 40494 41758 43274 43921 44380 44641]
Annotated 3SS: [11369 12087 13924 15355 16914 22363 22993 26907 27304 30542 30944 36132
 36540 40292 41136 43091 43590 44072 44509 57084]
SMsplice 5SS: [  459 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 37352 40494 41758 42942 43274 43921 44380 44641]
SMsplice 3SS: [11464 12087 13924 15355 16914 22363 22993 26996 27304 30542 30944 36132
 36540 37118 40292 41136 42755 43192 43590 44072 44509 57132]
top_k =  100
Partition function (log Z): 27.236399088741667

Sorted 5' Splice Sites (High to Low Probability):
Position 15492: 0.9999999999999756
Position 23191: 0.9999898845860753
Position 44641: 0.9999700683210762
Position 36997: 0.9994881490423863
Position 44380: 0.9974522528269214
Position 30758: 0.9961936498635607
Position 31345: 0.9956991701486431
Position 36381: 0.9949161429167587
Position 43274: 0.9903499812585015
Position 27838: 0.9837119892423458
Position 14145: 0.9819806524829631
Position 43921: 0.98110492711665
Position 22895: 0.9712471413342115
Position 40494: 0.9613810388927078
Position 41758: 0.959093153861096
Position 17200: 0.9285254586689535
Position 27241: 0.882650191757077
Position 12362: 0.7516583141993683
Position 37352: 0.6819990143873349
Position 42942: 0.5864345011437969
Position 459: 0.32953796132728413
Position 914: 0.31874187851154867
Position 2144: 0.26380737741102395
Position 27429: 0.19786079965509432
Position 42609: 0.17098023779654434
Position 40964: 0.15011077731621492
Position 41520: 0.10976666970834593
Position 932: 0.09771274348688641
Position 31695: 0.09609245570047795
Position 37367: 0.09050743003528694
Position 350: 0.08473924842071298
Position 245: 0.07361395542794787
Position 40913: 0.03913243531014765
Position 549: 0.036657222184058716
Position 37420: 0.034672706370246595
Position 36637: 0.03234846025223359
Position 40839: 0.030798666241361145
Position 41957: 0.02923797203242571
Position 40420: 0.02439793980752431
Position 33121: 0.023905445662427954
Position 36606: 0.02260357148691533
Position 36723: 0.01576849996431905
Position 37655: 0.013366570589369492
Position 38204: 0.007428445823598525
Position 41341: 0.006414596441499319
Position 37660: 0.005195663224338927
Position 51130: 0.00514275855824418
Position 40498: 0.004921255658104709
Position 24368: 0.004837478014451841
Position 31192: 0.004396654579734685
Position 36331: 0.004133331024400701
Position 40689: 0.0036699773946543015
Position 15994: 0.0028967553043585214
Position 783: 0.0027406539609869988
Position 31155: 0.0025150601921771856
Position 1054: 0.0021220496237708488
Position 36772: 0.0016040869840324356
Position 18776: 0.0014425341031839884
Position 30790: 0.001181937999311495
Position 658: 0.001138867077438222
Position 32904: 0.0011159550522592075
Position 36808: 0.0008154124163139082
Position 463: 0.000773122716839265
Position 959: 0.0007539295880347404
Position 30744: 0.0007523177711567811
Position 1230: 0.0006962593742267347
Position 36437: 0.0005541643155175569
Position 515: 0.0005491455706667771
Position 758: 0.0005356948878053879
Position 487: 0.0004899326661114633
Position 480: 0.0004042714645356725
Position 107: 0.000301334442068783
Position 36385: 0.00022993535899570237
Position 28479: 0.00022838864819023258
Position 28397: 0.00017412413734399924
Position 24155: 0.00015903815194309335
Position 36962: 0.00014395291355280958
Position 36982: 0.0001166427986711762
Position 24122: 9.330233225047696e-05
Position 31368: 7.958756754230837e-05
Position 419: 7.6805820337626e-05
Position 430: 6.282245738220403e-05
Position 130: 4.994423208125475e-05
Position 230: 3.959210500255223e-05
Position 264: 3.617636333027746e-05
Position 204: 3.555415728278428e-05
Position 92: 2.979496625279641e-05
Position 653: 2.9142137023786228e-05
Position 202: 2.9040689775403153e-05
Position 148: 2.803219088037219e-05
Position 273: 2.577307353644213e-05
Position 331: 2.3312389693658534e-05
Position 662: 2.29042219595899e-05
Position 37001: 2.122492586669452e-05
Position 36927: 1.876050567708773e-05
Position 13: 1.0126857308141974e-05
Position 17: 9.541375171877659e-06
Position 679: 9.106942529643016e-06
Position 23197: 3.1484796905231926e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13924: 0.999999999999979
Position 44509: 0.9999999859523007
Position 36132: 0.9984439630745441
Position 36540: 0.9952012661170182
Position 30542: 0.9852418229728543
Position 57132: 0.9826551422760427
Position 40292: 0.9789661203005319
Position 27304: 0.9749039091956786
Position 22363: 0.9688574939091732
Position 30944: 0.9595168157336599
Position 41136: 0.9482264645864021
Position 26996: 0.8851736014452485
