Gene = Slob
index = 1505
Annotated 5SS: [  640 12290 13381 19079 19534 23543 23841 24108 25775 26121 26332 30155]
Annotated 3SS: [12203 13303 18614 19413 23334 23603 23925 25563 25994 26188 29067 30291]
SMsplice 5SS: [  640  5646  5843 12290 13381 19079 19534 19935 23543 23841 24108 25775
 26121 26332 30155]
SMsplice 3SS: [ 4822  5713 12203 13303 18614 19413 19856 23334 23603 23925 25563 25877
 26188 29944 30303]
top_k =  100
Partition function (log Z): 35.38154248997184

Sorted 5' Splice Sites (High to Low Probability):
Position 24108: 0.9999921386311041
Position 26332: 0.9997961320929717
Position 26121: 0.9995108841813106
Position 23543: 0.9994260625110345
Position 23841: 0.9991209342140795
Position 25775: 0.9873446867646299
Position 5646: 0.9828046912371028
Position 12290: 0.9757478481522295
Position 19079: 0.9421673132707066
Position 13381: 0.9282350891361525
Position 19534: 0.8743266703253447
Position 640: 0.8723264508715421
Position 30155: 0.8348130194562452
Position 19935: 0.6822551829985247
Position 5843: 0.5956287890992258
Position 20669: 0.46913845365536405
Position 5789: 0.373561132899995
Position 4196: 0.3097682708691874
Position 31739: 0.28827771037881944
Position 24389: 0.2819470003248419
Position 20025: 0.25881533916739874
Position 67: 0.2517600560320077
Position 5406: 0.24590016974301662
Position 20925: 0.18015401434034573
Position 32059: 0.16874337558107677
Position 457: 0.14559554385908274
Position 1142: 0.09872670486797515
Position 5293: 0.0933034534633149
Position 1675: 0.06550925509696982
Position 19530: 0.0387059069952617
Position 4272: 0.03634048124093831
Position 6395: 0.030810078000794914
Position 5275: 0.030260872450763036
Position 17894: 0.02162727366847531
Position 20397: 0.018262441085332527
Position 3584: 0.017462243265600357
Position 17716: 0.015310396585115385
Position 19991: 0.014469891478009362
Position 27146: 0.013460905931055926
Position 25779: 0.010631967133915347
Position 401: 0.01058018403394225
Position 24561: 0.009081299437404974
Position 26: 0.0075029519012763295
Position 24767: 0.004794429086573137
Position 24752: 0.004531279474952542
Position 52: 0.003828618218240148
Position 1418: 0.0034140864993320317
Position 26824: 0.002998880939832989
Position 24532: 0.002824688796764792
Position 12672: 0.002446810749949683
Position 25890: 0.0021214148867373123
Position 25794: 0.001186735861166219
Position 493: 0.0009549755636159374
Position 25895: 0.0009258987953274444
Position 19924: 0.000814329538744607
Position 23860: 0.0006684927963021351
Position 758: 0.0005712648815492761
Position 25784: 0.0005511705591598713
Position 26125: 0.00042105526111515965
Position 298: 0.00040518949706899027
Position 26011: 0.00012524442316282053
Position 23793: 0.00011618048524416763
Position 70: 9.063217859258603e-05
Position 150: 7.080049201575465e-05
Position 26477: 4.983375961590503e-05
Position 23845: 3.471931641175582e-05
Position 118: 2.7733773755091287e-05
Position 23818: 2.353034732223497e-05
Position 23774: 1.5311384746109514e-05
Position 23983: 7.74668494584978e-06
Position 24112: 7.594247890995122e-06
Position 23963: 6.491797747672e-06
Position 221: 4.259553923674894e-06
Position 229: 2.176052119934308e-06
Position 26633: 9.916860951676778e-07
Position 24: 3.9642596401330496e-07
Position 23992: 1.8137434924580493e-08
Position 10: 5.684262417152878e-09
Position 23729: 5.4920805999724694e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4822: 1.0000000000000238
Position 26188: 0.9999309985288054
Position 23925: 0.9996890061664465
Position 19856: 0.9991180031812248
Position 23603: 0.9948432448791115
Position 25563: 0.99221638043881
Position 5713: 0.9888066615928592
Position 18614: 0.9873175651805282
Position 12203: 0.9757478481522296
Position 13303: 0.9208423371237524
Position 29067: 0.8102753454114887
Position 25877: 0.7482995031759662
Position 23334: 0.7474102921838978
Position 30303: 0.5287393994410977
Position 19413: 0.4468391762843227
Position 31878: 0.4286025441793587
Position 20080: 0.4087243615041933
Position 5559: 0.36346252530133627
Position 30262: 0.32792984726676433
Position 25994: 0.2545026202506169
Position 23301: 0.25249095010825034
Position 4069: 0.24193921507653868
Position 19151: 0.2076357863390799
Position 32111: 0.16874337558107677
Position 19240: 0.1372135591163267
Position 3403: 0.12163178029918677
Position 24309: 0.11470590274633503
Position 1002: 0.11041223285546484
Position 20547: 0.09869095692745931
Position 20507: 0.0877236763498361
Position 24219: 0.08274536055778516
Position 24242: 0.07823326041702701
Position 19327: 0.06744785552610225
Position 262: 0.05242959204388657
Position 554: 0.05124125984072894
Position 17555: 0.04568361839854629
Position 280: 0.041292724319353366
Position 515: 0.03985306735071295
Position 109: 0.030260522616067313
Position 203: 0.029961846531964733
Position 24291: 0.02908705798328465
Position 1249: 0.02597857658894987
Position 1130: 0.02379345498256635
Position 576: 0.02130664937232459
Position 27605: 0.020440053131663465
Position 20759: 0.01606520311954656
Position 20666: 0.013354586500559186
Position 345: 0.012596609229435188
Position 26951: 0.009802735860839254
Position 221: 0.008853006438192295
Position 122: 0.0059433391701049255
Position 13325: 0.005556637647199288
Position 27568: 0.005467353930572105
Position 1203: 0.004927154771510206
Position 23624: 0.004665963437109488
Position 24260: 0.0032967004189627044
Position 12485: 0.002446810749949683
Position 26529: 0.0023636572227625006
Position 26692: 0.0022856423092072024
Position 12851: 0.0018361143651990817
Position 26899: 0.0016568956850308578
Position 26879: 0.0013780295043070941
Position 25110: 0.0008871581338397603
Position 911: 0.0007875814504083787
Position 25296: 0.000565462264251816
Position 24508: 0.0005429412046290414
Position 25323: 0.0004340731859987189
Position 639: 0.00039608128378512464
Position 26717: 0.0003774080444745101
Position 24906: 0.0003168286792447189
Position 23931: 0.00030577433525210774
Position 118: 0.00030221052530071213
Position 973: 0.00029136076155284656
Position 908: 0.0002579208351308755
Position 20192: 0.00023286468089881552
Position 26083: 0.0001813932198715594
