Gene = endos
index = 1695
Annotated 5SS: [318 900]
Annotated 3SS: [ 703 1285]
SMsplice 5SS: [399 900]
SMsplice 3SS: [ 703 1285]
top_k =  100
Partition function (log Z): -3.3298754532079213

Sorted 5' Splice Sites (High to Low Probability):
Position 900: 0.9954894121893775
Position 399: 0.42412067416961624
Position 318: 0.2725031074809579
Position 1164: 0.1716460057985113
Position 260: 0.035257806393114405
Position 393: 0.008904731355406592
Position 1434: 0.007252790551237113
Position 53: 0.0069687257605646384
Position 48: 0.006147455603396966
Position 405: 0.003938199632962472
Position 1214: 0.003777759412870011
Position 403: 0.0035443358932126445
Position 1191: 0.002332150662337343
Position 543: 0.0017291342188669155
Position 171: 0.0017267375278077087
Position 1364: 0.001231368619727443
Position 545: 0.000898997306420898
Position 547: 0.0008489351686165883
Position 1506: 0.0008201128960183274
Position 549: 0.0008053919824433366
Position 1181: 0.0008028051329476413
Position 539: 0.0007520494373172042
Position 290: 0.0007241822113351458
Position 553: 0.0006547772846914859
Position 396: 0.0006000240762479166
Position 44: 0.0003134430916004226
Position 127: 0.00013249130132000266
Position 199: 0.00013230647358875624
Position 37: 9.52265453125981e-05
Position 977: 7.59804866741262e-05
Position 904: 4.3516004302021746e-05
Position 77: 1.118769703556657e-05
Position 95: 2.445844136280809e-06
Position 143: 1.976304504764019e-06
Position 125: 8.388772194349008e-08
Position 4: 2.9431077385638694e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1285: 0.884774900100533
Position 703: 0.547389974793223
Position 1080: 0.1738395940481545
Position 648: 0.07796123469971175
Position 475: 0.046491903670478285
Position 310: 0.041347813914902005
Position 1024: 0.03152227465963733
Position 688: 0.030094756367199712
Position 1134: 0.029312782676595216
Position 1291: 0.017596225403196577
Position 1021: 0.016456292084801018
Position 707: 0.015633681702085265
Position 1630: 0.01105377524071879
Position 1047: 0.009598853025937127
Position 1315: 0.00911372386630258
Position 235: 0.0035556611134382235
Position 1612: 0.0034817710099773374
Position 121: 0.0016939165102900628
Position 761: 0.0007907909844571599
Position 729: 0.000615625760627689
Position 1220: 0.0005856880976497324
Position 2025: 0.00025942211526171254
Position 512: 0.00023468728683081862
Position 133: 0.00018332563694632936
Position 95: 0.00016016966524875603
Position 396: 0.00015079979280897745
Position 175: 0.00014346952706972377
Position 479: 0.00013159991695145973
Position 379: 0.0001014780747950766
Position 185: 6.083257650116109e-06
Position 182: 1.3637154155646911e-06
Position 143: 1.3515136690149997e-06
Position 151: 8.192054029480844e-07
Position 317: 3.021620292049639e-07
Position 199: 2.462332822597282e-07
