Gene = nompB
index = 1819
Annotated 5SS: [  197   447  2231  3024  7805 10693 10834]
Annotated 3SS: [  249  2004  2302  7606  9798 10746 10893]
SMsplice 5SS: [  197   447  7807  8084 10693]
SMsplice 3SS: [  249  7606  7868  9785 10893]
top_k =  100
Partition function (log Z): -0.5278680174251744

Sorted 5' Splice Sites (High to Low Probability):
Position 197: 0.9990616942305444
Position 447: 0.9669574858622496
Position 10693: 0.9637869599182497
Position 7807: 0.8129228139215914
Position 8084: 0.8111301814127883
Position 2231: 0.45930686558144074
Position 3024: 0.23902967299347283
Position 3053: 0.10114430934467852
Position 451: 0.02802710059644317
Position 10968: 0.010886360936943548
Position 442: 0.002577278391949009
Position 366: 0.002438122540660831
Position 57: 0.0008772768986897614
Position 49: 2.9226052201291288e-05
Position 201: 1.8920485770699817e-05
Position 134: 1.2074583944177641e-05
Position 52: 7.179185390592961e-07
Position 2490: 1.507553230037274e-07
Position 1669: 1.3231459063570408e-07
Position 2657: 4.563299580817883e-08
Position 1508: 2.894330519748756e-08
Position 1513: 2.6911039481502216e-08
Position 1003: 1.756939775461103e-08
Position 47: 2.7342899893413854e-09
Position 16: 1.871747945424405e-09
Position 328: 7.662384209150891e-10
Position 2193: 4.554394798888052e-10
Position 941: 8.581003912914015e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.9799883653996204
Position 9785: 0.9490988360754486
Position 7606: 0.9140761948566174
Position 10893: 0.836084584465589
Position 7868: 0.4786423855688434
Position 2004: 0.40872209212137756
Position 2281: 0.3165037977878032
Position 7883: 0.23176061596186076
Position 10926: 0.06659018701358017
Position 10746: 0.061793506930149324
Position 9789: 0.02418391977030665
Position 269: 0.019566849038102647
Position 2030: 0.019173941450537302
Position 11037: 0.014622301045305654
Position 10901: 0.01438840038632002
Position 2749: 0.012532989514349594
Position 1926: 0.008872386025343149
Position 10753: 0.007476267704662888
Position 2984: 0.0038049732530230245
Position 2752: 0.0029046165128106993
Position 2066: 0.0027547584541185587
Position 1240: 0.002571635557624909
Position 1407: 0.0024543324048946318
Position 2555: 0.002390590262309848
Position 1602: 0.0021792558459131062
Position 2349: 0.0020380524381892365
Position 1422: 0.0019196586490020074
Position 1941: 0.0018663837354075384
Position 1564: 0.0016016682195224587
Position 2017: 0.0013502831655699348
Position 838: 0.0012335243751421872
Position 1002: 0.0010967168897018757
Position 761: 0.0009167052582499
Position 1147: 0.0008906764130677883
Position 1605: 0.0006611646543260464
Position 1362: 0.0005396510176722786
Position 961: 0.0005027108553754236
Position 266: 0.00033686457530096055
Position 316: 0.00010654225858839928
Position 3120: 4.59732046128495e-06
Position 5349: 2.0335097092114538e-06
Position 3173: 9.709483463608586e-07
Position 295: 9.362465075480584e-07
Position 3161: 1.7452295265353737e-07
Position 319: 1.2379999522278506e-07
Position 365: 1.1095955010457734e-07
Position 280: 5.2373351100205445e-08
Position 102: 3.564441100185031e-08
Position 390: 2.3917375217615733e-08
Position 283: 6.550650240175553e-09
Position 1472: 5.020197634311178e-09
Position 305: 4.778512841785743e-09
Position 850: 3.0204022253825122e-09
Position 2440: 2.9891602185851988e-09
Position 2421: 2.119894386959732e-09
