Gene = Sf3b1
index = 1485
Annotated 5SS: [ 94 951]
Annotated 3SS: [ 258 1007]
SMsplice 5SS: [ 94 951]
SMsplice 3SS: [ 258 1007]
top_k =  100
Partition function (log Z): -4.3667361878289945

Sorted 5' Splice Sites (High to Low Probability):
Position 951: 0.998733356249996
Position 94: 0.7879506093574713
Position 143: 0.07382221013754987
Position 2058: 0.04070445021986165
Position 2496: 0.031064166174460617
Position 199: 0.027113841807257556
Position 49: 0.01691720083045156
Position 15: 0.01273343315726176
Position 33: 0.010746005369999097
Position 2261: 0.010389935865862962
Position 792: 0.00640488393828155
Position 1201: 0.0029658791362598335
Position 374: 0.002496121116400278
Position 2265: 0.0022211613863954926
Position 580: 0.001754738205873697
Position 416: 0.0017317879669340463
Position 212: 0.0006138432439468589
Position 215: 0.0004939944786699258
Position 503: 0.00042531685483885163
Position 1734: 0.0004249816431738539
Position 24: 0.00034438113541972296
Position 116: 0.0002223276292409205
Position 54: 0.00019779202183023897
Position 555: 8.553593621535123e-05
Position 608: 7.633617702931828e-05
Position 333: 6.628883898969618e-05
Position 1402: 7.705441682463054e-06
Position 955: 7.705244870205488e-06
Position 1720: 7.404641969484957e-06
Position 882: 2.248741655934784e-06
Position 801: 5.161364847182088e-09
Position 967: 4.702710274924796e-09
Position 233: 1.6511150096194844e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1007: 0.9979342603164992
Position 258: 0.9173429410648389
Position 2843: 0.044040242067190934
Position 2130: 0.010805555485355512
Position 645: 0.010288379958500404
Position 845: 0.00612776585236062
Position 4497: 0.0060986483359928385
Position 2448: 0.005468965614424574
Position 2343: 0.004126842696772864
Position 169: 0.004066843033001497
Position 2172: 0.00393445416141788
Position 4542: 0.003511575957249713
Position 491: 0.002305912308391749
Position 3188: 0.002163860456264601
Position 2114: 0.0020682843408464714
Position 2169: 0.0017161623499548104
Position 2582: 0.001713039991416953
Position 93: 0.0017061076842901034
Position 1020: 0.001087800767888459
Position 272: 0.0008965208823994663
Position 2236: 0.0006639685704976391
Position 1803: 0.0004126833143577159
Position 1836: 0.0004110642363702065
Position 856: 0.0003535248607491591
Position 266: 0.00028313551314357413
Position 327: 0.00025858836539095233
Position 1254: 0.00021455088720533905
Position 1402: 0.00018618186340944664
Position 2307: 0.0001604514013174707
Position 233: 0.00015144637238674144
Position 2402: 0.00010805100830545841
Position 684: 7.566727863261327e-05
Position 324: 4.03755950110513e-05
Position 98: 1.7803579297291602e-06
Position 1052: 2.002927141119444e-08
