Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198  557 1195]
SMsplice 3SS: [ 252 1095 1263]
top_k =  100
Partition function (log Z): -2.1658304399607857

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9914804064399665
Position 1195: 0.7151527327587976
Position 557: 0.6053088342296599
Position 1197: 0.23453737843563738
Position 1458: 0.1668499138667863
Position 1873: 0.16617400390292486
Position 1614: 0.11437117807135966
Position 443: 0.11179557616802531
Position 1841: 0.09745872262606373
Position 1453: 0.07619548401122088
Position 1552: 0.02450307104581852
Position 2074: 0.023108459576873883
Position 2375: 0.022290569542056275
Position 1178: 0.01607799078018396
Position 2016: 0.011822964566008731
Position 374: 0.006940047281455289
Position 2227: 0.0029770628336202327
Position 2169: 0.0024977756684505083
Position 365: 0.00196534867780502
Position 36: 0.00191145994714387
Position 190: 0.0004980798900250126
Position 58: 0.00018297467250825454
Position 17: 5.0040600791833135e-05
Position 1664: 4.718879620051045e-05
Position 1710: 4.541532370325386e-05
Position 153: 2.8380699771281234e-05
Position 671: 4.452978109589144e-06
Position 623: 3.454738535304909e-06
Position 461: 2.145842170671706e-06
Position 121: 3.8213311269260225e-10
Position 236: 1.2489271838661137e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1263: 0.9825908405969982
Position 252: 0.9739468703067864
Position 1918: 0.4816774812930129
Position 1095: 0.35583529627790955
Position 1053: 0.27417030724768043
Position 2404: 0.17658959555696357
Position 618: 0.04254699847123328
Position 1947: 0.01831059448095713
Position 1075: 0.014762318911763357
Position 2425: 0.01273000388218834
Position 1896: 0.012503274928106487
Position 2432: 0.006404915469912221
Position 1099: 0.005947666640356522
Position 605: 0.005817427116749972
Position 260: 0.004479302713606758
Position 1669: 0.003855979527584076
Position 313: 0.003835217952986538
Position 1617: 0.003339916608811774
Position 2506: 0.0031556501899557034
Position 864: 0.0030799385354494248
Position 643: 0.0023347118397403976
Position 96: 0.001865684014309723
Position 516: 0.001502031175525205
Position 1765: 0.0014247312022363696
Position 365: 0.0005018132995482043
Position 1294: 0.0004373308772505733
Position 271: 0.0003552376191436858
Position 127: 0.00011586205392345179
Position 374: 4.874517915419708e-05
Position 76: 3.750957911410828e-05
Position 153: 3.0503893497804474e-05
Position 132: 1.979327893918905e-05
Position 1504: 1.4382865304938199e-05
Position 448: 1.166386664786145e-05
Position 318: 7.893444220652223e-07
Position 301: 7.276809296692703e-07
