Gene = Cbl
index = 1055
Annotated 5SS: [ 909 1860 2073 2260 2450]
Annotated 3SS: [1451 1947 2137 2317 4086]
SMsplice 5SS: [ 909 1860 2073 2260 2450]
SMsplice 3SS: [1451 1947 2137 2317 3825]
top_k =  100
Partition function (log Z): 13.064263197091316

Sorted 5' Splice Sites (High to Low Probability):
Position 2260: 0.9997862532498026
Position 2073: 0.9994650054310253
Position 909: 0.9878369814320049
Position 1860: 0.9623553045268144
Position 2450: 0.7420493140321736
Position 2546: 0.23195211142822073
Position 4024: 0.08855022276559338
Position 2901: 0.052550891620106725
Position 2895: 0.03436498539803225
Position 1870: 0.03271136314041977
Position 1314: 0.01892982195983832
Position 2805: 0.017904430030595782
Position 4921: 0.015335340499578291
Position 2905: 0.011687359667910145
Position 169: 0.010173847010527589
Position 988: 0.004079182210230217
Position 1329: 0.003937360547337752
Position 514: 0.0023196201710300613
Position 979: 0.002169453244949054
Position 1876: 0.0020394058232343273
Position 902: 0.0016550108378751184
Position 1495: 0.0013867282465718303
Position 1690: 0.0012566842002742571
Position 59: 0.0008626402783353926
Position 1156: 0.0007351767440935205
Position 1581: 0.0006046284474062137
Position 116: 0.00031637465289230686
Position 1901: 0.00031037751090474204
Position 2064: 0.00028513909824020244
Position 177: 0.00022071173503910107
Position 132: 0.00019642837837833733
Position 970: 0.00018533015987865948
Position 2670: 0.00016548360009692854
Position 3113: 0.00015357670024928463
Position 2880: 0.00014753769181770303
Position 2917: 0.00014510393153368254
Position 2242: 0.00014072136405659518
Position 1827: 0.00011773672361347155
Position 1007: 0.00010779480592573997
Position 557: 7.785448804690523e-05
Position 45: 6.302754558394139e-05
Position 738: 5.544239280174311e-05
Position 2269: 5.2229021270653334e-05
Position 2455: 4.9715295892412244e-05
Position 501: 4.5727579921631066e-05
Position 941: 4.0709249601943016e-05
Position 1615: 4.018390558689647e-05
Position 564: 3.397112161105783e-05
Position 190: 3.0642594542889756e-05
Position 1783: 2.8415865492905414e-05
Position 2504: 2.0103733210823342e-05
Position 1671: 1.5861182281879443e-05
Position 2036: 1.4904801656649949e-05
Position 1735: 1.3811809237928873e-05
Position 327: 1.3494826241897232e-05
Position 198: 1.2944309320609277e-05
Position 57: 9.570429142266544e-06
Position 2083: 6.6521917799855274e-06
Position 63: 5.589854413531957e-06
Position 2559: 4.3718482543120174e-06
Position 2550: 4.1606811316843e-06
Position 2460: 2.2833118595452984e-06
Position 2211: 2.0214444462986514e-06
Position 2682: 6.345105490656512e-07
Position 2214: 7.625785974676907e-08
Position 2278: 5.033637863919754e-08
Position 2331: 7.2713817381921096e-09
Position 2013: 4.1891138205995755e-11
Position 2102: 2.7491215748906806e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2317: 0.9999712425781968
Position 1947: 0.9964335013896344
Position 1451: 0.9644074382202887
Position 2137: 0.9519366192721594
Position 3825: 0.588298727598877
Position 4086: 0.1088697354702706
Position 2729: 0.0930583647608511
Position 5757: 0.07855709985497801
Position 2593: 0.050304033860009055
Position 6178: 0.050243162923004514
Position 3791: 0.04979850873673722
Position 2702: 0.04175404114812785
Position 2679: 0.03971041254209939
Position 2141: 0.030098647730517507
Position 5886: 0.028943452698748977
Position 1608: 0.018156731982575013
Position 5921: 0.01608635376877649
Position 2151: 0.014191102347671068
Position 5686: 0.012429054108916097
Position 1119: 0.009070329438129627
Position 1482: 0.008115526999984982
Position 4608: 0.008040918655008887
Position 3806: 0.007822752756573662
Position 230: 0.006889420213170591
Position 1140: 0.004835452373069785
Position 1075: 0.004676704750692677
Position 4324: 0.004361307562277027
Position 1638: 0.0043559974778489136
Position 3092: 0.004181038129382132
Position 3629: 0.003920513708092718
Position 1191: 0.0036354365648427205
Position 2118: 0.003520290320026405
Position 1970: 0.0031057961115500718
Position 3860: 0.002572649888661639
Position 621: 0.0019987434724276186
Position 3982: 0.0016066472840410783
Position 1276: 0.0011242145236011949
Position 260: 0.0011044628839696935
Position 1007: 0.001100514966087782
Position 3221: 0.001039016439526753
Position 2633: 0.0009954110878446784
Position 3026: 0.0009272041628614609
Position 3149: 0.000819349626796954
Position 115: 0.0007796429018935453
Position 3198: 0.0007478710353050476
Position 970: 0.000650496108605486
Position 1390: 0.0006205701003328005
Position 1025: 0.0005157569628500213
Position 1408: 0.00042732084858377575
Position 423: 0.00038036130272941316
Position 1145: 0.0003511038647397395
Position 1707: 0.00030161509979069034
Position 1233: 0.00025828690035385954
Position 1314: 0.00022037440334739781
Position 597: 0.0002153503498480853
Position 281: 0.0001890028353881687
Position 1910: 0.0001870160271100629
Position 284: 0.00018314660497996643
Position 806: 0.0001643303286780036
Position 1419: 0.00010593069028601948
Position 173: 8.32297554855252e-05
Position 198: 7.120475757502541e-05
Position 627: 7.085912692631486e-05
Position 393: 6.225363095516717e-05
Position 633: 3.838046404232509e-05
Position 1821: 3.49052638484571e-05
Position 459: 2.6360683824629136e-05
Position 266: 2.467794733049489e-05
Position 2347: 1.936531140105158e-05
Position 2389: 8.616702239623048e-06
Position 2172: 8.308115446419767e-06
Position 2013: 6.941254092584996e-06
Position 1949: 4.961677575213896e-06
Position 1979: 3.289817403936528e-06
Position 2182: 3.0374560684548114e-06
Position 2021: 2.7566646680765535e-06
Position 1154: 3.9217153520919237e-07
Position 2467: 1.0270418060812251e-07
Position 2425: 9.718280787083225e-08
Position 2422: 4.975714196943604e-08
