Gene = lama
index = 1756
Annotated 5SS: [  230  8296 10087 10268]
Annotated 3SS: [ 8239  9422 10150 10327]
SMsplice 5SS: [  230 10087 10268]
SMsplice 3SS: [ 9422 10150 10327]
top_k =  100
Partition function (log Z): 0.18358865892920684

Sorted 5' Splice Sites (High to Low Probability):
Position 10268: 0.9999844739583124
Position 10087: 0.9805490345971213
Position 230: 0.5584533973384357
Position 2245: 0.4916471641788021
Position 8296: 0.3792674454731075
Position 1309: 0.3185010811009631
Position 105: 0.14062861537517204
Position 10743: 0.09638453972019505
Position 11904: 0.019140657131393787
Position 9986: 0.015218169785058676
Position 374: 0.014556193294595074
Position 12039: 0.013729991532880917
Position 189: 0.007698445116442119
Position 303: 0.005177071040741262
Position 11924: 0.004241027099581799
Position 1394: 0.003779348846583386
Position 1130: 0.0014834902445570281
Position 10811: 0.0013551404419775818
Position 11151: 0.0007458898580505796
Position 389: 0.000122079350234865
Position 331: 7.693074690487163e-05
Position 235: 6.545098075450965e-05
Position 10259: 8.224355614161332e-06
Position 10262: 7.057568291427853e-06
Position 10639: 4.498096659302105e-06
Position 10378: 2.569765358741148e-06
Position 10780: 1.2071050114081106e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9422: 0.9999999322391248
Position 10327: 0.9999131660484705
Position 10150: 0.9957670856065529
Position 2135: 0.41098372026499386
Position 7870: 0.3792674454731075
Position 11962: 0.05019941678472331
Position 2010: 0.04870415547836175
Position 10956: 0.04027707056491532
Position 2159: 0.03195928843544654
Position 12107: 0.018323384728372243
Position 498: 0.013769010604292066
Position 1180: 0.012479716840562967
Position 10931: 0.005600952056290904
Position 11639: 0.005447210152282424
Position 12167: 0.005121992779021745
Position 438: 0.0044846174518703855
Position 1108: 0.0038694363511931904
Position 493: 0.003584339222478053
Position 10808: 0.00248216318661305
Position 188: 0.002338879408022656
Position 531: 0.0023221800386626305
Position 254: 0.0020795387483642314
Position 11288: 0.0020091560203177126
Position 12256: 0.0017455737357098204
Position 11181: 0.0016752548389005373
Position 12083: 0.0015141433134165647
Position 426: 0.001360799120528652
Position 928: 0.0007513658309829226
Position 11211: 0.0007458898580505803
Position 289: 0.000732025066022739
Position 1152: 0.0007100395056269566
Position 858: 0.0006340494169744767
Position 10805: 0.0004573114901698103
Position 991: 0.0003945766830233994
Position 1228: 0.0003571790910193114
Position 351: 0.00035407421147522656
Position 164: 0.000299015165184035
Position 10484: 7.817636251791222e-05
Position 567: 2.126067910062647e-05
Position 10387: 1.0744171835486298e-05
Position 10696: 3.431476966508875e-06
Position 10598: 3.752830856695825e-07
Position 10463: 5.0318169626356345e-08
