Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  100
Partition function (log Z): 4.927391953356078

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9937416963749081
Position 74: 0.9836641606313135
Position 201: 0.9375501539491587
Position 795: 0.034298057105326886
Position 301: 0.001597791857833766
Position 334: 0.0010787810041969173
Position 463: 0.0010479290753476966
Position 80: 0.001040495804763506
Position 892: 0.0008759988173250552
Position 288: 0.000508383980224224
Position 531: 0.00038489320352023254
Position 766: 0.0003836489584903106
Position 889: 0.00028270007925940485
Position 10: 0.00023287195342347255
Position 374: 0.0002289021878756257
Position 859: 0.0001234520982172697
Position 78: 0.00011502663851556242
Position 947: 6.662962659255175e-05
Position 779: 6.058151240576632e-05
Position 484: 5.9467956744299316e-05
Position 754: 5.596169802893061e-05
Position 310: 4.7359350209570665e-05
Position 957: 4.6014677791394066e-05
Position 770: 3.7617130882080065e-05
Position 171: 1.9711516550010202e-05
Position 90: 1.8937513274113863e-05
Position 63: 1.6159037069982963e-05
Position 912: 1.5750416454932815e-05
Position 72: 1.1040430092846863e-05
Position 100: 1.0008629455544311e-05
Position 21: 2.9553576566747094e-06
Position 34: 1.3616918415383076e-06
Position 297: 1.2809427339110593e-06
Position 342: 1.1658010517826483e-06
Position 436: 9.694480685138734e-07
Position 473: 6.29603646339578e-07
Position 403: 5.25794255990534e-07
Position 322: 3.7663018234610177e-07
Position 138: 1.7681891448235407e-08
Position 169: 6.245626826464958e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9955416321273164
Position 145: 0.9751684229065807
Position 269: 0.9465964755039171
Position 947: 0.014692816462582354
Position 853: 0.013186003886872024
Position 862: 0.006946509794571522
Position 1030: 0.0013365933625380496
Position 597: 0.001310207948806855
Position 581: 0.0010013443572458181
Position 612: 0.0005282010429944915
Position 193: 0.0005002849876058042
Position 600: 0.0003083299128883034
Position 1083: 0.00025892387356873757
Position 275: 6.429832290744013e-05
Position 663: 5.446178019682374e-05
Position 370: 4.17069394742426e-05
Position 449: 3.821158010931305e-05
Position 338: 3.223182364763638e-05
Position 365: 2.183507275281941e-05
Position 625: 9.260906749718467e-07
Position 78: 3.8683804608741034e-08
Position 287: 1.0278837483622724e-08
Position 350: 5.124838881603247e-11
