Gene = Trpgamma
index = 1569
Annotated 5SS: [  131  1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052
 10346 10783 11360 11540]
Annotated 3SS: [ 1148  7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119
 10419 11083 11420 11590]
SMsplice 5SS: [ 1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052 10346
 10783 11360 11540]
SMsplice 3SS: [ 7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119 10416
 11083 11420 11590]
top_k =  100
Partition function (log Z): 48.66095789498004

Sorted 5' Splice Sites (High to Low Probability):
Position 10052: 0.9994506437373751
Position 8266: 0.9983814987740747
Position 8021: 0.9975486757436162
Position 8559: 0.9944638699487903
Position 1279: 0.9910633079670121
Position 10783: 0.989913681144124
Position 7203: 0.9869141986741422
Position 8924: 0.9846591255696521
Position 7632: 0.9752353905338533
Position 11360: 0.9697887812853629
Position 10346: 0.9538991462520291
Position 11540: 0.9533112060504332
Position 9786: 0.9432770478664134
Position 9534: 0.8974937646937462
Position 9249: 0.8816565169767728
Position 4933: 0.17125974920112744
Position 131: 0.10203958856568922
Position 607: 0.07786191264763677
Position 11003: 0.037105041485075985
Position 10343: 0.035537823629842855
Position 12437: 0.033256916772308714
Position 11749: 0.02469278392819323
Position 11357: 0.02276887249723158
Position 936: 0.02240777812724567
Position 312: 0.014784628990658827
Position 10959: 0.013183806780419095
Position 8881: 0.012005608899148935
Position 9565: 0.011690088665890917
Position 1094: 0.011333492914220896
Position 7197: 0.010120157141658611
Position 859: 0.008284844561143074
Position 12302: 0.008213609145211291
Position 9701: 0.006371111207377624
Position 9124: 0.00615058037719746
Position 617: 0.004897997475754366
Position 2767: 0.0041404589605848864
Position 8582: 0.003735597385005429
Position 12066: 0.0036744305377304637
Position 9169: 0.0036666252164198297
Position 719: 0.003302464803671593
Position 9068: 0.003120407814237347
Position 9729: 0.0026640350745153665
Position 11702: 0.002338166551198603
Position 8906: 0.0021466397130066608
Position 1289: 0.0018139574349319094
Position 171: 0.0017448405142808856
Position 9717: 0.001598544862588537
Position 893: 0.0015701485291559976
Position 179: 0.0015676002590998216
Position 181: 0.0015148128473146797
Position 9246: 0.0013466599072288132
Position 9417: 0.001342255856555942
Position 8777: 0.0013345338242972246
Position 9514: 0.0012203739785139971
Position 11811: 0.0011592850840930404
Position 723: 0.0011333082326024392
Position 9732: 0.001023841428059389
Position 10789: 0.0009847812835166018
Position 1061: 0.0008333324204011499
Position 10798: 0.0007862437438184449
Position 8592: 0.0007607968460047788
Position 9186: 0.0006795701791582564
Position 9240: 0.0005888005344693996
Position 1108: 0.0005669600878237091
Position 8407: 0.0005618188150669794
Position 7846: 0.0005597114254980785
Position 10278: 0.0005437420981191028
Position 4391: 0.0005284457280853289
Position 8563: 0.0005271361344271098
Position 11329: 0.0005049875998907219
Position 7584: 0.00048689570584752235
Position 9151: 0.00043286899333737957
Position 8368: 0.00042949803876285176
Position 10996: 0.00042528898243498423
Position 10529: 0.0004077950656058299
Position 11299: 0.00036517270780336207
Position 474: 0.0003152333104813745
Position 10721: 0.0002365982641585503
Position 8801: 0.0002318391230706108
Position 9109: 0.00018743022957573298
Position 10056: 0.0001809177509504522
Position 10324: 0.00017890237441104935
Position 9033: 0.00017859114072870503
Position 9227: 0.000176625964027499
Position 8909: 0.00017057922732430008
Position 8270: 0.00015902738463193205
Position 375: 0.00012688684563858576
Position 10069: 8.459980372248198e-05
Position 10618: 8.40004583979658e-05
Position 9973: 8.217570061453521e-05
Position 5891: 8.20380810578729e-05
Position 8855: 8.163365601090023e-05
Position 9770: 7.84592046167175e-05
Position 11296: 7.699651848001651e-05
Position 482: 7.586768616921578e-05
Position 466: 6.73229253511966e-05
Position 8310: 6.556535764093934e-05
Position 7826: 6.29584892899117e-05
Position 11753: 5.184775525816481e-05
Position 377: 4.997021253515264e-05
Position 8894: 4.8112404864144844e-05
Position 11203: 3.7969090115972046e-05
Position 10334: 2.8205376507055776e-05
Position 9095: 2.565099537671798e-05
Position 10192: 2.0474677233417472e-05
Position 2510: 1.5897359889867694e-05
Position 10180: 1.4784582152214668e-05
Position 8417: 1.4343400132025381e-05
Position 7800: 7.702612090467724e-06
Position 7926: 6.435581854850852e-06
Position 8192: 6.067336809630656e-06
Position 12016: 5.302029218192396e-06
Position 11784: 4.7500485486323505e-06
Position 2320: 4.50429821608602e-06
Position 11688: 4.343899687768689e-06
Position 7855: 3.674441325614234e-06
Position 7839: 3.162311227642032e-06
Position 11448: 2.8646461293866506e-06
Position 7431: 6.073057800235637e-07
Position 7421: 5.009508411365952e-07
Position 8812: 2.5499760507377275e-07
Position 8819: 1.3211276453709968e-07
Position 8848: 6.29858772301501e-08
Position 8823: 2.6080293614973677e-08
Position 10243: 2.6007973515538806e-08
Position 8521: 1.305768480520269e-08
Position 10288: 7.678230350148114e-09
Position 10852: 6.5571050734398675e-09
Position 8833: 2.5777344975910918e-09
Position 8197: 9.48263773679905e-10
Position 7636: 8.970687589885778e-11
Position 9993: 6.674379258680729e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8082: 0.9994842751170813
Position 10119: 0.9991491012915737
Position 8979: 0.9987995121064346
Position 8323: 0.994969334581409
Position 9856: 0.9948699624635833
Position 11420: 0.9941890765331118
Position 7262: 0.9858864416536154
Position 10416: 0.9787041564824488
Position 7687: 0.9647589746968449
Position 11083: 0.9604751884532531
Position 8627: 0.9580792473438073
Position 7023: 0.9249510964815003
Position 9589: 0.8946604247874097
Position 11590: 0.6263198481971549
Position 9416: 0.623068736983211
Position 12243: 0.2865975923732468
Position 4889: 0.22195258338023
Position 1148: 0.20653626354853666
Position 9318: 0.10023874871087605
Position 9304: 0.09625658251067146
Position 9343: 0.05021501134139544
Position 8650: 0.03867146210197143
Position 10836: 0.03654986283744763
Position 12970: 0.0359402127833671
Position 1049: 0.031518159797279656
Position 10884: 0.02745355001012133
Position 12668: 0.020607476765979862
Position 11599: 0.019719643807486607
Position 6408: 0.018181440957636928
Position 10963: 0.014347076339803401
Position 7270: 0.014064211848914052
Position 12991: 0.012368482535435142
Position 12358: 0.009071058227676941
Position 7689: 0.007940886207792229
Position 13094: 0.006827436975401582
Position 9649: 0.005555947314558223
Position 10419: 0.005484311500628565
Position 540: 0.003934806650446706
Position 11107: 0.0038469732039430223
Position 8462: 0.0037088677351138958
Position 11610: 0.003433324531651241
Position 4831: 0.003340368776093498
Position 8605: 0.0027315020253846868
Position 10607: 0.0022116207680460687
Position 12180: 0.002127622040509601
Position 355: 0.0020625238420764027
Position 204: 0.0018619414952787514
Position 2509: 0.0017455592056739738
Position 12021: 0.0016598035959286164
Position 10668: 0.0016404843879925285
Position 446: 0.0012658816767680454
Position 11013: 0.0009164586397464877
Position 12219: 0.0008313846711553813
Position 9821: 0.0007452017008249056
Position 8830: 0.0007047737690126161
Position 12027: 0.0006858770391801753
Position 1611: 0.0006257808046856944
Position 12145: 0.0006031480344553341
Position 4225: 0.0005284457280853289
Position 2565: 0.0005110901433251997
Position 7708: 0.0004996390649004094
Position 2443: 0.0004846811854954913
