Gene = skd
index = 1875
Annotated 5SS: [  295  2483 15224 20727 20878 21703 22457 23699 25418 26092 30933 31111
 31286]
Annotated 3SS: [ 1885 14907 20632 20793 21253 21771 23248 25236 25507 26152 30995 31169
 31346]
SMsplice 5SS: [  249 15224 20727 20878 21703 22457 25418 26092 30933 31111 31286]
SMsplice 3SS: [14907 20632 20793 21253 21771 25236 25507 30599 30995 31169 31346]
top_k =  100
Partition function (log Z): 30.253941674700926

Sorted 5' Splice Sites (High to Low Probability):
Position 15224: 0.9999838560653037
Position 31111: 0.9998348614336431
Position 20727: 0.9990741921182623
Position 21703: 0.9988634238456197
Position 25418: 0.9962606853072546
Position 31286: 0.9951314948833511
Position 22457: 0.9920566368923969
Position 26092: 0.9912640254668206
Position 20878: 0.9800363124168537
Position 26204: 0.49510802035775525
Position 2483: 0.49300676270222044
Position 31732: 0.24399142561963175
Position 249: 0.232083149967363
Position 507: 0.20752349119139082
Position 32757: 0.19509571458443337
Position 684: 0.17169545300494213
Position 32716: 0.1266381245450919
Position 1754: 0.12178239173823989
Position 295: 0.08843885003426993
Position 21204: 0.055366628876995234
Position 23699: 0.03963012597549485
Position 1014: 0.027076774489475687
Position 32744: 0.024481021635694617
Position 31455: 0.01165474236422351
Position 33083: 0.011493465018387938
Position 15831: 0.011380689756453337
Position 257: 0.009343106206314913
Position 26096: 0.008690375835858221
Position 1395: 0.008567788572669086
Position 767: 0.008531196393830674
Position 20888: 0.0076591988339921955
Position 259: 0.006961997356169914
Position 1134: 0.006956419171478152
Position 32739: 0.006166399722962182
Position 1738: 0.003729779839317899
Position 1927: 0.0036499382344043325
Position 22528: 0.003342514647529225
Position 25448: 0.0032045098453326393
Position 166: 0.00310842618984588
Position 587: 0.0029511449599495354
Position 22089: 0.002942657616941401
Position 139: 0.002758015877318728
Position 1305: 0.0026570605553861647
Position 646: 0.002516021021417038
Position 263: 0.0024969422686898705
Position 711: 0.002466221613823333
Position 31277: 0.0022186185484310175
Position 31464: 0.0022122946997137024
Position 1721: 0.0019966106183433026
Position 280: 0.001991737361642866
Position 31245: 0.001861248750765672
Position 1006: 0.0015795332457337454
Position 21114: 0.0013365086633439016
Position 20898: 0.0008716045511445326
Position 20913: 0.0008399649203940636
Position 31290: 0.000783241092129003
Position 21208: 0.0007144863585830062
Position 21101: 0.0007026442547440612
Position 31703: 0.0005674643430208166
Position 23022: 0.0005269279073240742
Position 21543: 0.00046587290713701106
Position 25428: 0.00046553084753419704
Position 21117: 0.00038571582285688735
Position 25935: 0.00036265858782936274
Position 31430: 0.0003534027852404881
Position 31508: 0.00020584072311999595
Position 25722: 0.00017455082577854023
Position 21707: 8.127863642760859e-05
Position 20833: 7.649705406207651e-05
Position 21693: 2.8708298937791313e-05
Position 25847: 2.060980543119827e-05
Position 31494: 1.7431222383841474e-05
Position 15341: 1.61439346895403e-05
Position 25749: 1.1190485134909693e-05
Position 15560: 5.56451225117434e-07
Position 20937: 4.697691006317947e-07
Position 15554: 3.4629057624263125e-07
Position 15468: 3.0653957094921426e-07
Position 31438: 3.0208150700228755e-07
Position 15574: 2.421804465824087e-07
Position 25461: 1.5306178382614785e-07
Position 15556: 1.323965397982472e-07
Position 31258: 1.0999516249380493e-07
