Gene = bchs
index = 1626
Annotated 5SS: [  119  1467  1767  3603  3849  5230  6310  6947  8199 11627 11787 12767
 13000 13279 13435 13628 13810]
Annotated 3SS: [ 1143  1520  3247  3661  3903  5293  6366  7005  8267 11682 11853 12824
 13071 13332 13492 13694 13907]
SMsplice 5SS: [  119  1467  1767  3603  3849  5230  6310  6947  8199 11627 11787 12767
 13000 13279 13435 13628 13810]
SMsplice 3SS: [ 1143  1520  3247  3661  3903  5293  6366  7005  8267 11682 11853 12824
 13071 13332 13492 13694 13907]
top_k =  100
Partition function (log Z): 71.12712598475862

Sorted 5' Splice Sites (High to Low Probability):
Position 5230: 0.9998404724554962
Position 13000: 0.9997871561949914
Position 13810: 0.999151047684695
Position 11627: 0.9986690661631219
Position 12767: 0.9984075785315255
Position 13435: 0.9983258268850621
Position 13279: 0.9978187079834293
Position 1767: 0.9956474554748189
Position 6947: 0.9948647857119404
Position 8199: 0.9947476874740578
Position 3849: 0.9942043288099301
Position 1467: 0.990712591265211
Position 11787: 0.9904521481868012
Position 3603: 0.9887364428177646
Position 13628: 0.9835206077464277
Position 6310: 0.9825353935658496
Position 119: 0.7626391215064148
Position 14100: 0.19444015296656733
Position 6442: 0.15249348141104152
Position 14766: 0.10960161573573725
Position 1083: 0.09626558472469893
Position 14152: 0.08374456058231373
Position 1923: 0.08273618404437737
Position 14127: 0.0661928346458516
Position 14566: 0.05258746370042963
Position 5815: 0.04396804590475038
Position 3003: 0.043683199050298514
Position 4665: 0.0427836135977495
Position 475: 0.03340887254150264
Position 5524: 0.0313573033601599
Position 14829: 0.025558688835897143
Position 2689: 0.02302459717829748
Position 757: 0.02229214453939526
Position 388: 0.022079180604432404
Position 400: 0.018574393211174156
Position 201: 0.01798024286484902
Position 7127: 0.016642357402881593
Position 7662: 0.016210149919451806
Position 4739: 0.015394357036716202
Position 12131: 0.014079068127702273
Position 13135: 0.012478070935758886
Position 896: 0.012403275997434307
Position 4684: 0.011843561195224717
Position 14023: 0.011140105756755333
Position 2788: 0.01103428428624887
Position 3353: 0.010717992451982766
Position 7217: 0.009599682970146666
Position 1353: 0.0089121172216701
Position 7788: 0.00868818471750012
Position 6314: 0.008335054965117324
Position 922: 0.007938097966672329
Position 444: 0.0077834164744821415
Position 14042: 0.0061548414169874935
Position 7850: 0.005989319625103256
Position 8171: 0.005252312525933164
Position 12006: 0.005212761795828039
Position 3357: 0.00460761360285547
Position 3607: 0.004421917727538134
Position 834: 0.003526168670804086
Position 433: 0.003157157734915488
Position 421: 0.0028073119363160683
Position 2989: 0.002771875586312665
Position 3778: 0.0025982541768168354
Position 6290: 0.0024516183739544434
Position 3818: 0.00238337575036837
Position 904: 0.002023400300392431
Position 2488: 0.0019570411077080934
Position 396: 0.001948872397478117
Position 1011: 0.001791160602063677
Position 189: 0.0016241462341293547
Position 5529: 0.0015007092190240994
Position 225: 0.0014886537166440737
Position 719: 0.001364950448977577
Position 5356: 0.0012537883125466698
Position 1927: 0.0011586282967200275
Position 1946: 0.0010572914199136463
Position 2302: 0.0010353559149863239
Position 5601: 0.000999368372591054
Position 7131: 0.0009872910696365454
Position 297: 0.0009832433876560236
Position 231: 0.0009476141854752056
Position 2768: 0.0008037618867012725
Position 12155: 0.0007358879840827778
Position 929: 0.0007308070857607946
Position 4181: 0.0006940581394794739
Position 13449: 0.0006697855131474114
Position 43: 0.0006187872002480732
Position 12758: 0.0006158528816304467
Position 3587: 0.0006109816831668228
Position 3584: 0.0005943266890933544
Position 3833: 0.0005756054829037634
Position 13789: 0.0005453490784020613
Position 152: 0.0005013332941634714
Position 535: 0.0004960285621292616
Position 6496: 0.0004889317015041434
Position 6465: 0.0004846531629340876
Position 594: 0.00041349564007192683
Position 729: 0.0004116345261044148
Position 4109: 0.0004066215451779777
Position 1803: 0.0003992079577337272
Position 353: 0.00034662177154959117
Position 726: 0.0003298556243630942
Position 4096: 0.000328752292699732
Position 541: 0.0003175428796395547
Position 14017: 0.0003014823643652922
Position 13624: 0.00029976234484540133
Position 1471: 0.0002931417248037228
Position 158: 0.000266668226894227
Position 15: 0.0002525994515380607
Position 123: 0.000252458248228377
Position 14544: 0.00023554977226437462
Position 5526: 0.000229552258692806
Position 3853: 0.00020159228913713194
Position 13840: 0.00019698254285262183
Position 3521: 0.00018686159967374902
Position 3985: 0.0001828590109859005
Position 515: 0.00015951858784788724
Position 267: 0.00015798465595487222
Position 5188: 0.00014313080415966
Position 14161: 0.00013671991808497828
Position 403: 0.00011743745783302286
Position 12973: 9.180303644008007e-05
Position 13439: 8.47617581902163e-05
Position 3398: 7.420874315285739e-05
Position 13153: 5.970550999747849e-05
Position 14285: 5.964214096912404e-05
Position 13389: 5.947068526750029e-05
Position 12885: 4.294523794888043e-05
Position 2033: 3.978155958930326e-05
Position 13004: 3.906520615276408e-05
Position 13814: 3.552252842609561e-05
Position 13174: 2.756994238352264e-05
Position 1752: 2.1449385112357986e-05
Position 5866: 2.0608320097874147e-05
Position 3738: 2.027731924949967e-05
Position 5564: 1.8446044442059153e-05
Position 13805: 1.6115151160865445e-05
Position 1680: 1.437050067233967e-05
Position 6616: 1.3891905659713949e-05
Position 13381: 1.3823645143531504e-05
Position 13208: 1.2255025365882762e-05
