Gene = Cpr73D
index = 1102
Annotated 5SS: [15094 16089 17054]
Annotated 3SS: [15950 16871 17105]
SMsplice 5SS: [ 475  665 2364]
SMsplice 3SS: [  568  2156 16871]
top_k =  100
Partition function (log Z): -11.735700597159969

Sorted 5' Splice Sites (High to Low Probability):
Position 2364: 0.9821215441324123
Position 665: 0.8962157425342674
Position 475: 0.6579516459230864
Position 1429: 0.45415018113052696
Position 9568: 0.3416043064436361
Position 51: 0.0856536421824892
Position 62: 0.07341383771277589
Position 115: 0.033173816796791177
Position 805: 0.017743088453627355
Position 359: 0.009278522930756533
Position 76: 0.008205272966653633
Position 487: 0.007086191600671692
Position 95: 0.0058776239691319685
Position 440: 0.0036462397863131508
Position 691: 0.003610212801221287
Position 361: 0.003430880524657088
Position 764: 0.0024494724024089866
Position 363: 0.002242406991075148
Position 470: 0.002188339953525272
Position 216: 0.0018857314411304487
Position 280: 0.0015991467761256842
Position 540: 0.0014574787214708847
Position 406: 0.0013509930315868074
Position 220: 0.001245866174130448
Position 55: 0.0012234796892820823
Position 67: 0.0011795111923142772
Position 515: 0.0010823904899959795
Position 435: 0.000954818136746593
Position 455: 0.00031158347933171965
Position 3204: 0.00010055400167424824
Position 444: 9.875451041826799e-05
Position 2781: 1.1808294316156874e-05
Position 6: 4.219972436032914e-06
Position 2853: 3.0668357799842776e-06
Position 240: 3.888193469049475e-07
Position 367: 1.3914165752261492e-07
Position 365: 1.2736975678733366e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16871: 0.9980703264333528
Position 568: 0.6883991866033233
Position 2156: 0.6492314899231434
Position 9390: 0.3425835160201433
Position 855: 0.3259984162978195
Position 1906: 0.1825568940990623
Position 202: 0.1790973092112693
Position 867: 0.10881707127428043
Position 2265: 0.06270463189982922
Position 1491: 0.03001017232207588
Position 780: 0.012654177684791329
Position 596: 0.01225912086469467
Position 1158: 0.0033828626793283344
Position 817: 0.0027459246286956865
Position 923: 0.002233030414533114
Position 10742: 0.0008682087769199393
Position 1197: 0.0006770132061437825
Position 2896: 9.315740165775273e-05
Position 10159: 7.950860764899057e-05
Position 297: 4.045209068143031e-05
Position 2659: 2.289694637080576e-05
Position 431: 1.99406797795061e-05
Position 385: 3.4799265768583702e-06
Position 6024: 1.992222787392252e-06
Position 264: 1.6511900175341395e-06
Position 1505: 5.292455680865829e-07
Position 3553: 4.388286526814736e-08
Position 2440: 2.239264793506545e-08
Position 1536: 3.87524320507826e-10
