Gene = mRpL21
index = 1767
Annotated 5SS: [152]
Annotated 3SS: [227]
SMsplice 5SS: [152]
SMsplice 3SS: [227]
top_k =  100
Partition function (log Z): -2.408971539574315

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9993291074789951
Position 809: 0.1828123496812892
Position 1676: 0.14807496703440484
Position 365: 0.038407891214750585
Position 1066: 0.008624461144683794
Position 890: 0.004256033060210454
Position 905: 0.0036002354775207445
Position 914: 0.003092283674675689
Position 428: 0.0018179752634552178
Position 873: 0.0007969889951645647
Position 156: 0.0006150190617206408
Position 257: 0.0004895427796326648
Position 503: 6.524484041287682e-05
Position 178: 4.981892966709931e-05
Position 137: 5.989719127501632e-06
Position 643: 4.679666773992689e-06
Position 572: 3.9637103045052195e-06
Position 398: 2.944222062082352e-06
Position 536: 2.2832818483484507e-06
Position 763: 1.399307562142801e-06
Position 739: 1.3463155591909222e-06
Position 683: 1.3080926522356971e-06
Position 52: 6.620427872424487e-07
Position 409: 6.443925530506401e-07
Position 141: 1.0222972107296055e-08
Position 107: 6.886097958985967e-09
Position 62: 6.0027969037288945e-09
Position 124: 3.995459478341725e-09
Position 200: 8.67139955769314e-10
Position 84: 3.3955372957448356e-10
Position 224: 2.7702203603706617e-10
Position 187: 9.35522782091442e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9822101756017059
Position 969: 0.08588545662874508
Position 1744: 0.07853029000626066
Position 1327: 0.07118801910144625
Position 1759: 0.0703731154881069
Position 1288: 0.036594544603036475
Position 1368: 0.030351065867213152
Position 199: 0.008983855594846076
Position 905: 0.005878435227607082
Position 1579: 0.004682911226022316
Position 861: 0.0031897243861618643
Position 1050: 0.003177847781747726
Position 1033: 0.002096043381172005
Position 437: 0.0015315968880222086
Position 1539: 0.0013002919526286759
Position 1093: 0.0012504955855794546
Position 1076: 0.0009553302527558197
Position 987: 0.0009414659600908701
Position 479: 0.0008490291004444837
Position 1392: 0.0005231114196112067
Position 1583: 0.0005051151566253394
Position 311: 0.0003305144765587443
Position 268: 0.0002943288047766481
Position 1176: 0.00025187385152737753
Position 664: 0.00016197699789856105
Position 624: 1.1083665691972138e-05
Position 418: 5.784903254214276e-06
Position 716: 1.2099047379617364e-06
Position 428: 1.1686159999923311e-06
Position 316: 6.43843937249157e-07
Position 94: 5.996301389143819e-07
Position 277: 3.4427812478236935e-08
Position 137: 2.773561902399205e-08
Position 325: 4.6259497365885346e-12
