Gene = MED4
index = 1264
Annotated 5SS: [320]
Annotated 3SS: [377]
SMsplice 5SS: [320]
SMsplice 3SS: [377]
top_k =  100
Partition function (log Z): -2.408209399071166

Sorted 5' Splice Sites (High to Low Probability):
Position 320: 0.9950197056230787
Position 314: 0.0030714425918912276
Position 308: 0.001781383377126847
Position 549: 0.001310341796381727
Position 631: 0.0008022392686059955
Position 715: 0.0002537266500198267
Position 577: 0.0002497369770876685
Position 914: 0.00017812061266224424
Position 324: 0.00012740554881502007
Position 727: 5.498559836062001e-05
Position 27: 4.956178385921327e-05
Position 569: 3.769572174530737e-05
Position 756: 3.7512051392869374e-05
Position 495: 3.484809963222414e-05
Position 898: 1.2437837147012449e-05
Position 77: 1.1794317478860329e-05
Position 870: 6.068602041432769e-06
Position 88: 1.745507277316218e-06
Position 29: 6.445379335425134e-07
Position 85: 2.5620858773408507e-07
Position 330: 2.6946419826213433e-08
Position 275: 2.3474706584688e-08
Position 154: 1.832596036813335e-08
Position 197: 1.4486028861769605e-08
Position 353: 9.736978876767942e-09
Position 205: 8.139302057279282e-09
Position 218: 2.545078984532194e-09
Position 382: 1.1371728790508005e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 377: 0.9984465500349693
Position 644: 0.001162600672160342
Position 392: 0.0006529039289869807
Position 576: 0.00043946619860267885
Position 773: 0.00036815279182965155
Position 679: 0.0002860389501700459
Position 980: 0.00021323415145203814
Position 701: 0.00019011024602350285
Position 698: 0.00018446062696920036
Position 535: 0.00014620225846318527
Position 779: 0.00013560080222883023
Position 953: 0.00011805430787173672
Position 458: 0.00011332198005846419
Position 723: 8.25776941446652e-05
Position 395: 6.719781472930754e-05
Position 834: 6.596665688917818e-05
Position 718: 6.033634134860236e-05
Position 798: 5.569716590115535e-05
Position 611: 4.698107785874151e-05
Position 107: 4.416865308706532e-05
Position 386: 3.2519193723129015e-05
Position 674: 2.8539097739162062e-05
Position 413: 2.343729370004352e-05
Position 695: 1.9483113707888028e-05
Position 151: 1.4899787580523699e-05
Position 663: 1.2697999456214197e-05
Position 450: 1.1924149697349148e-05
Position 991: 1.0031252810171881e-05
Position 966: 3.6226652639625703e-06
Position 166: 2.9545072927155553e-06
Position 139: 8.466465448390494e-07
Position 154: 4.751787325245717e-07
Position 175: 1.855317611431298e-07
Position 178: 1.7072161961636224e-07
Position 186: 1.5408501729663663e-07
Position 99: 8.231303123713661e-08
Position 227: 6.678989952163094e-08
Position 268: 3.078780038601748e-08
Position 109: 5.708313158119265e-09
Position 404: 4.634096947551356e-09
Position 307: 1.8512719490881241e-09
Position 265: 5.999420832952051e-10
Position 479: 7.738008457095346e-11
Position 352: 3.684616954918484e-11
