Gene = cold
index = 1651
Annotated 5SS: [ 65 408 800]
Annotated 3SS: [342 488 852]
SMsplice 5SS: [ 65 408 800]
SMsplice 3SS: [149 488 852]
top_k =  100
Partition function (log Z): -0.2006858215678401

Sorted 5' Splice Sites (High to Low Probability):
Position 408: 0.9960633402048942
Position 65: 0.9381707667024761
Position 800: 0.5684052653981535
Position 739: 0.08395951871170361
Position 804: 0.04810599201706261
Position 1076: 0.018278560320676866
Position 781: 0.00897793299633927
Position 1144: 0.006171490700313404
Position 670: 0.003191952427491418
Position 1114: 0.002961383342380356
Position 278: 0.0021891959864420475
Position 282: 0.0005843504726144814
Position 986: 0.00048294288000966533
Position 216: 0.00038600483510498507
Position 18: 0.0003453334068019542
Position 69: 0.00032927322690531186
Position 811: 0.00021961171612122464
Position 1018: 0.00020856659896701846
Position 270: 0.0001918656091780679
Position 258: 9.67888012538622e-05
Position 273: 9.220132789430938e-05
Position 98: 8.742716273049785e-05
Position 220: 3.695338377960414e-05
Position 236: 3.117675185861849e-05
Position 412: 3.0007077048264605e-05
Position 249: 1.4743797002112437e-05
Position 399: 7.7980635997744e-06
Position 639: 6.608414466850592e-06
Position 374: 6.147413188931789e-06
Position 721: 4.222920181797895e-06
Position 794: 3.908912747273451e-06
Position 173: 2.5064225820707105e-06
Position 763: 1.6727891651432346e-06
Position 358: 1.8436263147134774e-07
Position 625: 2.764573015386118e-08
Position 371: 4.50127282483038e-09
Position 122: 1.0125663801060703e-10
Position 120: 8.106791380957095e-11
Position 149: 3.073418090236097e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 488: 0.9664956103977499
Position 149: 0.8815870515599307
Position 852: 0.6773662071765678
Position 1201: 0.04111883404917028
Position 342: 0.02756923220908981
Position 807: 0.02087161129895856
Position 160: 0.017449332970238454
Position 532: 0.016314223681352408
Position 459: 0.012202746828026736
Position 172: 0.01122268545227802
Position 1171: 0.002751742013260985
Position 1179: 0.001485637121277932
Position 196: 0.0012277857382303119
Position 164: 0.0006639344587979185
Position 228: 0.0006437977993945213
Position 913: 0.0003230969030712229
Position 869: 0.00020082863687707585
Position 1412: 5.11921149012027e-05
Position 368: 4.6531605505038984e-05
Position 270: 4.528377031304827e-05
Position 216: 4.827338151824861e-06
Position 206: 3.5343906833617735e-06
