Gene = Vta1
index = 1599
Annotated 5SS: [211 334 569]
Annotated 3SS: [271 417 635]
SMsplice 5SS: [211 334 569]
SMsplice 3SS: [271 417 635]
top_k =  100
Partition function (log Z): -1.267863010353366

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.958078843769731
Position 334: 0.9415150157319964
Position 569: 0.9334566394959873
Position 776: 0.03632615826048935
Position 1260: 0.017703649445853963
Position 729: 0.0035126220886902535
Position 530: 0.0015911788664370442
Position 1254: 0.001582945424806117
Position 57: 0.0014742461809321625
Position 582: 0.0006715723500904547
Position 282: 0.0005889402388863017
Position 573: 0.0005136737615692533
Position 215: 0.00032237085551890663
Position 310: 0.00013188594161068107
Position 338: 0.0001027886996720346
Position 483: 9.136836461841427e-05
Position 383: 7.204625148030419e-05
Position 32: 1.4964195121153346e-05
Position 4: 1.3608895790253631e-05
Position 182: 1.1395202181196202e-05
Position 738: 7.638310038486753e-06
Position 185: 6.813428906206736e-06
Position 14: 4.082342384689308e-06
Position 20: 2.254290317993259e-06
Position 622: 1.413337584107892e-06
Position 229: 1.2085705653521207e-06
Position 35: 1.1448792346346378e-06
Position 452: 1.0330949855479319e-06
Position 106: 2.7538621889808243e-07
Position 133: 4.6762801659023396e-08
Position 247: 3.3421911545616823e-08
Position 238: 1.6360408329817024e-08
Position 380: 1.8572857783898401e-09
Position 117: 7.7162855982408e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 417: 0.9449089275178063
Position 271: 0.9139707985523887
Position 635: 0.8459749682184051
Position 687: 0.0477974396972879
Position 281: 0.035112531783218076
Position 856: 0.026815864151433094
Position 618: 0.022951122135829078
Position 1314: 0.017837726997719124
Position 662: 0.010704837993476905
Position 805: 0.007282697876809633
Position 1161: 0.006454873063163225
Position 648: 0.004323586672347504
Position 1158: 0.003933250216297921
Position 1063: 0.0031462457806867095
Position 1010: 0.001642926968766393
Position 1320: 0.0014488678729409578
Position 133: 0.00134018784106936
Position 440: 0.001120415800856007
Position 585: 0.0003726555187814449
Position 365: 0.00024103406377098176
Position 545: 0.00013449241262787913
Position 154: 0.00011402414321392717
Position 467: 6.245281387325012e-05
Position 315: 4.389081593877541e-05
Position 452: 2.1989575203210423e-05
Position 106: 1.440136006368596e-05
Position 494: 1.1823628957122141e-05
Position 52: 1.1606959044384391e-05
Position 70: 1.893527263666777e-06
Position 294: 1.4909729315046647e-06
Position 78: 1.1144743664414152e-06
Position 65: 4.896294973065146e-07
Position 84: 4.3995088598380585e-07
Position 224: 3.733303658054605e-07
Position 437: 2.50111677523636e-07
Position 163: 1.8364285750951995e-07
