Gene = Arpc5
index = 28
Annotated 5SS: [290]
Annotated 3SS: [351]
SMsplice 5SS: [290]
SMsplice 3SS: [351]
top_k =  100
Partition function (log Z): 1.9684602194343594

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.998279071097423
Position 845: 0.42036231485635833
Position 923: 0.03869411023503384
Position 944: 0.007137109153899319
Position 911: 0.001720735549749777
Position 462: 0.001562184335656799
Position 294: 0.0012652637405908228
Position 821: 0.0008074275184198641
Position 284: 0.0004490412665624237
Position 813: 0.0004129941485915818
Position 879: 0.00032680126794216367
Position 619: 0.00032307246724250796
Position 573: 0.0001959446776641736
Position 1077: 0.0001738073308955577
Position 550: 0.00016904907318343314
Position 30: 0.00015111976337897759
Position 627: 5.79244314828711e-05
Position 764: 3.210061336564965e-05
Position 451: 2.978710456504982e-05
Position 855: 2.963311299044503e-05
Position 58: 2.2957175653631808e-05
Position 829: 2.210730986701798e-05
Position 45: 1.564879962768762e-05
Position 10: 1.1086568462480674e-05
Position 161: 1.0693781334238622e-05
Position 642: 1.0604933267378041e-05
Position 243: 5.039234494166137e-06
Position 562: 4.853136246687931e-06
Position 568: 4.532811460786423e-06
Position 180: 4.4830713041389706e-06
Position 55: 3.764669071098877e-06
Position 789: 1.3988839419846217e-06
Position 379: 1.1174893208154497e-06
Position 396: 1.1292148836038713e-07
Position 127: 9.214252646386388e-08
Position 119: 1.6336278940442444e-09
Position 227: 9.718647671980468e-10
Position 91: 5.617889764217147e-10
Position 103: 2.9321539827539447e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 351: 0.9999423658328851
Position 1076: 0.25209125164778284
Position 1024: 0.10986548147020621
Position 1119: 0.04235270055291254
Position 944: 0.02678136449141201
Position 980: 0.019465908055627104
Position 1000: 0.01440145592379707
Position 927: 0.0023316228484931575
Position 888: 0.0020687705634959115
Position 948: 0.00139596534384744
Position 898: 0.0003804290621880623
Position 696: 0.0003291649933688743
Position 984: 0.0002674332656701029
Position 519: 0.0001835393421667083
Position 96: 0.00016676719982751926
Position 802: 0.00013000584873054384
Position 954: 8.696326964104387e-05
Position 112: 2.1263303749214552e-05
Position 217: 1.0935148729877802e-05
Position 69: 9.055859660738773e-06
Position 127: 6.635247239736559e-06
Position 844: 5.2981168199429775e-06
Position 253: 3.4669631652724805e-06
Position 55: 8.138871974845093e-08
Position 136: 1.9051018722539855e-08
Position 151: 1.3937297526345573e-08
Position 274: 1.273334501451703e-08
Position 196: 5.4421687003516056e-09
Position 280: 3.576158998819886e-09
Position 396: 2.726252853202199e-09
Position 232: 2.0943716229257385e-09
Position 176: 1.4190525139072556e-09
Position 243: 1.1134949929538969e-09
Position 414: 7.340114607824695e-12
