Gene = Cpr66D
index = 1101
Annotated 5SS: [406 643]
Annotated 3SS: [ 474 2615]
SMsplice 5SS: [406 643]
SMsplice 3SS: [ 474 2615]
top_k =  100
Partition function (log Z): 3.8303194601865385

Sorted 5' Splice Sites (High to Low Probability):
Position 406: 0.998714893775705
Position 643: 0.9844438412642975
Position 2259: 0.28118308796981306
Position 1516: 0.050748944183959345
Position 2274: 0.03509891948865543
Position 2966: 0.02026152376792668
Position 2263: 0.010702431091930358
Position 1305: 0.00769306763980663
Position 2970: 0.006808077437498854
Position 3041: 0.006749512092765876
Position 660: 0.005795883840471247
Position 1480: 0.002390195928472745
Position 3034: 0.0020838757246527994
Position 1294: 0.0020366363963904054
Position 2280: 0.0014143983882702325
Position 410: 0.000934909247952382
Position 654: 0.000796690900889427
Position 30: 0.0007453252571913902
Position 36: 0.0006939936573635145
Position 3037: 0.0006146392581343742
Position 391: 0.0003309570841524608
Position 2713: 0.0002876324395839764
Position 42: 0.00022391888436205907
Position 1288: 0.00020829748403519599
Position 1163: 0.00015123896446372307
Position 783: 0.00014262614325531972
Position 163: 0.00010995289557297589
Position 60: 4.3940049594044924e-05
Position 82: 1.5871176281923304e-05
Position 697: 1.544268550245632e-05
Position 300: 1.2530502786460671e-05
Position 204: 1.2459080821395395e-05
Position 1111: 7.82248626961731e-06
Position 99: 6.304602189256793e-06
Position 425: 4.8967335377438525e-06
Position 130: 2.113461301480821e-06
Position 16: 1.8385993598665502e-06
Position 24: 1.1359312796877995e-06
Position 340: 6.645686126787096e-07
Position 713: 5.238269627707064e-07
Position 379: 1.047446417963658e-07
Position 647: 8.643283748708657e-08
Position 92: 1.4604100437772872e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 474: 0.9949318360362698
Position 2615: 0.9864434253042805
Position 1577: 0.16843716311195955
Position 2043: 0.07701319675980497
Position 895: 0.041748412778481014
Position 1869: 0.030195238649164267
Position 3106: 0.026176913389982976
Position 960: 0.016165918136765735
Position 1632: 0.01427124572397376
Position 2070: 0.012680078661692963
Position 3125: 0.010208982639807903
Position 1910: 0.006856682384451853
Position 744: 0.004711334341413335
Position 839: 0.004437370051169879
Position 1256: 0.003259487238399168
Position 1076: 0.0030253748945544205
Position 516: 0.0027729459462601897
Position 1739: 0.0023302259233471123
Position 1502: 0.0022597318445637827
Position 483: 0.0020238211782372
Position 1544: 0.0019828346271655965
Position 1432: 0.0016032041921326594
Position 110: 0.0015163019698241878
Position 1007: 0.001441966358677937
Position 1782: 0.0013376141673612232
Position 2633: 0.0008190471527136835
Position 3141: 0.0007358573947809051
Position 2675: 0.0006549365090438592
Position 2458: 0.00048428788629511154
Position 1180: 0.00034731714853020873
Position 489: 0.00016158564062150818
Position 279: 8.293265002034365e-05
Position 321: 5.656379993300724e-05
Position 92: 5.1463258057970275e-05
Position 82: 4.557476710001281e-05
Position 99: 4.383914998685371e-05
Position 539: 3.835523659139241e-05
Position 492: 3.470496833590519e-05
Position 561: 2.7256032514024992e-05
Position 216: 1.6477924609727535e-05
Position 177: 1.60998934174071e-05
Position 528: 8.90258774348854e-06
Position 2777: 7.548566329612431e-06
Position 200: 5.924380090731583e-06
Position 213: 3.7632235355174988e-06
Position 204: 3.6934286787500952e-06
Position 222: 3.4893032429818563e-06
Position 318: 3.2989940802622048e-06
Position 276: 2.030047205070156e-06
Position 351: 1.9723662389196534e-06
Position 228: 1.529290874497335e-06
Position 167: 6.77326137700629e-07
Position 439: 4.483300516625734e-07
Position 372: 1.7924906537782232e-07
Position 589: 1.3638220194482263e-07
Position 549: 5.787194775091353e-09
Position 612: 4.773738078294296e-10
Position 615: 3.9275250697554636e-10
Position 594: 3.8049962078976066e-10
