Gene = AIMP2
index = 3
Annotated 5SS: [ 244  458  802 1231]
Annotated 3SS: [ 358  648 1001 1284]
SMsplice 5SS: [ 244  802 1231]
SMsplice 3SS: [ 648 1001 1284]
top_k =  100
Partition function (log Z): 2.3331929637016278

Sorted 5' Splice Sites (High to Low Probability):
Position 1231: 0.9598927828475734
Position 244: 0.8583249358017383
Position 802: 0.6871291286666559
Position 845: 0.24053283638041628
Position 458: 0.09191887517359772
Position 306: 0.05218955049731046
Position 3: 0.027127801210976802
Position 824: 0.020450563560418834
Position 265: 0.01918284618246341
Position 575: 0.012205409655570647
Position 99: 0.01178193226414333
Position 877: 0.011243862002391258
Position 788: 0.006258414107059522
Position 1176: 0.005744060803470013
Position 62: 0.003188236288700087
Position 272: 0.00287434233825104
Position 1182: 0.0027352759652665383
Position 10: 0.0014869240286292534
Position 169: 0.0014423405372396441
Position 600: 0.0011202332086281705
Position 1368: 0.0010659282492006543
Position 1235: 0.0009509661684717961
Position 837: 0.0005449415488857375
Position 299: 0.0005190542152470657
Position 1209: 0.00042946798552019627
Position 1341: 0.0003848554613814993
Position 1319: 0.00033328580114526455
Position 276: 0.0003075537519734057
Position 293: 0.0003005022611412977
Position 743: 0.0002753575061955135
Position 745: 0.0002644806236948747
Position 1207: 0.00024805089760525487
Position 408: 0.0001052369817190969
Position 343: 0.00010186032601633866
Position 248: 8.777110376177929e-05
Position 15: 7.930414226081906e-05
Position 153: 5.326525053029093e-05
Position 281: 5.121210793017807e-05
Position 228: 2.4706336855613987e-05
Position 68: 6.063980918287548e-06
Position 70: 3.9947845501641506e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 648: 0.9990763427736836
Position 1284: 0.9728633218585964
Position 1001: 0.873796414135855
Position 1013: 0.05897397541888013
Position 358: 0.04316943872505143
Position 61: 0.027385963405615676
Position 165: 0.011085164926906444
Position 928: 0.010308579301916877
Position 944: 0.006376594803715352
Position 938: 0.005977520272016793
Position 1475: 0.0025610745011959094
Position 1106: 0.002188117756457839
Position 1306: 0.0019078462436245473
Position 906: 0.0015768799896072566
Position 891: 0.0015698166900449434
Position 138: 0.0012322104881578872
Position 524: 0.0007491432414408764
Position 173: 0.00044712219858708866
Position 894: 0.0004197424256003596
Position 111: 0.0004191373960672874
Position 877: 0.00038696583077949556
Position 375: 0.00026628795432983194
Position 431: 0.00015266783216126532
Position 384: 4.022255525929918e-05
Position 367: 3.3176391700473715e-05
Position 678: 6.909052975949511e-07
Position 293: 1.7283939255457317e-07
Position 197: 1.8292166653485882e-08
Position 684: 6.545302734682254e-09
