Gene = ICA69
index = 1217
Annotated 5SS: [ 933 1242]
Annotated 3SS: [1001 1302]
SMsplice 5SS: [ 933 1242]
SMsplice 3SS: [1001 1302]
top_k =  100
Partition function (log Z): -1.015197417932815

Sorted 5' Splice Sites (High to Low Probability):
Position 933: 0.9837324590702485
Position 1242: 0.9624020845457617
Position 15: 0.050260721935178415
Position 1139: 0.018651222762624535
Position 1229: 0.010059173632678511
Position 907: 0.008067918114862667
Position 474: 0.0028924449585418072
Position 50: 0.0021593518041098164
Position 95: 0.001973692113868398
Position 879: 0.0012607791086097257
Position 671: 0.0008100067607879001
Position 1212: 0.0008065929476723507
Position 1226: 0.0007534521070240648
Position 619: 0.0006894877793840826
Position 847: 0.0005783537045060738
Position 1194: 0.00047310969029216657
Position 210: 0.00046646605731576673
Position 396: 0.0003982947786349213
Position 857: 0.0002913287194710772
Position 1367: 0.0001708863980980349
Position 24: 0.00015309353492523958
Position 303: 9.811360028361916e-05
Position 565: 8.374577664239736e-05
Position 1150: 8.273911193407076e-05
Position 885: 5.494484187592559e-05
Position 1436: 4.8222545139498626e-05
Position 578: 4.4158643402693035e-05
Position 563: 3.570364100050007e-05
Position 1574: 3.510508390816485e-05
Position 317: 3.0411220854444295e-05
Position 1152: 2.7748155938258314e-05
Position 809: 2.608609904720806e-05
Position 366: 1.825170288979466e-05
Position 645: 1.8074310330754922e-05
Position 1067: 1.7848862028479234e-05
Position 681: 1.6677865984771542e-05
Position 399: 1.473536978411367e-05
Position 359: 8.958536491747853e-06
Position 1034: 6.967379320920194e-06
Position 1568: 5.236967221696283e-06
Position 476: 3.9464699230583284e-07
Position 675: 2.0032216242150553e-07
Position 708: 1.3257312775596162e-07
Position 569: 7.194914465757016e-08
Position 169: 7.680678889257685e-11
Position 300: 7.074770434263467e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1001: 0.9964396982641907
Position 1302: 0.9864282313409588
Position 135: 0.03132800783593123
Position 161: 0.0151048735065606
Position 1188: 0.0067887098019596475
Position 533: 0.0029996598878048323
Position 1017: 0.001539533177617398
Position 395: 0.0014972157234795403
Position 200: 0.0014121978350824704
Position 320: 0.0011077552026998773
Position 300: 0.0007274402045772884
Position 1308: 0.0005581449449088798
Position 557: 0.0004051504639333392
Position 258: 0.00035482643217755794
Position 1014: 0.0002802235437427006
Position 665: 0.00023778788061092846
Position 455: 0.00022351794391436543
Position 1425: 0.00012321723860705936
Position 1514: 7.334330361229491e-05
Position 1654: 3.422232059754589e-05
Position 1314: 1.94968251431403e-05
Position 1521: 1.4054040342880257e-05
Position 1484: 1.131694802063325e-05
Position 1422: 1.0705480649285848e-05
Position 1737: 6.119730532315278e-06
