Gene = ssp3
index = 1892
Annotated 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
Annotated 3SS: [ 1001  3332  4948  5274  7395 23343 23588 23943 26443 26871]
SMsplice 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
SMsplice 3SS: [ 1001  3332  4948  5274  7395 23343 23588 23943 26443 26871]
top_k =  100
Partition function (log Z): 21.860202991230594

Sorted 5' Splice Sites (High to Low Probability):
Position 24036: 0.999910583623751
Position 7536: 0.9997109629629822
Position 23490: 0.9988160343207348
Position 5207: 0.9950010292392705
Position 26771: 0.9913534033714169
Position 4780: 0.9821903958866888
Position 3273: 0.9720550476687595
Position 23682: 0.9670085718826665
Position 684: 0.8013954090477595
Position 5399: 0.7506731007391391
Position 6943: 0.5021538270811962
Position 2246: 0.22095171594512863
Position 678: 0.16187796956788097
Position 26963: 0.12533034163961476
Position 3063: 0.12053526385805119
Position 1491: 0.0531027259285936
Position 16675: 0.04559410535228672
Position 4377: 0.03487733350566469
Position 9880: 0.03433744569433466
Position 23823: 0.027826319967216247
Position 3263: 0.027263543089265704
Position 840: 0.025554005098677775
Position 27200: 0.025068608364122124
Position 3742: 0.019380795103245255
Position 24742: 0.015924787759244042
Position 718: 0.015203560927329057
Position 5590: 0.012076429375642505
Position 6947: 0.011196051641210316
Position 5583: 0.010095711600549413
Position 6872: 0.00990989996662556
Position 1100: 0.00940296367545684
Position 1125: 0.009236640220721315
Position 24691: 0.005125570800300187
Position 5726: 0.0041935273131954364
Position 5777: 0.003971515631995914
Position 772: 0.003506402696003594
Position 5775: 0.0033838754696310074
Position 23738: 0.002777188343741102
Position 633: 0.0016347660777410633
Position 5047: 0.001517942999542695
Position 4706: 0.001459940212511703
Position 5785: 0.0014539966419219916
Position 937: 0.0011648285042106003
Position 3525: 0.0010111344100303386
Position 6282: 0.0010107291153976163
Position 469: 0.0006373240561935006
Position 114: 0.0005698738712811234
Position 24244: 0.0005218190058405794
Position 291: 0.00039748245417524456
Position 5766: 0.0003404319915078021
Position 9240: 0.0002827760826147833
Position 1168: 0.00027817197568801667
Position 4680: 0.0002713635688721779
Position 25023: 0.00026289504736651113
Position 23845: 0.00023956851899557623
Position 881: 0.0001846289090593503
Position 700: 0.00016654109508349853
Position 891: 0.00014974880137222718
Position 23782: 0.00014506799775310805
Position 857: 0.00011055439472206702
Position 23669: 8.909362267977308e-05
Position 154: 8.854951569572943e-05
Position 504: 8.555433431357558e-05
Position 5163: 7.795223355401185e-05
Position 921: 7.514039992651966e-05
Position 204: 5.368783040363287e-05
Position 23705: 5.305043393883101e-05
Position 242: 4.3372176805856526e-05
