Gene = Tif-IA
index = 1560
Annotated 5SS: [ 439  978 3810 4046 8027]
Annotated 3SS: [ 495 3317 3869 7776 8083]
SMsplice 5SS: [ 439 3810 4046 8027]
SMsplice 3SS: [3317 3869 7776 8083]
top_k =  100
Partition function (log Z): -1.3816043018889064

Sorted 5' Splice Sites (High to Low Probability):
Position 439: 0.9999344739542264
Position 3810: 0.9447065297347548
Position 4046: 0.9399658937236561
Position 8027: 0.9120547775325689
Position 978: 0.6284588053689338
Position 2426: 0.2331173761085417
Position 67: 0.1538637861929146
Position 3457: 0.06768836430248748
Position 1493: 0.042991245111912414
Position 4821: 0.0358136566351924
Position 608: 0.012564346826165453
Position 793: 0.010467112626923451
Position 1522: 0.006942561721635478
Position 239: 0.006143123065153867
Position 900: 0.005226271159253377
Position 53: 0.0019254661840084788
Position 159: 0.0010888327506835447
Position 146: 0.000920873328967151
Position 505: 0.0005534566641645793
Position 3903: 0.0003377046648115572
Position 4117: 0.0002932769559294026
Position 189: 0.00020520015083804166
Position 85: 0.00012742852875293918
Position 280: 5.42724174060997e-05
Position 163: 1.5439632445014686e-05
Position 165: 9.171632210779732e-06
Position 460: 4.428371037819554e-06
Position 250: 3.4973641310287023e-06
Position 319: 1.809503112277619e-06
Position 464: 7.482313601824381e-07
Position 443: 5.245094685785548e-07
Position 476: 5.958458450986323e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7776: 0.9958909402140931
Position 3869: 0.9372314825173395
Position 3317: 0.9066897799192446
Position 8083: 0.8234159466337106
Position 495: 0.4809795251351848
Position 2271: 0.21428843135511988
Position 556: 0.09259325969221123
Position 8123: 0.08698960712725662
Position 668: 0.07708358083847634
Position 136: 0.07088350848559305
Position 267: 0.07047443417635067
Position 3510: 0.05665473565077222
Position 1038: 0.04063358597219056
Position 3063: 0.029228846676031636
Position 4498: 0.023456599560336345
Position 1078: 0.020168845861467825
Position 3892: 0.011048437411451648
Position 1055: 0.01065942462639535
Position 163: 0.009174273961443165
Position 1340: 0.008213071162629943
Position 4083: 0.00809942439145636
Position 844: 0.006372245803553607
Position 294: 0.006250039428459885
Position 189: 0.005599634292055469
Position 504: 0.004093230560251311
Position 2115: 0.003952573969020212
Position 8176: 0.0016492237716016138
Position 340: 0.0015176901220690688
Position 523: 0.0008033319722665499
Position 5540: 0.000542406031630444
Position 198: 0.00025007509576100106
Position 879: 0.0001916398062341238
Position 793: 0.0001273118669683134
Position 243: 7.082007346969685e-05
Position 345: 5.222132372228821e-05
Position 319: 4.465819833999745e-05
Position 928: 2.5555914771613586e-05
Position 4141: 1.983258497794008e-05
Position 600: 1.814794196432314e-05
Position 239: 8.972200337644665e-06
Position 355: 7.388251427707362e-06
Position 376: 7.274547698730461e-06
Position 967: 6.10829360843061e-06
Position 342: 4.635719218146505e-06
Position 361: 3.7057041932656933e-06
Position 206: 2.6827934315337963e-06
Position 379: 1.3669024440798652e-06
