Gene = OtopLb
index = 1351
Annotated 5SS: [1281 2378 2706 2992 4002]
Annotated 3SS: [1927 2552 2773 3056 4061]
SMsplice 5SS: [ 227 2706 2992 4002]
SMsplice 3SS: [2552 2773 3056 4061]
top_k =  100
Partition function (log Z): 7.821316924292113

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9990858651428682
Position 4002: 0.9913442675853942
Position 227: 0.9833803762735694
Position 2992: 0.9560079586147464
Position 2378: 0.41395966007004653
Position 3557: 0.2849601607933668
Position 969: 0.12008760997439957
Position 3366: 0.05036727255187001
Position 4334: 0.027664376624816852
Position 1281: 0.02664897231875455
Position 4253: 0.020528327051938834
Position 1087: 0.015902214973486366
Position 595: 0.013371134655056379
Position 599: 0.012730434637484975
Position 859: 0.00841649620982033
Position 507: 0.007972073712014563
Position 964: 0.007156932058732843
Position 275: 0.005779501819139696
Position 1640: 0.004742786683597718
Position 1120: 0.003358219485262162
Position 872: 0.003333051373395076
Position 2956: 0.0032752150809084433
Position 4171: 0.0027246855566560512
Position 1435: 0.0021434926326200426
Position 472: 0.0018718374448637096
Position 1203: 0.0015023486702606214
Position 933: 0.0012525321197461238
Position 1002: 0.0011877035699633793
Position 586: 0.0010952741136366277
Position 431: 0.0009628987986207234
Position 2939: 0.0008503253374569876
Position 2910: 0.0008230074089300398
Position 667: 0.0007169746380126874
Position 289: 0.00047143730760207067
Position 3269: 0.00042803417025872193
Position 341: 0.0004010508499893588
Position 2898: 0.0002759197357547033
Position 2710: 0.00026967893312277976
Position 232: 0.00026258241157046193
Position 2853: 0.000258510118081941
Position 331: 0.00021504489685274627
Position 216: 0.00010791009472308519
Position 4629: 8.86270528127552e-05
Position 85: 8.721169873416202e-05
Position 2882: 5.7738968987398324e-05
Position 55: 5.306961358317785e-05
Position 110: 2.957176073414376e-05
Position 118: 2.3948533385835708e-05
Position 4163: 9.942586055585037e-06
Position 2820: 6.149800655088278e-06
Position 2928: 5.79088605843567e-06
Position 2816: 2.976829165866526e-06
Position 4232: 2.2316072678155607e-06
Position 174: 1.0154871918611291e-06
Position 123: 7.177299443965826e-07
Position 187: 6.524035322653246e-07
Position 3092: 1.49244730448736e-07
Position 6: 1.3746943882344176e-07
Position 3376: 1.3424625772410295e-07
Position 192: 1.1520323698295974e-07
Position 3320: 1.067582784705958e-07
Position 426: 5.943712199035667e-08
Position 369: 3.1369072924360204e-08
Position 126: 8.090494235915585e-09
Position 418: 5.780399813485789e-09
Position 2832: 7.313144597697524e-12
Position 2738: 3.2478153620225216e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4061: 0.9982996561651276
Position 2773: 0.9846840699553941
Position 3056: 0.9676105795298644
Position 2552: 0.961852283742278
Position 410: 0.269902245837437
Position 3615: 0.1865525223073807
Position 1028: 0.12607913611686924
Position 1927: 0.07711079069492768
Position 3655: 0.06028550345956363
Position 2267: 0.058130512903088995
Position 813: 0.052023057319637654
Position 3420: 0.04889414017916613
Position 1473: 0.02466612161807732
Position 1930: 0.02375281813161471
Position 4305: 0.02279714352521253
Position 2508: 0.019681268563523403
Position 4417: 0.01784510889639535
Position 3832: 0.013239437119159458
Position 3916: 0.012797653670907017
Position 2526: 0.012163948936523889
Position 2562: 0.005438957109348578
Position 3724: 0.00516228729477388
Position 4434: 0.005142352702426391
Position 506: 0.004945904337656998
Position 3108: 0.004189464203631906
Position 2829: 0.0037854777732329687
Position 4706: 0.00264634409272214
Position 4666: 0.001940632245317905
Position 839: 0.0016543693170196746
Position 3424: 0.0014918657094225877
Position 609: 0.0013850369637236307
Position 4220: 0.0004703064267701984
Position 1432: 0.00040552190240471817
Position 3465: 0.00037479648235614856
Position 2947: 0.0003288620213706071
Position 2917: 0.00032068319603914525
Position 4718: 0.00017856574076782083
Position 1453: 1.7822890782682537e-05
Position 1765: 1.7299985177459663e-05
