Gene = sgl
index = 1870
Annotated 5SS: [ 362 2948]
Annotated 3SS: [2808 3430]
SMsplice 5SS: [ 362 2948]
SMsplice 3SS: [2808 3430]
top_k =  100
Partition function (log Z): -4.164439822745611

Sorted 5' Splice Sites (High to Low Probability):
Position 2948: 0.9990567454313347
Position 362: 0.8870092387444205
Position 1002: 0.4415762500558413
Position 1471: 0.26282794617308486
Position 2392: 0.10069728882206824
Position 995: 0.03240581210560992
Position 3287: 0.02742395926720327
Position 636: 0.0187461493432407
Position 640: 0.015792258671125724
Position 760: 0.01571127380709846
Position 3115: 0.011905594509325554
Position 676: 0.01007048862975345
Position 810: 0.007567060376768686
Position 4345: 0.0038381302548197516
Position 967: 0.0036829141768395432
Position 788: 0.0031724102896496776
Position 218: 0.002498625508686445
Position 392: 0.0022098225592528248
Position 471: 0.000521269496871435
Position 200: 0.0003256757034182996
Position 366: 0.00019643353531287317
Position 249: 1.3637948079454977e-05
Position 484: 2.655869220369475e-08
Position 482: 2.4911057457412177e-08
Position 480: 1.9504996428338318e-08
Position 476: 1.783200227140981e-08
Position 478: 1.4872317026145382e-08
Position 474: 5.456581817426633e-09
Position 290: 3.5088259630621134e-09
Position 396: 2.874616700670243e-09
Position 614: 1.7124948568548102e-09
Position 420: 1.0498580423670477e-09
Position 426: 7.802199650752354e-10
Position 424: 7.037050433223177e-10
Position 422: 6.966935684296799e-10
Position 302: 6.624387011348198e-10
Position 388: 3.582748651419712e-10
Position 34: 3.0775505612067533e-10
Position 486: 2.944925631134282e-10
Position 263: 1.1746206193892113e-10
Position 237: 1.1525884558006125e-10
Position 103: 9.358939085943593e-11
Position 346: 8.497941281927505e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3430: 0.9405241216614688
Position 2627: 0.5234922720090018
Position 2808: 0.377801324316114
Position 875: 0.32695165667782267
Position 1112: 0.30058089685655376
Position 818: 0.07611434045666528
Position 857: 0.07419040664584549
Position 3002: 0.04295217278388909
Position 1548: 0.042015265123320426
Position 910: 0.04066095311486188
Position 3177: 0.022855661847842067
Position 3020: 0.014399117067111701
Position 3398: 0.013699978783004576
Position 879: 0.008193249545677942
Position 1520: 0.008037228449201302
Position 2201: 0.007176201352938142
Position 1841: 0.006118784682349329
Position 4410: 0.0038381302548197516
Position 1156: 0.0027415996317463054
Position 3370: 0.0026787649678941356
Position 698: 0.002497174040149872
Position 915: 0.0023779546340099607
Position 2080: 0.002082137140748518
Position 1689: 0.0014635341413684493
Position 3148: 0.0010884312580105209
Position 966: 0.0006599399786650282
Position 561: 0.0005928855389052131
Position 3043: 0.0005798126225488586
Position 1551: 0.0004580288879566948
Position 3407: 0.00042448144174671483
Position 436: 1.6144206437983882e-06
Position 636: 4.4635068879302515e-07
Position 502: 3.221884245575715e-07
Position 676: 2.1903412373595193e-07
