Gene = Vajk1
index = 1592
Annotated 5SS: [ 205 1029]
Annotated 3SS: [ 554 1092]
SMsplice 5SS: [ 205 1029 1721]
SMsplice 3SS: [ 554 1092 1784]
top_k =  100
Partition function (log Z): 1.6724991113889818

Sorted 5' Splice Sites (High to Low Probability):
Position 1029: 0.9976881334897729
Position 205: 0.990367815411937
Position 1721: 0.49438733074966773
Position 801: 0.4218543966520166
Position 1678: 0.247971415043009
Position 1733: 0.15911012900992177
Position 2610: 0.049526107514283324
Position 2462: 0.014236691295836308
Position 1351: 0.012538952924901038
Position 1240: 0.006614577306036863
Position 1949: 0.005412296095682259
Position 1261: 0.005286735618036258
Position 1893: 0.0039347774697068945
Position 1477: 0.0036973672809073634
Position 1660: 0.0021964136459746418
Position 471: 0.002000647921676399
Position 262: 0.0019577574659279205
Position 1985: 0.0016414331207786346
Position 921: 0.0015373957882862377
Position 704: 0.0014184144636102344
Position 1147: 0.0011926984303456136
Position 1429: 0.0010238766881602035
Position 47: 0.0010020635484350965
Position 229: 0.0008683521500035913
Position 1033: 0.0008483662171433999
Position 305: 0.000571448932933586
Position 2110: 0.00042879002094881085
Position 807: 0.0004206325227204033
Position 2614: 0.00040784874351635795
Position 765: 0.00040649060712718036
Position 2086: 0.0003629377778238973
Position 1423: 0.0003153546406242039
Position 501: 0.00024216455464869802
Position 789: 0.0002168570676287215
Position 879: 0.0001414171733482674
Position 244: 0.00010514555286924226
Position 420: 9.112067829069086e-05
Position 209: 8.990681567584225e-05
Position 215: 8.893885507258406e-05
Position 246: 7.750117065869575e-05
Position 873: 4.2831681667712826e-05
Position 1453: 2.543036185251567e-05
Position 1970: 2.2615957808131625e-05
Position 231: 1.5076088050038995e-05
Position 198: 1.4577274282982768e-05
Position 44: 1.3917931312989634e-05
Position 315: 1.2935236183811458e-05
Position 56: 9.137777872966478e-06
Position 236: 6.990339869261746e-06
Position 297: 6.974046906385456e-06
Position 66: 5.672620904272745e-06
Position 475: 5.0873328121469174e-06
Position 441: 4.903805764832962e-06
Position 1465: 4.019535484443549e-06
Position 407: 3.979622302679169e-06
Position 1255: 3.7588247972630736e-06
Position 1129: 1.5571226101288845e-06
Position 15: 1.4192452842415732e-06
Position 1339: 7.919572155035599e-07
Position 113: 4.147827136421364e-07
Position 1195: 3.5476041672940115e-07
Position 951: 2.8217673169991185e-07
Position 22: 2.1089329672180455e-07
Position 58: 8.555790364176723e-08
Position 107: 7.532255948459927e-08
Position 30: 7.184579686633314e-08
Position 131: 6.600200064374195e-08
Position 118: 5.720119593684749e-08
Position 831: 6.024762307590571e-12
Position 750: 2.9130614243595725e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1784: 0.973141471252357
Position 1092: 0.9561811536615351
Position 554: 0.913413268250332
Position 872: 0.48032995819098634
Position 2667: 0.04933401698737955
Position 598: 0.014509670226418655
Position 2515: 0.008433823458049782
Position 2025: 0.00543808430650243
Position 561: 0.005361781315912844
Position 2525: 0.004982497830691045
Position 1945: 0.00393438511373759
Position 491: 0.003481316253183992
Position 977: 0.0017951355399110718
Position 2048: 0.0016414331207786346
Position 1171: 0.001595112670653473
Position 2709: 0.0013368089484164097
Position 497: 0.0012573965825440092
Position 1117: 0.0012241153094040033
Position 2160: 0.0007917277987727084
Position 475: 0.0005646135596301241
Position 424: 0.00038179750256458664
Position 878: 0.00036256740055542786
Position 851: 0.0003362171889144996
Position 274: 0.0002880012478164018
Position 1506: 0.00027456551619746785
Position 1407: 0.000272838941980517
Position 1545: 0.0002521154427853962
Position 1327: 0.00025063757074766886
Position 1303: 0.00021250808598293966
Position 107: 0.00021024316529509826
Position 980: 0.00018758548000963248
Position 800: 0.00017990283346961753
Position 118: 0.0001687979736161495
Position 441: 0.00010296275239343249
Position 255: 8.684645943015934e-05
Position 2836: 8.350032909918838e-05
Position 177: 4.011797574501319e-05
Position 293: 2.039253640639612e-05
Position 315: 1.9387433390424567e-05
Position 281: 3.806451249220812e-06
Position 76: 8.112261271404577e-07
Position 66: 6.21839507581242e-07
