Gene = SmydA-2
index = 1508
Annotated 5SS: [1186 1804]
Annotated 3SS: [1541 1859]
SMsplice 5SS: [1186 1804]
SMsplice 3SS: [1541 1859]
top_k =  100
Partition function (log Z): -5.5912803519724354

Sorted 5' Splice Sites (High to Low Probability):
Position 1804: 0.9905969998209754
Position 1186: 0.8405545217357754
Position 871: 0.029540144587099748
Position 482: 0.021612753520368844
Position 287: 0.01570533140432397
Position 152: 0.015602099262996988
Position 796: 0.0034684179760613464
Position 578: 0.0027268922257740304
Position 531: 0.002502291013003686
Position 244: 0.0018550428386947075
Position 2159: 0.0018022644468609762
Position 1302: 0.0016160904472749661
Position 760: 0.0014871441676783694
Position 1455: 0.0014365976136353463
Position 49: 0.0013896626894278473
Position 1290: 0.001198567563549249
Position 156: 0.0011621225317243616
Position 2192: 0.0011405977088147635
Position 1212: 0.001022598019364804
Position 644: 0.0008349167096528635
Position 331: 0.0007848200499319864
Position 418: 0.0007592690973811803
Position 1680: 0.0007479842187263568
Position 54: 0.00048655635731375516
Position 241: 0.0004787558856845103
Position 521: 0.0004749572583156276
Position 106: 0.00044816972711595425
Position 1116: 0.00040865017808756557
Position 1134: 0.0003522385860728707
Position 753: 0.0003009823620224265
Position 1780: 0.00011021352082843504
Position 2107: 5.695119600980977e-05
Position 443: 5.248704288305022e-05
Position 2188: 5.0434364568117704e-05
Position 646: 3.9554691235578455e-05
Position 2123: 3.144641667434125e-05
Position 403: 2.01567361934989e-05
Position 1938: 1.2341736231851455e-05
Position 1585: 3.9466252287031155e-08
Position 19: 1.039533812288943e-11
Position 66: 9.61402177192374e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.9937758778665845
Position 1541: 0.8809632103331169
Position 1748: 0.013618246579289225
Position 1606: 0.01295704806035064
Position 1354: 0.010836721657373363
Position 922: 0.005796265805077519
Position 1279: 0.0042376482708514655
Position 204: 0.0036151274575961143
Position 1508: 0.0035370606213903782
Position 1583: 0.002350282449827611
Position 1461: 0.0022880582182929357
Position 2219: 0.0019454256204543528
Position 705: 0.00109121928667266
Position 1358: 0.0010123336353692108
Position 500: 0.0009127353981236212
Position 2241: 0.0008063289577421063
Position 1115: 0.0005038662040514732
Position 1082: 0.00047417676794769934
Position 452: 0.00032968390307171387
Position 2248: 0.00031719047477478244
Position 254: 0.00030557295265358454
Position 1884: 0.000283845985530672
Position 679: 0.0002715438092570123
Position 350: 0.00021151005208091915
Position 555: 0.00017751564622538185
Position 341: 0.00017528012213400326
Position 2257: 7.728905875540302e-05
