Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  100
Partition function (log Z): -0.5539744077689817

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9974390051177613
Position 302: 0.9880849781628357
Position 680: 0.17685239323843158
Position 2119: 0.05508105845720462
Position 1008: 0.019460764144052792
Position 1630: 0.01355647098620519
Position 12: 0.012399678041838023
Position 42: 0.01191348638385348
Position 950: 0.00975100893608835
Position 461: 0.008869134229280342
Position 993: 0.006347886440843018
Position 2095: 0.006038531698829219
Position 491: 0.0049788457003197666
Position 1581: 0.0037154160278460094
Position 469: 0.0030058092811478796
Position 1645: 0.00236389775138501
Position 287: 0.0016732931709897082
Position 306: 0.00075850939352222
Position 2075: 0.0006321557378428317
Position 671: 0.0004168893558589451
Position 528: 0.0003053076577000919
Position 1404: 0.00019793266444047974
Position 2269: 0.0001587625284584154
Position 289: 0.00011824490733186917
Position 2276: 8.624497661761212e-05
Position 1555: 2.2238593987317604e-05
Position 1597: 2.2043522892927205e-05
Position 6: 2.0938278087691816e-05
Position 454: 1.6349393478399164e-05
Position 1622: 1.4390792699613992e-05
Position 1675: 1.3827500120152345e-05
Position 295: 1.311225830278314e-05
Position 1585: 1.0857425055973993e-05
Position 135: 6.096833894457546e-06
Position 46: 1.7407643402125995e-06
Position 128: 1.2104394089786863e-06
Position 52: 6.531024317636886e-07
Position 125: 8.578316733677258e-08
Position 330: 5.766784411075016e-09
Position 1080: 2.782772221540223e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9820267135841642
Position 354: 0.7739209866974973
Position 370: 0.19766898101683872
Position 735: 0.1005292969717555
Position 1052: 0.09281429919405387
Position 2198: 0.03923747520348421
Position 1722: 0.023877694469662494
Position 1055: 0.013200411775061099
Position 97: 0.012127276253587569
Position 528: 0.010525885870605245
Position 85: 0.009918246774314717
Position 2330: 0.008848184158158915
Position 1461: 0.007036014849788326
Position 2147: 0.006670687436672051
Position 590: 0.006233818562969244
Position 873: 0.006233081350480958
Position 794: 0.004279505413264239
Position 423: 0.004086021452244834
Position 2206: 0.002814413926227269
Position 1012: 0.002349651636195593
Position 1177: 0.002231709916909906
Position 747: 0.0021747860662203666
Position 2257: 0.002120408260526088
Position 1482: 0.001977438344576996
Position 2211: 0.0018709637321375088
Position 62: 0.0017398804307169693
Position 1470: 0.0013196406870727888
Position 821: 0.000982865262856718
Position 601: 0.000982161610137841
Position 797: 0.0008332800037558234
Position 1651: 0.0006837679065584212
Position 1509: 0.0005774010451151674
Position 841: 0.0005001509835814646
Position 577: 0.0004737420775845483
Position 2301: 0.00043462068174665705
Position 114: 0.0004242234921658583
Position 1492: 0.0002952968471472338
Position 356: 0.0001695598513132711
Position 1833: 3.941462916978849e-05
Position 116: 3.1065238199574216e-05
Position 143: 2.6987205490708404e-05
Position 198: 2.3452521639409692e-05
Position 394: 1.3240443947448289e-05
Position 496: 1.133577830377582e-05
Position 140: 7.081835986413008e-06
Position 266: 4.58682324483526e-06
Position 163: 6.998617881813017e-07
Position 65: 4.526795971091478e-07
Position 109: 2.581370443115827e-07
Position 239: 7.113866719589599e-08
Position 151: 6.56333852670341e-08
