Gene = Ilp8
index = 1229
Annotated 5SS: [ 195 1372]
Annotated 3SS: [1172 1795]
SMsplice 5SS: [ 195 1372]
SMsplice 3SS: [1172 1795]
top_k =  100
Partition function (log Z): -0.6494518904061541

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.995149266580123
Position 1372: 0.9902728542541841
Position 670: 0.30458620858060326
Position 1036: 0.04901293826684939
Position 894: 0.024346714218952088
Position 507: 0.010692899675204632
Position 964: 0.004583111839793765
Position 405: 0.0030262718842704994
Position 511: 0.0019981676564415655
Position 2122: 0.0014045284965036548
Position 2136: 0.0006822786924866502
Position 2090: 0.0006555950067909439
Position 1610: 0.0004337507345852844
Position 2076: 0.0004235396348996395
Position 376: 0.00020639177713578373
Position 17: 0.0002023251522163532
Position 286: 0.0001440010521968865
Position 55: 0.00010198454407141946
Position 398: 2.83143813293533e-05
Position 120: 2.2004224134061847e-05
Position 39: 1.5268778737402095e-05
Position 211: 1.552038097258966e-06
Position 1376: 1.2324326183125003e-06
Position 100: 9.285834924413912e-07
Position 94: 7.862766303469188e-07
Position 1331: 7.462325823968776e-07
Position 1618: 5.15459752315806e-07
Position 199: 2.42188860527353e-07
Position 6: 1.6801711320125379e-07
Position 22: 1.1846161965802897e-07
Position 205: 3.103657553698617e-08
Position 71: 2.7035116316385322e-08
Position 105: 5.496911381785853e-09
Position 103: 3.297460953932933e-09
Position 187: 1.0475199010137581e-09
Position 161: 4.2980280544352886e-10
Position 282: 3.793365405885913e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1795: 0.9763428019277621
Position 1172: 0.8553923006464603
Position 527: 0.11606829891111312
Position 398: 0.09623286019448636
Position 266: 0.07966426067649883
Position 745: 0.062441118390966804
Position 327: 0.05978790752380296
Position 248: 0.05732704094925241
Position 274: 0.023322994950033437
Position 334: 0.010924887709357537
Position 488: 0.009495104255615908
Position 1228: 0.004259127874621519
Position 1460: 0.003857358462818955
Position 1676: 0.003808711171942553
Position 873: 0.0035456007506359513
Position 2193: 0.002963984940802659
Position 1750: 0.002782937206266058
Position 282: 0.0021830534293780374
Position 1683: 0.0018305003107081605
Position 2228: 0.001729117457075142
Position 404: 0.0016654431792063006
Position 1579: 0.0015046567057682828
Position 429: 0.001053755889887453
Position 839: 0.0010050523772817616
Position 751: 0.0009985464245431182
Position 460: 0.0009858387796768734
Position 1744: 0.0009842990762795583
Position 1573: 0.0008919042885755205
Position 290: 0.000883340723081874
Position 298: 0.000864672997647318
Position 1597: 0.0008642004677621093
Position 590: 0.0006291184805202855
Position 1715: 0.0005757475504815598
Position 1829: 0.0003929978023801022
Position 2116: 0.00026173903664356723
Position 2167: 0.00017194933713524476
Position 111: 0.00015949919049415714
Position 507: 5.431451387949906e-05
Position 103: 3.736614317008996e-05
Position 535: 2.826106381791259e-05
Position 86: 1.0835971701231746e-05
Position 170: 4.08797494096846e-06
Position 67: 4.019823643286855e-06
Position 115: 2.032901776764858e-06
Position 71: 1.0593641661845505e-06
Position 59: 6.14378907481532e-08
Position 51: 2.3192495964450177e-09
Position 55: 1.5350347696058767e-09
Position 119: 7.047038677068245e-10
Position 156: 4.405966853935371e-11
