Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  100
Partition function (log Z): -4.344549247433055

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9899597503961052
Position 2414: 0.9736078954235942
Position 6856: 0.2575735080922706
Position 1823: 0.13697531954616046
Position 5290: 0.09373971645183742
Position 10796: 0.08456758254860025
Position 3566: 0.05816631166265004
Position 6868: 0.03759357656667976
Position 90: 0.0335684236427194
Position 3573: 0.026409203222931908
Position 6692: 0.020548791798787422
Position 1872: 0.01736293651700287
Position 2132: 0.01550594022729908
Position 1457: 0.012090294770681001
Position 1765: 0.007716108687180014
Position 6883: 0.006285042679241254
Position 915: 0.004428581377413416
Position 741: 0.0034395359531260343
Position 482: 0.0034095327888471754
Position 208: 0.0032374628987570887
Position 3384: 0.002866596749770233
Position 1906: 0.0025872438329622386
Position 4539: 0.001827583467490029
Position 416: 0.0012710634040101793
Position 736: 0.0009646917648288481
Position 1192: 0.0005035130124866616
Position 231: 0.00046718209132557667
Position 108: 0.00036314955393776664
Position 661: 0.0003056492410677414
Position 705: 0.00025157484892078687
Position 3404: 0.0002188935619613738
Position 2968: 0.00017154257071085336
Position 2918: 0.00011979759513788504
Position 103: 0.00011905878076768817
Position 147: 2.8582695812994552e-05
Position 1718: 7.238856082300918e-07
Position 2451: 3.3396731509621656e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9985746951324828
Position 2051: 0.9067279880463042
Position 6562: 0.2583993507323393
Position 1265: 0.12854822963232237
Position 3447: 0.05182711959204008
Position 1671: 0.04412844945026464
Position 10859: 0.04278218224816399
Position 10846: 0.04178540030043637
Position 5132: 0.03427623293994023
Position 5175: 0.028217222726002696
Position 3340: 0.02470955422419743
Position 2017: 0.021742205301491242
Position 6356: 0.021203185917890933
Position 1399: 0.021126674012398435
Position 6763: 0.0199963561829024
Position 4382: 0.019297531138068782
Position 6730: 0.01572545575769496
Position 4788: 0.013881221883220786
Position 807: 0.010442089661033344
Position 3481: 0.010022031554318222
Position 1282: 0.009977227537373104
Position 829: 0.008027833111660412
Position 6617: 0.007958731487511066
Position 1269: 0.007176145506929217
Position 285: 0.005981942556129073
Position 1630: 0.0057853831308512
Position 966: 0.004229208882558106
Position 1618: 0.0041406755092566255
Position 1876: 0.003398168697647578
Position 972: 0.003377233102476721
Position 2119: 0.003357831130627476
Position 1927: 0.0033185060479215887
Position 293: 0.0033018222695602615
Position 1000: 0.0025473039126778954
Position 304: 0.0015434558346460556
Position 256: 0.0014767732716189253
Position 147: 0.0014664545239894636
Position 1301: 0.000979885347707498
Position 1200: 0.0009742493611626292
Position 1160: 0.0009737722579266232
Position 161: 0.0007532552777926858
Position 366: 0.0006768402938166635
Position 2518: 0.0006550744373952934
Position 631: 0.0006362650360311032
Position 547: 0.000594531600322917
Position 3345: 0.0005532566904292394
Position 522: 0.0003200000482867684
Position 213: 0.0002274099633945038
Position 1802: 0.0001950227644473964
Position 2700: 0.00010003577889129813
Position 2796: 5.201647338425331e-05
Position 2757: 2.8091102117354258e-05
Position 2589: 2.7295750871803874e-05
Position 2495: 1.5437583432773388e-05
Position 661: 6.5354881400063164e-06
Position 332: 2.261480513616678e-06
Position 394: 1.9682470227832757e-06
Position 220: 1.328883099725247e-06
Position 231: 2.894628676550218e-07
