Gene = Trp1
index = 1568
Annotated 5SS: [1177 2172 2528]
Annotated 3SS: [1355 2225 3018]
SMsplice 5SS: [ 156 1305 2172 2528]
SMsplice 3SS: [ 534 1355 2225 3018]
top_k =  100
Partition function (log Z): 9.734664128650774

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.989614739628648
Position 156: 0.915732807767308
Position 1305: 0.9074850198257939
Position 2528: 0.8513527430930897
Position 2913: 0.46672286909040894
Position 770: 0.4278816286969246
Position 41: 0.10610942891963637
Position 603: 0.07687031480373294
Position 1177: 0.06800005156739472
Position 1566: 0.06671590092920995
Position 3084: 0.0396715246501923
Position 3098: 0.031001912236147355
Position 446: 0.020939797125332716
Position 689: 0.007904587865174726
Position 1771: 0.0077375373677994125
Position 616: 0.0076820333328291605
Position 2136: 0.004970577908228014
Position 206: 0.003669007154651297
Position 2621: 0.0035211107317661893
Position 3089: 0.0024533760853680934
Position 2451: 0.0023866934033678552
Position 297: 0.0019089140021513753
Position 45: 0.0016290363465168449
Position 482: 0.0015801972569424306
Position 2546: 0.0014409299435018898
Position 1202: 0.0014366508079565817
Position 2356: 0.0008509061430581482
Position 3231: 0.0008133321323771368
Position 1232: 0.000790934761225501
Position 3583: 0.0006267004905118344
Position 2373: 0.0006137348501178113
Position 3057: 0.0006135376489325183
Position 2052: 0.0005946192245595485
Position 202: 0.00038548272718640894
Position 240: 0.0002271137153897099
Position 38: 0.00014566371459140786
Position 394: 0.00011399431195255462
Position 762: 9.844771192734669e-05
Position 716: 8.613301213297625e-05
Position 492: 4.5175492790992386e-05
Position 238: 4.0962510358896005e-05
Position 278: 4.073784183407616e-05
Position 210: 3.7766514337916784e-05
Position 47: 2.9098267808252298e-05
Position 26: 2.2898083502314025e-05
Position 32: 6.475104970442373e-06
Position 2582: 6.19740259925529e-06
Position 383: 5.962294105130083e-06
Position 421: 4.831889487080837e-06
Position 160: 3.2033764058579952e-06
Position 347: 2.5924611628854426e-06
Position 1473: 1.9671912033064353e-06
Position 337: 1.8519726834191669e-06
Position 49: 3.349975666376027e-07
Position 12: 3.196393187285312e-07
Position 204: 3.253909879756819e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1355: 1.0000000000000016
Position 2225: 0.9925087495844862
Position 3018: 0.9857482746426328
Position 534: 0.8554543051629899
Position 987: 0.4803056216508635
Position 2679: 0.15948730188218282
Position 99: 0.08333821677115635
Position 3165: 0.07374078802679097
Position 2787: 0.0734248760762485
Position 2654: 0.05791966974374881
Position 1065: 0.045535375501916595
Position 1622: 0.044136078362468176
Position 929: 0.02960131202381307
Position 2873: 0.02708931767012341
Position 1619: 0.021662827805461537
Position 1275: 0.015176336140840683
Position 868: 0.014555772073114108
Position 2988: 0.013713978657898864
Position 2884: 0.008015557768845117
Position 963: 0.006875314145321006
Position 655: 0.006842810583950113
Position 1072: 0.006535334630371869
Position 1850: 0.005482954933556236
Position 2264: 0.0026706120517986575
Position 567: 0.00204037280715718
Position 265: 0.0018533133044565321
Position 2288: 0.001772366204933474
Position 2239: 0.0012528244111662263
Position 218: 0.000848903957679044
Position 2412: 0.0008265357480331571
Position 3288: 0.0008133321323771368
Position 3645: 0.0006267004905118343
Position 2432: 0.0005190846940353324
Position 688: 0.00044194862811698757
Position 383: 0.0004233114323378263
Position 445: 0.0003780153728559683
Position 116: 0.0003467903962826121
Position 289: 0.0002273289725887987
Position 2956: 8.822071563187314e-05
Position 2451: 7.876838552254756e-05
Position 2200: 7.104588038577719e-05
Position 2227: 5.907709104325532e-05
Position 342: 4.507303206101487e-05
Position 180: 3.73204100756886e-05
Position 315: 2.7697161404753335e-05
Position 995: 2.1301865363471942e-05
Position 489: 7.683102276073397e-06
Position 1533: 1.9671912033064353e-06
