Gene = Taf4
index = 1545
Annotated 5SS: [ 154  930 1632 2619 3408 4897 5188 6189 6420 6606]
Annotated 3SS: [ 672 1099 2456 2819 4332 4959 5294 6245 6479 6701]
SMsplice 5SS: [ 154 1014 1509 2619 3030 4897 5188 6189 6420 6606]
SMsplice 3SS: [ 201 1099 2456 2819 4332 4959 5294 6245 6479 6701]
top_k =  100
Partition function (log Z): 33.90017823110956

Sorted 5' Splice Sites (High to Low Probability):
Position 4897: 0.9998108576534914
Position 5188: 0.9989378918473543
Position 6189: 0.9983320192079448
Position 6420: 0.9978679701131405
Position 2619: 0.9797756047768217
Position 6606: 0.9414438392247961
Position 154: 0.9173490315129613
Position 3030: 0.8354544709655004
Position 1014: 0.5539037631936921
Position 1509: 0.43987086175582335
Position 1206: 0.3760354419032206
Position 1845: 0.2662321452085189
Position 999: 0.12066989768261407
Position 1632: 0.0959728198629492
Position 3408: 0.0908707344302433
Position 5418: 0.07022109252050435
Position 2925: 0.06400907984551152
Position 3874: 0.048876043672902
Position 254: 0.03567954785359846
Position 343: 0.03226738781283053
Position 930: 0.03184033542998819
Position 1443: 0.025024955648191117
Position 5023: 0.022035891426609305
Position 880: 0.019123509653108047
Position 1513: 0.015354681945019294
Position 2661: 0.013526732972093796
Position 6610: 0.013211747857638059
Position 287: 0.008057639204088547
Position 7229: 0.005496995851220647
Position 44: 0.0047678830588411564
Position 1009: 0.0036020315225361015
Position 2623: 0.003303550053023211
Position 6591: 0.0028850878187229832
Position 2598: 0.002613661911000252
Position 3130: 0.0021641206663564386
Position 5485: 0.002065380009930334
Position 963: 0.0007920797955238242
Position 961: 0.0007746641346766448
Position 5173: 0.0006923677201270288
Position 6424: 0.0006808328064434296
Position 5605: 0.00047852084094633115
Position 48: 0.00044675193471084085
Position 5180: 0.0003643679980623006
Position 6384: 0.00033311478683968626
Position 131: 0.00023423795111634818
Position 648: 0.0002256374303276053
Position 6346: 0.00020779542240732725
Position 5510: 0.00020597758250572246
Position 6012: 0.00020142055585973731
Position 2914: 0.00014432769282422134
Position 874: 0.00013496357526687256
Position 369: 0.00012919639856906785
Position 719: 0.00012667024680794095
Position 4516: 7.458348820585805e-05
Position 5027: 6.845214855004042e-05
Position 6156: 6.607934407860365e-05
Position 6371: 5.9225372036976194e-05
Position 258: 4.702667277353396e-05
Position 6377: 3.628252132880443e-05
Position 358: 3.12037652105561e-05
Position 6422: 1.9928087025237395e-05
Position 5888: 1.9471503552626626e-05
Position 6615: 1.4286293070953261e-05
Position 5893: 1.1301391738874204e-05
Position 6638: 8.924356377266706e-06
Position 6203: 7.258439154879432e-06
Position 66: 6.515840137551258e-06
Position 5929: 3.3109065800944222e-06
Position 158: 2.8454481933490984e-06
Position 105: 1.3776256150338561e-06
Position 5192: 1.145031448778997e-06
Position 29: 1.0162891095567131e-06
Position 4553: 2.3500650174014406e-07
Position 4507: 1.8664856413851297e-07
Position 122: 1.5560871328924917e-07
Position 33: 1.3893147047807945e-07
Position 5166: 7.632828879246804e-08
Position 12: 6.293641487648902e-08
Position 5126: 2.8461085725785025e-08
Position 6434: 1.1721493038810111e-08
Position 205: 1.1298741555753634e-08
Position 5383: 4.544001527407731e-10
Position 5338: 4.477719433468545e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6245: 0.9999482854350944
Position 5294: 0.999510560191218
Position 6479: 0.9984078864137907
Position 4959: 0.9968081676802969
Position 2456: 0.9686919604794942
Position 4332: 0.9635432748771089
Position 201: 0.7709213373241574
Position 1099: 0.7646797344666983
Position 2819: 0.7571452481706789
Position 1255: 0.3465494950031003
Position 6701: 0.2890630519471767
Position 2686: 0.21480960538754404
Position 7443: 0.19688207373539754
Position 7391: 0.12383011643929412
Position 6709: 0.10867038167025007
Position 475: 0.06386649291240838
Position 3689: 0.051669640612277176
Position 7354: 0.04652317123750659
Position 7102: 0.04617018951998384
Position 5870: 0.03397821749152788
Position 7662: 0.03240731634011443
Position 6666: 0.029832857377290897
Position 5094: 0.022003210583018074
Position 6683: 0.019191239306181516
Position 5638: 0.01903056995087739
Position 8414: 0.01847943298184196
Position 7359: 0.017607592309786327
Position 3269: 0.013067762318537582
Position 4100: 0.010884401120504051
Position 7114: 0.01003538359619888
Position 2999: 0.009956169513662726
Position 420: 0.009327301691808947
Position 4300: 0.009161530546587204
Position 2030: 0.008854925551564332
Position 3171: 0.008454886083996927
Position 8378: 0.007082378600041066
Position 7620: 0.006708211867739351
Position 5990: 0.006336149652425201
Position 8387: 0.0060881983866133355
Position 2198: 0.004679837235039021
Position 5484: 0.004296140956940459
Position 237: 0.0036117621345360027
Position 5867: 0.0031511392873360207
Position 1306: 0.0031087203469932112
Position 7467: 0.0030707191968997296
Position 5612: 0.0025466064260623736
Position 4994: 0.0025353622033686364
Position 6039: 0.0020750664181399757
Position 1079: 0.002018304141236899
Position 2849: 0.0017306432985444136
Position 7026: 0.0014185668895107945
Position 4124: 0.0009965987427930638
Position 529: 0.000871704032415443
Position 6485: 0.0007997069613465889
Position 683: 0.0007250335200566148
Position 5016: 0.0005428679109483483
Position 5321: 0.0004858336108201635
Position 5592: 0.00022518756458171844
Position 5091: 9.70419082552133e-05
Position 3098: 9.475078733809773e-05
Position 6272: 2.4923868484976496e-05
Position 1270: 1.780660464710978e-05
Position 2888: 3.632691154181619e-06
Position 122: 1.1120460996663955e-06
Position 6488: 6.889141771638865e-07
Position 245: 3.506866778398453e-07
Position 172: 1.3927288862861406e-07
Position 2830: 6.659501196219722e-08
Position 5383: 2.222530968444769e-08
Position 154: 1.0777432117155279e-08
Position 290: 8.808011187334532e-09
Position 5336: 8.667547023498525e-09
Position 85: 1.8090291166085739e-09
