Gene = Nrt
index = 1332
Annotated 5SS: [ 469 8295]
Annotated 3SS: [7641 8357]
SMsplice 5SS: [ 469 8295]
SMsplice 3SS: [7641 8357]
top_k =  100
Partition function (log Z): -4.746295988934709

Sorted 5' Splice Sites (High to Low Probability):
Position 8295: 0.9994308782746132
Position 469: 0.6936418746211604
Position 172: 0.2429816993403959
Position 9836: 0.12885560446388467
Position 10270: 0.04722424567746357
Position 546: 0.03496644798940631
Position 1525: 0.022098256458110768
Position 1570: 0.01660796264563658
Position 8583: 0.014701542616290739
Position 1723: 0.014434846390335505
Position 590: 0.012805130093753581
Position 9679: 0.011786942457667827
Position 1112: 0.010568964460635547
Position 305: 0.00827552134889943
Position 6002: 0.007902719513039303
Position 1023: 0.006074841743908462
Position 9206: 0.006036423774158432
Position 1765: 0.005923749625232996
Position 1268: 0.0045323927049193205
Position 8902: 0.004380193083051196
Position 417: 0.003784983499199236
Position 626: 0.0033147721928061757
Position 1820: 0.002563982816011516
Position 9510: 0.002509946104724812
Position 2327: 0.0024649965603211667
Position 9890: 0.0021576068472686197
Position 8704: 0.0018478803503862264
Position 9901: 0.0018335570923323787
Position 8505: 0.0017259926866897523
Position 9091: 0.0016009981052593919
Position 9156: 0.0015856904154217474
Position 9489: 0.0007061276868264198
Position 8274: 0.00029814423818598425
Position 179: 0.00024087065267181852
Position 8290: 0.0002196205385553358
Position 165: 0.00010998330926755466
Position 9344: 9.427726468207323e-05
Position 3: 4.987423021582735e-05
Position 757: 4.486582142286053e-05
Position 186: 2.960425125099429e-05
Position 351: 2.2284284876577998e-05
Position 309: 2.146661603131276e-05
Position 176: 7.883515734521165e-06
Position 51: 3.8021041169362133e-06
Position 682: 1.648793885055358e-06
Position 1037: 1.346268176907876e-06
Position 555: 1.104953301493353e-06
Position 237: 1.051891348055681e-06
Position 328: 1.0621316583574753e-07
Position 1277: 8.940071406289396e-08
Position 313: 7.565667776162828e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7641: 0.9936704290048758
Position 8357: 0.9420710951965048
Position 10844: 0.19394732985280116
Position 1199: 0.06641996347944228
Position 8360: 0.055146482121055655
Position 9954: 0.02616654744969886
Position 264: 0.009908296909001735
Position 5723: 0.008276055761356595
Position 7652: 0.005956207793325014
Position 338: 0.004672624293802006
Position 11193: 0.0023457325790810684
Position 1403: 0.0022055472001072975
Position 11260: 0.0021644301546219443
Position 267: 0.0017622610739482611
Position 10019: 0.000989251006963003
Position 9559: 0.0009624252588420845
Position 9268: 0.0008424081177635254
Position 447: 0.0006078144507708354
Position 9000: 0.0004882824995152074
Position 9265: 0.0004465355043444086
Position 9739: 0.00041682736812850764
Position 8366: 0.0003586386540764557
Position 9572: 0.00034763854648172337
Position 9419: 0.00030204736758453833
