Gene = Mbs
index = 1271
Annotated 5SS: [  216  1602 10285 10904 11215 12041 12359 13476 14151 14355 14871 16985
 18306 18612 18972 19213 25166 25324 25851]
Annotated 3SS: [ 1045 10171 10348 11128 11926 12267 13088 14063 14225 14653 16153 18160
 18368 18873 19149 25022 25232 25763 28799]
SMsplice 5SS: [  192  1602 10285 10904 11215 12041 12359 14151 14598 14871 16985 18306
 18612 18972 19213 25166 25324 25851]
SMsplice 3SS: [  445 10171 10348 11125 11926 12267 14063 14225 14653 16153 18160 18368
 18873 19149 25022 25232 25763 29455]
top_k =  100
Partition function (log Z): 59.39819617029865

Sorted 5' Splice Sites (High to Low Probability):
Position 14151: 1.0000000000000127
Position 19213: 0.9999694278756053
Position 18306: 0.9999503840067004
Position 10285: 0.9996203358760092
Position 25166: 0.9995231656359844
Position 10904: 0.994289296658516
Position 18972: 0.9903706387003521
Position 12359: 0.9886198590647699
Position 25324: 0.9855765523831527
Position 14871: 0.9853078412976782
Position 1602: 0.9805082597230793
Position 18612: 0.968562874027633
Position 12041: 0.9576664832125198
Position 11215: 0.9207207147397929
Position 192: 0.9012529498807693
Position 16985: 0.7213704015291337
Position 25851: 0.5868527371865723
Position 13476: 0.5797672273673975
Position 14598: 0.3741288788024044
Position 14355: 0.2872550186060407
Position 25879: 0.2136816396985655
Position 27768: 0.16112404561272434
Position 16460: 0.14693719009348513
Position 19623: 0.143301587138581
Position 11779: 0.12419947552805065
Position 27170: 0.05068612754917519
Position 2189: 0.04387081181959185
Position 1119: 0.041295952746191744
Position 15581: 0.03096156792842964
Position 12064: 0.024930960735261482
Position 14375: 0.024726310992015665
Position 12218: 0.018527304106395238
Position 11219: 0.017840728181237442
Position 6697: 0.01654235633673782
Position 11190: 0.016211013780841842
Position 318: 0.014204874740516155
Position 5603: 0.012744939494797434
Position 6422: 0.01253676971340105
Position 11481: 0.010292247446840994
Position 19597: 0.00938481988795203
Position 2280: 0.006104374146411721
Position 16316: 0.005889724951231884
Position 18705: 0.005339830371454046
Position 1121: 0.005177179053627676
Position 19509: 0.005138362112967346
Position 216: 0.004805162911743023
Position 12075: 0.004416952058462416
Position 19586: 0.004398812137906124
Position 18976: 0.004287596639953335
Position 18711: 0.004087055118701949
Position 19661: 0.0038392883255672053
Position 18622: 0.003762944461440966
Position 18656: 0.003729288408201206
Position 18725: 0.003554399895397591
Position 18740: 0.0035348938670170444
Position 18698: 0.003425011160550302
Position 928: 0.0030160402414887762
Position 25328: 0.0025893085489584852
Position 12747: 0.0023042982318923675
Position 20008: 0.002161471497209715
Position 15234: 0.00212245010028301
Position 12790: 0.0020746629211242573
Position 18981: 0.0020210017968875587
Position 15831: 0.0018832833722972953
Position 11017: 0.001333175737498285
Position 25415: 0.0011963668364474353
Position 10581: 0.0007426291398883439
Position 312: 0.0006361560792431916
Position 19888: 0.0006244843318835764
Position 11502: 0.000563836684874814
Position 25170: 0.00046098859634319066
Position 10961: 0.0004536395219705812
Position 10949: 0.0004235250031014037
Position 18746: 0.0004224710296726465
Position 12485: 0.0003596008923180086
Position 18398: 0.0003420016093819493
Position 10738: 0.0002851031802256288
Position 336: 0.0002565470242595286
Position 25589: 0.00024218667446357264
Position 353: 0.00018462043443440463
Position 278: 0.00015416581628026937
Position 19020: 0.00012655225121535935
Position 18954: 0.00011047178553048984
Position 10414: 0.00010988415569884383
Position 25539: 4.465426113046589e-05
Position 10927: 3.967512170472834e-05
Position 445: 3.4076453599779195e-05
Position 10952: 3.103562365416507e-05
Position 10443: 2.8726207374021234e-05
Position 10917: 2.8013229741029438e-05
Position 741: 2.7289150025314396e-05
Position 10556: 2.1781393462048662e-05
Position 18310: 2.164803522371125e-05
Position 18294: 1.4131734687842145e-05
Position 18236: 1.3832323135575864e-05
Position 314: 8.4918475475422e-06
Position 257: 7.2844755715734615e-06
Position 19217: 2.191593466453522e-06
Position 11340: 1.6399070283876466e-06
Position 650: 1.635260198592712e-06
Position 11313: 1.4296801107874932e-06
Position 529: 1.4030404952214964e-06
Position 29: 6.978396050749119e-07
Position 10482: 3.564905129052685e-07
Position 169: 3.25537783901041e-07
Position 10639: 2.1866373005729585e-07
