Gene = Aps
index = 24
Annotated 5SS: [ 388 1146 2345 2655]
Annotated 3SS: [ 678 2245 2498 2713]
SMsplice 5SS: [1146 2345 2655]
SMsplice 3SS: [2245 2498 2713]
top_k =  100
Partition function (log Z): 1.2857958315574014

Sorted 5' Splice Sites (High to Low Probability):
Position 2655: 0.9996332751400654
Position 2345: 0.9941841934156721
Position 1146: 0.7412891332393191
Position 2164: 0.48291679397350157
Position 400: 0.06372953154293022
Position 2043: 0.05567266242994206
Position 272: 0.051661559167564305
Position 524: 0.04907076163742634
Position 3029: 0.04793738507132466
Position 388: 0.04130680362187123
Position 73: 0.037889858171732585
Position 472: 0.02883580662343427
Position 1226: 0.025283146884064352
Position 1503: 0.02303067009689739
Position 768: 0.017625303243699035
Position 1441: 0.01543516047172916
Position 83: 0.015179404394321916
Position 27: 0.00949452894182169
Position 1210: 0.007070801479107942
Position 1499: 0.005331341975998805
Position 42: 0.002948386255886981
Position 369: 0.0028960576800334706
Position 3385: 0.0023721219955323337
Position 2407: 0.001544783391317077
Position 3252: 0.0012812339092013998
Position 527: 0.001069708299951201
Position 801: 0.0009757059972432184
Position 264: 0.0009563363518154227
Position 615: 0.000816520247162935
Position 763: 0.0004417509345084958
Position 600: 0.00042879325852618794
Position 783: 0.00042551987267336886
Position 110: 0.00035516626687584154
Position 841: 0.0003505118765366521
Position 761: 0.00034595715200318823
Position 2373: 0.00025338974802300283
Position 87: 0.00021479130663722745
Position 123: 8.709059282673424e-05
Position 132: 4.021048402288003e-05
Position 81: 1.3878858750895765e-05
Position 2776: 9.917462319257611e-06
Position 1342: 7.349682302954984e-06
Position 2659: 6.953306305334673e-06
Position 2644: 6.1091092722308235e-06
Position 2646: 1.6268269246505877e-06
Position 2815: 8.347608784247074e-07
Position 2799: 4.1315626665396167e-07
Position 2619: 3.9320150772393795e-07
Position 2812: 2.514857341378667e-07
Position 2616: 6.533461295968595e-11
Position 2632: 1.0409915672711592e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.9909417139128619
Position 2498: 0.9601604293093278
Position 2245: 0.9455132967451364
Position 1028: 0.28720512267452025
Position 1572: 0.25941533255231175
Position 1860: 0.060198520872703914
Position 1635: 0.034865253989406424
Position 1594: 0.02765196218929962
Position 1751: 0.026781114956965307
Position 1897: 0.02358883332682938
Position 2454: 0.02318201419220175
Position 3988: 0.017705513936861067
Position 3289: 0.014576929439115687
Position 2406: 0.010157829879249366
Position 4035: 0.007037837434342237
Position 1884: 0.004944152190009013
Position 3548: 0.004893917253177037
Position 2547: 0.0042523347258469416
Position 191: 0.003643619536990287
Position 3140: 0.0031633886778179745
Position 3704: 0.0030910250864265546
Position 3252: 0.002985550105213303
Position 3832: 0.002103509385463609
Position 678: 0.0018692055426777832
Position 1393: 0.0013509669873604394
Position 3204: 0.0012758209908177416
Position 3598: 0.001251207353051196
Position 2550: 0.0012139005481060616
Position 194: 0.0008178699028297676
Position 3221: 0.0007994708730176079
Position 1435: 0.0007083945176871265
Position 228: 0.0006453873864887779
Position 4241: 0.0006268078891114375
Position 2842: 0.0004555628339508737
Position 1315: 0.00041379945355500704
Position 2764: 0.0003411455634106966
Position 2432: 0.0003041699696389881
Position 1462: 0.00022555554066254957
Position 2438: 6.961911225985842e-05
Position 2884: 1.5844593079898979e-06
Position 615: 2.1377319616396423e-07
