Gene = Gr23a
index = 1196
Annotated 5SS: [1982 2198]
Annotated 3SS: [2038 2252]
SMsplice 5SS: [ 870 2198]
SMsplice 3SS: [2038 2252]
top_k =  100
Partition function (log Z): -5.491785157110513

Sorted 5' Splice Sites (High to Low Probability):
Position 870: 0.9487377127879116
Position 2198: 0.8920785738189266
Position 1982: 0.21812274733407538
Position 859: 0.0375228385260097
Position 1610: 0.02809743672865495
Position 1574: 0.02640039893506912
Position 1481: 0.017291270995468858
Position 1055: 0.011602029033600596
Position 2229: 0.00608574004230829
Position 2108: 0.005587112618620007
Position 408: 0.005395073454757188
Position 1263: 0.004453633290443485
Position 1493: 0.003536241655590057
Position 874: 0.003173596558788729
Position 1486: 0.0026250736961542474
Position 1768: 0.0022418424799772853
Position 2202: 0.0021981847812404674
Position 28: 0.0007844651264161017
Position 438: 0.0007458067481006272
Position 2193: 0.000737704848555466
Position 341: 0.0004756378133095965
Position 1265: 0.00029629654557090755
Position 39: 0.0002343430004688659
Position 656: 0.00015380781941238487
Position 387: 0.00015026728127865644
Position 485: 0.0001319128287520797
Position 1015: 0.00011574131530036973
Position 173: 0.00010092564340165094
Position 454: 3.0469769379487077e-05
Position 14: 2.786578163002154e-05
Position 63: 1.724302255103809e-05
Position 51: 1.8061436642520573e-06
Position 86: 9.84305248430625e-07
Position 953: 3.898416623777897e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2252: 0.7661212396533759
Position 2038: 0.6461406379379068
Position 1383: 0.4702332515981391
Position 1333: 0.14621903889184928
Position 2262: 0.08496598734285958
Position 2294: 0.0571212954184402
Position 948: 0.010526607675800766
Position 1094: 0.009923428860457186
Position 1931: 0.005841100324396402
Position 1219: 0.005259585548541323
Position 976: 0.0036371497459298133
Position 1573: 0.0028196532837769816
Position 1530: 0.0025337767666159484
Position 86: 0.001046673908514989
Position 623: 0.0010012919641884323
Position 1684: 0.0009436963576802867
Position 509: 0.0007617367506861158
Position 1579: 0.000691796256577458
Position 725: 0.0006842202662838919
Position 2161: 0.0006147862517835042
Position 2172: 0.0005888086869450596
Position 590: 0.0004923516381557866
Position 718: 0.00045713493805321767
Position 1015: 0.00029858394520561993
Position 530: 0.00018311393741000665
Position 673: 2.819315126217482e-05
Position 132: 2.0033471463720833e-05
