Gene = slow
index = 1878
Annotated 5SS: [  186  6780 17715 18202]
Annotated 3SS: [ 6007 17457 17782 18269]
SMsplice 5SS: [  446  6780 17715 18202]
SMsplice 3SS: [ 6007 17457 17782 18269]
top_k =  100
Partition function (log Z): 2.9663657507209473

Sorted 5' Splice Sites (High to Low Probability):
Position 6780: 0.9999999999999998
Position 18202: 0.9989082238334531
Position 17715: 0.993567822182816
Position 446: 0.6887541904915413
Position 186: 0.27512078949421465
Position 18346: 0.20413772747174277
Position 421: 0.05425298222164674
Position 158: 0.033847928768953
Position 1324: 0.02334336063129114
Position 794: 0.01947522738691021
Position 984: 0.014594980330081147
Position 593: 0.011436454713194348
Position 781: 0.010711376091050238
Position 695: 0.009531044907970687
Position 18435: 0.006615341565206124
Position 17695: 0.006432171181037706
Position 18368: 0.0007811141170217843
Position 17919: 0.00022543208851642864
Position 955: 0.00013089710951005865
Position 513: 6.511625361380601e-05
Position 830: 6.084717168946895e-05
Position 498: 5.3590530528800795e-05
Position 100: 5.2585747654061395e-05
Position 18214: 3.618865988934757e-05
Position 190: 3.0205496653093404e-05
Position 30: 1.6605550510289472e-05
Position 18166: 9.123835634730353e-06
Position 70: 7.578090870259166e-06
Position 18185: 6.009135083773653e-06
Position 18169: 4.947921606234147e-06
Position 41: 4.7350716979748205e-06
Position 106: 4.530396691476192e-06
Position 3: 4.177091142122008e-06
Position 18164: 2.7874276488422736e-06
Position 91: 2.6224176705425145e-06
Position 18073: 1.6472530054149618e-06
Position 18144: 8.063919357711704e-07
Position 18102: 4.724598256430048e-07
Position 18001: 1.6074737458555706e-07
Position 18024: 1.3747542258524524e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17457: 0.9999999933638544
Position 6007: 0.9981064047007673
Position 18269: 0.9967417088364169
Position 17782: 0.9956502780843879
Position 18471: 0.17461305773485478
Position 241: 0.11748688687531415
Position 18405: 0.024670766481187274
Position 247: 0.011807638230767458
Position 1072: 0.00823833777893926
Position 18492: 0.006345215704185731
Position 17860: 0.0036714430694586514
Position 1006: 0.0025725533477199175
Position 18475: 0.0022595642522889713
Position 4472: 0.0018935952992327474
Position 18439: 0.0015130285121118302
Position 18525: 0.0014590898141871652
Position 570: 0.0013964097323449299
Position 18275: 0.0009668966159917608
Position 18278: 0.0009049354154842699
Position 18532: 0.0006294796592348092
Position 18608: 0.0003820278529726716
Position 17840: 0.0003799766223185593
Position 17831: 0.0002978310653764519
Position 17976: 0.00022450030813188414
Position 18284: 8.332461862019359e-06
Position 18302: 5.505703775051017e-06
Position 18317: 4.7736176291774905e-06
Position 18321: 1.6845662389028347e-06
Position 18292: 2.4005272014907978e-08
