Gene = ND-13A
index = 1295
Annotated 5SS: [279 552]
Annotated 3SS: [374 614]
SMsplice 5SS: [279 552]
SMsplice 3SS: [374 614]
top_k =  100
Partition function (log Z): 1.0113225768846315

Sorted 5' Splice Sites (High to Low Probability):
Position 279: 0.9848714367793843
Position 552: 0.967155632984978
Position 140: 0.09287563231465872
Position 25: 0.02520120894478914
Position 261: 0.01094794528868503
Position 557: 0.006182002270946919
Position 539: 0.005835796328452608
Position 537: 0.001806941480169376
Position 31: 0.0015299110204073476
Position 137: 0.0010807692762822775
Position 99: 0.0010435239874932382
Position 465: 0.0008113862722911603
Position 697: 0.000772623728373824
Position 526: 0.0005986561236303706
Position 517: 0.0005492210667653848
Position 61: 0.0005236661575524427
Position 108: 0.0004419638262140678
Position 425: 0.0003771603150877866
Position 165: 0.0003240379758648275
Position 297: 0.0002680453391464905
Position 91: 0.00023643473040064607
Position 125: 0.00020854621965354556
Position 869: 0.00013900400436464615
Position 50: 0.00012681008914624953
Position 79: 0.00010860103690870271
Position 735: 8.976103313593955e-05
Position 1037: 1.9115673445074462e-05
Position 9: 1.3398045857509111e-05
Position 407: 1.1510012592150806e-05
Position 225: 8.444116965227518e-06
Position 101: 5.861479702853273e-06
Position 11: 1.9125929881454263e-06
Position 106: 1.2878607978250766e-06
Position 492: 3.737185159454616e-09
Position 479: 2.74185560212672e-09
Position 495: 6.075275072268329e-10
Position 342: 2.4387554412767526e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 374: 0.9987126569602011
Position 614: 0.9829011523709122
Position 200: 0.11905911523867957
Position 774: 0.0007856697201007475
Position 97: 0.0007427825400648959
Position 952: 0.00046028322085430834
Position 154: 0.00020934286378869221
Position 386: 0.00018839408812752287
Position 800: 0.00016233874512212087
Position 840: 0.00014559684482784373
Position 112: 0.00011768757354711319
Position 389: 0.00011764301051611868
Position 83: 0.00011498660125867758
Position 91: 0.00010567449329182752
Position 238: 9.512099213201542e-05
Position 223: 6.417763425871313e-05
Position 422: 4.7260410823034586e-05
Position 158: 4.165828806709784e-05
Position 869: 1.95428754119233e-05
Position 1106: 1.9115673445074462e-05
Position 995: 1.8306410524706654e-05
Position 744: 1.1446621866640404e-05
Position 990: 8.222170290638522e-06
Position 70: 7.185548983147517e-06
Position 537: 7.1175610555090856e-06
Position 452: 2.345322700751365e-06
Position 65: 1.8330852467425757e-06
Position 54: 1.5986000396274611e-06
