Gene = Sur
index = 1533
Annotated 5SS: [  670  2126  2356  3248  3908  4246  4750  4967  5900  7510  9501  9842
 10096 10770 10961 12628 13211 13476 14526 14878 15668 16110]
Annotated 3SS: [ 1859  2179  3031  3315  4132  4611  4803  5034  7247  9362  9704  9902
 10158 10856 11995 13052 13279 13756 14749 15372 15912 16186]
SMsplice 5SS: [ 2126  2356  3248  3908  4246  4750  4967  5900  7510  9501  9842 10096
 10770 10961 13211 13476 14526 14878 15668 16110]
SMsplice 3SS: [ 2179  3031  3315  4132  4611  4803  5034  7247  9362  9704  9902 10158
 10856 13052 13279 13756 14749 15372 15912 16186]
top_k =  100
Partition function (log Z): 57.016055071560494

Sorted 5' Splice Sites (High to Low Probability):
Position 13211: 0.9991986584131408
Position 10770: 0.999182047174481
Position 4750: 0.9962578656626934
Position 9501: 0.9962166752262139
Position 10961: 0.9951717662233635
Position 13476: 0.9938430115636755
Position 4246: 0.9928232930567692
Position 16110: 0.9919668326053129
Position 2126: 0.9917398485147839
Position 14878: 0.9868672458779492
Position 15668: 0.9859494340098417
Position 4967: 0.9594958780423352
Position 3908: 0.9324288576196785
Position 3248: 0.8981450646884861
Position 14526: 0.8739318746135714
Position 2356: 0.8732674716882549
Position 9842: 0.8624235663150794
Position 7510: 0.7964372574352088
Position 670: 0.7187045631997718
Position 10096: 0.5699336855600043
Position 13937: 0.5641691498475586
Position 5900: 0.5103466334990651
Position 10102: 0.38070737888158007
Position 12628: 0.31484656235680175
Position 390: 0.3009744954862858
Position 7879: 0.15787337275503074
Position 3595: 0.13422368322741163
Position 11333: 0.09407572694660457
Position 16330: 0.08554199366935901
Position 8762: 0.05565050958075548
Position 987: 0.03291054378037246
Position 10089: 0.031121975383094514
Position 7861: 0.021513021991708722
Position 9165: 0.01965437232774256
Position 14144: 0.019547350213517486
Position 1581: 0.017599333595814906
Position 4971: 0.017066040400330464
Position 3205: 0.015268254152724006
Position 1338: 0.013816599620116683
Position 9923: 0.012659409416245505
Position 12177: 0.012224545609050971
Position 2346: 0.011336441546726386
Position 3226: 0.01087256466492651
Position 205: 0.009356697026639122
Position 3916: 0.007409712387511905
Position 16128: 0.006665298778932827
Position 4003: 0.006194343750630199
Position 3407: 0.005967486636858065
Position 218: 0.0055264119728843505
Position 10093: 0.005262822878020806
Position 238: 0.004892043470753029
Position 77: 0.003612907627145487
Position 4741: 0.003583505107675319
Position 3912: 0.003575831239839442
Position 2746: 0.0027312902897225367
Position 16376: 0.0026400829986307295
Position 2415: 0.0020350369030344034
Position 9908: 0.0016273603556481693
Position 909: 0.001433493937263717
Position 4250: 0.001398269873408586
Position 101: 0.0012207942362651104
Position 776: 0.001021993838349081
Position 13480: 0.0006275990757476355
Position 33: 0.0006182203063183246
Position 13199: 0.0005368585587140718
Position 16368: 0.0005167086819739427
Position 4271: 0.00046737049024526424
Position 13682: 0.00043730042125554754
Position 202: 0.00039204996316129464
Position 15662: 0.0003906747083669757
Position 10715: 0.0002502197085343983
Position 10242: 0.00011811547063607733
Position 646: 0.00011542373913985325
Position 23: 0.00010346099210644554
