Gene = spz3
index = 1889
Annotated 5SS: [1346 3522 4340 5521]
Annotated 3SS: [3387 4214 5040 5590]
SMsplice 5SS: [1346 3522 4340 5521]
SMsplice 3SS: [3387 4214 5040 5590]
top_k =  100
Partition function (log Z): 4.624426128907319

Sorted 5' Splice Sites (High to Low Probability):
Position 5521: 0.9875955948024981
Position 1346: 0.9841782103342258
Position 3522: 0.9582076653208613
Position 4340: 0.94588212680799
Position 2884: 0.0392896306670836
Position 2803: 0.020073127636534405
Position 1377: 0.015733584504571754
Position 166: 0.013481954818822398
Position 3720: 0.009118300207915226
Position 3954: 0.0085092508863934
Position 5513: 0.006340392196719933
Position 2105: 0.0063129273244021756
Position 3186: 0.0057472879650265225
Position 170: 0.005564638454435821
Position 4394: 0.0053797169099260534
Position 5457: 0.005249069623050293
Position 2148: 0.0048715423395459334
Position 614: 0.004809168276466473
Position 5791: 0.004296791219613726
Position 3555: 0.00428991439157151
Position 3615: 0.004056176798515037
Position 656: 0.00350667548567333
Position 3540: 0.0031831720813464766
Position 70: 0.0031823309801469624
Position 5737: 0.0030174281249990068
Position 1826: 0.002725581292378673
Position 174: 0.0026012034048646607
Position 172: 0.0024155864196617116
Position 721: 0.0020258642729286654
Position 2133: 0.001970596902330865
Position 5810: 0.0019584242834041663
Position 3526: 0.0016822505824944179
Position 4344: 0.0015755094935068453
Position 4871: 0.0015263471350967762
Position 348: 0.001503488988156324
Position 5727: 0.0014005557477106063
Position 5814: 0.0008730601991794187
Position 225: 0.0008528958450890567
Position 201: 0.0008115940233940867
Position 893: 0.0005484994197407766
Position 5156: 0.0005459110468229178
Position 576: 0.0005440732116198188
Position 5804: 0.0005054189082437704
Position 199: 0.00046428412798579566
Position 5861: 0.0002889378054067372
Position 30: 0.000270071103557091
Position 361: 0.00025855877301286144
Position 5731: 0.00022489469241938052
Position 617: 0.00018112161345347868
Position 82: 0.0001472258317858512
Position 437: 0.00011240872987034831
Position 460: 9.114811704095439e-05
Position 1415: 8.820516120109093e-05
Position 4468: 2.0312502009114354e-05
Position 5474: 7.999948889141697e-07
Position 4402: 3.9024830842061496e-07
Position 5544: 3.5601022394764223e-07
Position 5376: 1.5473301265420903e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9992252632063434
Position 4214: 0.9144560827155953
Position 3387: 0.8268587630904204
Position 5040: 0.701649686728003
Position 5063: 0.2337739767520217
Position 3417: 0.06660220427220258
Position 3074: 0.057862182872402954
Position 3749: 0.03503538479857914
Position 4605: 0.03462376933518308
Position 2667: 0.025180958322491405
Position 1489: 0.023760014746613527
Position 529: 0.02342122779738236
Position 3407: 0.020645447756291
Position 1853: 0.013012353432587883
Position 2355: 0.009567697407166212
Position 3858: 0.009026484214053693
Position 2764: 0.00803349178956864
Position 4737: 0.007588036768899818
Position 5839: 0.007448439401658263
Position 3431: 0.007056630982162995
Position 5017: 0.005411007320975817
Position 4419: 0.004721792885616249
Position 679: 0.004222526695544748
Position 4568: 0.00413343100507065
Position 717: 0.004044410714570308
Position 720: 0.004026238679537639
Position 5906: 0.0023432486194706276
Position 222: 0.0021637064369648728
Position 5047: 0.0019753950704781854
Position 5878: 0.0017930911880081515
Position 1668: 0.0014483405982973476
Position 4124: 0.0014263884857225984
Position 2992: 0.0012752173127058895
Position 4067: 0.0012569443349403227
Position 1715: 0.0012403480273384879
Position 637: 0.001238381563786906
Position 492: 0.0012185534172171482
Position 4165: 0.0011265272002558581
Position 798: 0.0010975659666721713
Position 3212: 0.001008259653756562
Position 3449: 0.001001444349707243
Position 4485: 0.0009967437477938364
Position 1040: 0.0009844229971783126
Position 4447: 0.0008489771722928082
Position 918: 0.0007014588945401265
Position 6034: 0.0005835105669014386
Position 3111: 0.0005324153150254999
Position 4573: 0.0004974524561717784
Position 4551: 0.00042395826837007957
Position 5813: 0.0003740589820460799
Position 3646: 0.00035165773281993756
Position 5608: 0.0003021067198063705
Position 199: 0.00025429873431187907
Position 5853: 0.00022867099727809156
Position 2079: 1.1621018623430973e-05
