Gene = RpL30
index = 1442
Annotated 5SS: [102 358]
Annotated 3SS: [168 762]
SMsplice 5SS: [102 358]
SMsplice 3SS: [168 762]
top_k =  100
Partition function (log Z): 4.763717971860716

Sorted 5' Splice Sites (High to Low Probability):
Position 102: 0.999483912951599
Position 358: 0.6287530472683823
Position 583: 0.589419671811455
Position 388: 0.09332119661921152
Position 973: 0.01832830560709686
Position 852: 0.005385143782099876
Position 968: 0.003624951646458914
Position 1017: 0.0008221612185444144
Position 392: 0.0006238637525638775
Position 464: 0.000613076179791146
Position 1066: 0.0005712038622415057
Position 612: 0.00045143868985261267
Position 409: 0.00015415454703314934
Position 106: 0.00013973754644801254
Position 48: 2.7391601846023958e-05
Position 373: 1.8071259882350937e-05
Position 45: 1.6110940448323698e-05
Position 476: 1.1788838792195894e-05
Position 4: 1.1151051071187852e-05
Position 439: 6.650752152535318e-06
Position 108: 3.2880172378489344e-06
Position 615: 3.2682150579080966e-06
Position 88: 2.403562231645507e-06
Position 549: 1.426754889397007e-06
Position 251: 6.994975040609231e-07
Position 24: 6.84354708646403e-07
Position 519: 6.792801320079963e-07
Position 326: 6.72957519513943e-07
Position 28: 3.667028385727447e-07
Position 417: 1.5082579055348567e-07
Position 259: 2.707174261556201e-08
Position 64: 1.8017713579302698e-08
Position 401: 6.301585074238541e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 168: 0.9991196937377322
Position 762: 0.9939176242371558
Position 452: 0.15235169852437783
Position 507: 0.07915847619133949
Position 409: 0.06284249914109026
Position 1026: 0.02385363301988722
Position 479: 0.0072936853183542694
Position 529: 0.005914023691273664
Position 464: 0.004396123733063398
Position 678: 0.0035544804438890558
Position 1134: 0.002693804861884528
Position 487: 0.0026294728359447226
Position 1087: 0.001253727587075233
Position 721: 0.0007260876125884121
Position 1250: 0.0006358430251391602
Position 476: 0.00032075794772886844
Position 439: 0.0002931275678350663
Position 205: 0.00023966233269358587
Position 1056: 0.00023592999940200067
Position 1220: 0.0001925200986851712
Position 217: 0.00010983065625971413
Position 484: 3.9212435769084517e-05
Position 92: 1.1675779268474242e-05
Position 214: 1.0677812963694333e-05
Position 286: 6.386559544990343e-07
Position 289: 4.6019967223625833e-07
Position 680: 4.3074938985365957e-07
Position 134: 3.1499351634326046e-07
Position 259: 3.057966842370074e-07
Position 226: 1.4978510313567768e-07
Position 339: 1.064843628589587e-07
Position 298: 2.376535624731213e-08
Position 310: 1.616891823823565e-08
Position 101: 2.793644512291779e-13
