Gene = PGRP-LC
index = 1355
Annotated 5SS: [5803 6258 6951]
Annotated 3SS: [6089 6798 7017]
SMsplice 5SS: [  57 4320 5803 6258 6650 6951 7936]
SMsplice 3SS: [3354 4381 6089 6539 6798 7748 7997]
top_k =  100
Partition function (log Z): -0.36527449640518483

Sorted 5' Splice Sites (High to Low Probability):
Position 6951: 0.9964699704625862
Position 4320: 0.9715362508243217
Position 7936: 0.9542990093095334
Position 6650: 0.681498474102409
Position 6258: 0.602632435550154
Position 57: 0.45797046451433143
Position 5803: 0.457228362955772
Position 75: 0.35102922144087545
Position 759: 0.20765523220040158
Position 8480: 0.20486042706603777
Position 8167: 0.13515255259426875
Position 8363: 0.13461089842314192
Position 308: 0.1317528506605888
Position 6315: 0.12196571705574055
Position 2234: 0.08150880385224334
Position 1780: 0.06802042153652003
Position 4470: 0.0646605787799299
Position 4705: 0.0598816638159421
Position 4744: 0.043133396047825165
Position 8440: 0.041774789752867615
Position 1692: 0.024318774685153276
Position 7894: 0.010695289466148478
Position 9084: 0.007865098940764748
Position 8408: 0.007224496751707217
Position 9370: 0.006782548293896836
Position 942: 0.006343478045183933
Position 415: 0.0054641247527009605
Position 8098: 0.0026072986634534034
Position 32: 0.00208082709858448
Position 79: 0.0013055159307399436
Position 312: 0.00013033184107654828
Position 98: 0.00010061258756710342
Position 8064: 6.683342972934215e-05
Position 991: 1.3604204232915826e-05
Position 119: 4.726260117855403e-07
Position 193: 2.438565319962107e-07
Position 116: 2.0692016444243688e-07
Position 69: 1.602157401048047e-07
Position 242: 1.6501257108480197e-08
Position 248: 7.099253103539633e-10
Position 250: 3.71755280628739e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9252959823721267
Position 7997: 0.8962619072862059
Position 6089: 0.7693583739246898
Position 6798: 0.6539751750085321
Position 8829: 0.6248405405751838
Position 4381: 0.542312307239505
Position 7748: 0.4504243282174764
Position 6539: 0.40151459992698696
Position 7762: 0.2817794090997585
Position 6314: 0.2577065036035767
Position 6065: 0.23064162607530797
Position 7017: 0.19097511553985877
Position 1545: 0.08730602836979824
Position 5019: 0.07862872173985717
Position 2137: 0.07804013757898787
Position 495: 0.06897622093635693
Position 6823: 0.05427194483673348
Position 475: 0.05232156916268536
Position 1954: 0.04194806277639746
Position 124: 0.032525745627467254
Position 7067: 0.02004546797109337
Position 7236: 0.01880374781833968
Position 6723: 0.017263034689757276
Position 368: 0.013520430955180135
Position 6320: 0.012260858780577723
Position 6337: 0.009104509862139528
Position 9149: 0.007865098940764755
Position 9433: 0.00678254829389684
Position 287: 0.006444422140366472
Position 8035: 0.004631049411557984
Position 5060: 0.003962972620107231
Position 419: 0.002526196371970002
Position 1591: 0.00024980782191042606
Position 239: 7.174123394513109e-05
Position 92: 2.2839997665654236e-06
Position 253: 1.275495565673849e-06
Position 207: 1.2106650251059191e-06
Position 225: 2.3414226499382078e-07
Position 202: 2.2470401557735608e-07
Position 78: 3.680328898794473e-08
Position 300: 4.218790955135032e-09
