Gene = GlcAT-S
index = 1189
Annotated 5SS: [1372 4949 5273 5840]
Annotated 3SS: [4675 5009 5487 5896]
SMsplice 5SS: [1141 4949 5273 5840]
SMsplice 3SS: [4675 5009 5487 5896]
top_k =  100
Partition function (log Z): 2.359007545915615

Sorted 5' Splice Sites (High to Low Probability):
Position 4949: 0.9969496583849781
Position 5840: 0.9754273114725359
Position 5273: 0.7136870721899691
Position 1141: 0.5345606816846399
Position 38: 0.31720292732525723
Position 5225: 0.23786917244506753
Position 156: 0.15355837324218993
Position 45: 0.08357797550019443
Position 1868: 0.0596113602592989
Position 183: 0.014140728115849283
Position 5178: 0.010379909199159524
Position 6292: 0.007638356792793304
Position 5229: 0.007577494598385372
Position 5331: 0.005367999549908771
Position 6007: 0.004091365537857044
Position 5834: 0.003722117760227698
Position 6130: 0.0025617983049606445
Position 448: 0.002132062638197225
Position 6012: 0.002044684844144693
Position 473: 0.0017564138501598298
Position 326: 0.0016852074184412144
Position 6335: 0.0014281445347420446
Position 5358: 0.0013764498591184449
Position 726: 0.001311021398679883
Position 5249: 0.0012080061002414221
Position 5318: 0.0009754772542486244
Position 5079: 0.0009294795927213472
Position 5583: 0.0006041810098793985
Position 1237: 0.0005704479102882257
Position 678: 0.0005266285196676081
Position 5740: 0.00042626186991995794
Position 5264: 0.00032115487726462925
Position 5355: 0.00021301353617232829
Position 5210: 0.00017831205509450727
Position 5378: 0.00016159437242477953
Position 6546: 0.00015969047861129503
Position 1372: 2.9499218764336006e-05
Position 5107: 1.728940204282079e-05
Position 1877: 1.0730479113855825e-05
Position 5844: 1.3586298711513888e-06
Position 5261: 8.19037732832983e-08
Position 142: 1.6102048343772692e-08
Position 124: 5.752536169810532e-09
Position 442: 3.683687987396008e-09
Position 97: 5.823199239310573e-13
Position 86: 4.691338530812283e-14
Position 116: 2.0430557442705267e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 5009: 0.9997225491583083
Position 4675: 0.9782953763523848
Position 5896: 0.9703220255159544
Position 5487: 0.8285786474581389
Position 5441: 0.10156321533026681
Position 105: 0.06834369931563526
Position 868: 0.043382070457085996
Position 244: 0.025916345569192867
Position 5493: 0.024436666762371623
Position 4370: 0.018656630935943844
Position 5560: 0.016355243238665287
Position 6075: 0.009284919212267853
Position 6354: 0.00551487746823132
Position 1802: 0.005385211261838723
Position 874: 0.005244189090786508
Position 5228: 0.0051221064404998575
Position 281: 0.004188472001498305
Position 5990: 0.0040399000890227275
Position 1348: 0.0035855783556268017
Position 6400: 0.003231075256396123
Position 1395: 0.003138217570902599
Position 1772: 0.0029582468119438866
Position 6200: 0.002832412241010853
Position 5642: 0.002087598170453255
Position 592: 0.00200384591057767
Position 1307: 0.0018651054630834773
Position 722: 0.0015567684872126622
Position 1366: 0.0012661761463476332
Position 5341: 0.0012202725314221972
Position 374: 0.0010794395716383382
Position 6206: 0.0008324893235142365
Position 354: 0.000760571973544908
Position 6364: 0.0007400491615504194
Position 5715: 0.0007330607033770009
Position 5954: 0.0005712617956185028
Position 5998: 0.00032002783065455086
Position 5386: 0.00029485992111922047
Position 5034: 0.0002751019383442725
Position 6617: 0.00015969047861129503
Position 5410: 0.0001273792419881799
Position 507: 6.976326079686442e-08
Position 251: 6.937756079822809e-08
Position 142: 3.6652988322739324e-09
Position 116: 1.4976745907105515e-09
Position 124: 5.416367400745974e-10
Position 148: 2.6550426854676977e-10
Position 156: 1.7891830750532498e-12
Position 166: 2.1140212184051012e-16
